# u v d x y z 
323.025513 229.948883 53.887779 0.110159 5.939986 10.458988
326.302109 215.371685 53.599716 0.359806 5.651925 11.571043
325.413322 197.515755 53.588417 0.291663 5.640624 12.937605
322.793655 174.565172 53.703465 0.091574 5.755672 14.705338
320.771370 148.798370 53.918140 -0.063338 5.970348 16.710117
314.960232 139.025431 54.603329 -0.515880 6.655536 17.561724
321.648445 124.249449 55.205544 0.007252 7.257749 18.813902
311.571140 123.474598 55.230755 -0.787800 7.282960 18.879208
317.183990 109.303350 54.534416 -0.342139 6.586625 19.867321
312.022743 157.297382 53.279221 -0.729928 5.331429 15.979986
297.373047 154.388351 51.760151 -1.795861 3.812360 16.015617
278.059540 147.921181 54.067997 -3.362235 6.120204 16.797396
288.148956 129.455338 54.646999 -2.609274 6.699205 18.315134
294.919872 126.359539 54.644688 -2.080606 6.696894 18.556438
300.062943 122.659521 54.721790 -1.681313 6.773996 18.858202
305.304527 119.249239 54.797310 -1.273143 6.849519 19.137823
310.460987 114.846468 54.852905 -0.870243 6.905113 19.492420
295.363140 114.451246 54.700035 -2.047950 6.752244 19.495972
296.645412 109.067287 54.881062 -1.953789 6.933270 19.950550
298.021641 104.405994 55.007679 -1.849865 7.059885 20.340530
299.066792 99.963713 55.163174 -1.772385 7.215383 20.720722
291.768856 114.993439 54.986111 -2.340356 7.038316 19.504692
292.979698 108.909960 55.158222 -2.251885 7.210430 20.014790
294.605713 103.919621 55.350872 -2.130749 7.403080 20.445469
295.787277 98.683834 55.477848 -2.041711 7.530054 20.885109
288.918495 117.354755 55.242630 -2.575645 7.294838 19.364151
289.966888 112.495394 55.401955 -2.499743 7.454163 19.776663
291.054440 108.003130 55.536964 -2.419252 7.589173 20.157665
292.880211 101.890354 55.691490 -2.280385 7.743697 20.673130
286.601276 121.154509 55.503799 -2.770977 7.556006 19.108622
287.807827 115.172825 55.683167 -2.683558 7.735375 19.614902
288.709106 112.377720 55.794518 -2.616841 7.846725 19.857546
289.970226 108.511820 55.872681 -2.519674 7.924888 20.180367
330.285378 159.349051 54.456177 0.677392 6.508383 15.959432
351.407433 160.584040 55.245167 2.355973 7.297375 15.952868
342.939491 155.331430 57.984947 1.777453 10.037154 16.698803
334.627037 139.898186 58.878258 1.107552 10.930467 18.104973
334.896431 133.174295 59.811928 1.150081 11.864137 18.813015
331.883430 129.385185 60.117859 0.897826 12.170065 19.185123
330.318832 127.818604 60.295937 0.766078 12.348145 19.348204
327.883110 125.640535 60.469425 0.558229 12.521632 19.564159
330.571594 131.496248 59.680443 0.778556 11.732652 18.936018
328.141823 128.479757 59.943539 0.574459 11.995746 19.235111
325.748100 125.754633 60.177551 0.371400 12.229757 19.506668
322.148590 122.239265 60.477779 0.062877 12.529988 19.859383
326.516533 131.204567 59.538387 0.431509 11.590593 18.938808
323.469734 127.371511 59.837608 0.173847 11.889817 19.312971
320.676003 124.579983 60.147896 -0.064667 12.200104 19.602760
317.873764 121.371088 60.391350 -0.306191 12.443557 19.919743
322.647171 132.609501 59.347298 0.101679 11.399504 18.789995
319.895630 129.328480 59.646099 -0.131648 11.698305 19.115406
317.234497 126.672478 59.880684 -0.359326 11.932891 19.379698
315.001011 123.974276 60.134068 -0.552196 12.186275 19.652512
328.198624 141.206646 59.071247 0.569109 11.123456 18.022154
322.969589 141.227016 59.322594 0.128907 11.374800 18.055899
317.830677 141.480875 59.568588 -0.307359 11.620796 18.069008
312.290974 140.950527 59.811283 -0.781449 11.863489 18.148481
310.915012 240.686531 53.168312 -0.812801 5.220520 9.633083
299.950714 294.267483 54.291946 -1.677775 6.344154 5.476248
312.103062 356.176872 52.741226 -0.717745 4.793434 0.931929
309.095783 386.233599 53.307388 -0.953147 5.359596 -1.450958
304.827404 390.046313 54.298615 -1.299684 6.350824 -1.953781
332.826347 240.104771 54.808125 0.881516 6.860334 9.677025
320.705833 292.611852 55.754841 -0.066535 7.807048 5.494707
335.839996 352.103834 54.176868 1.103189 6.229078 1.008894
331.827164 380.674946 54.852150 0.804026 6.904360 -1.338091
323.518715 384.250596 55.705963 0.157265 7.758172 -1.794226
