# u v d x y z 
414.965057 238.958044 65.676430 1.652561 -7.787393 9.347969
412.293968 227.249279 65.356743 1.332876 -7.494632 10.440701
409.736366 213.455772 65.731560 1.707694 -7.303889 11.742771
406.368790 196.391830 66.382278 2.358411 -7.067952 13.385652
401.454430 180.623960 67.579193 3.555328 -6.741194 14.982472
400.006485 178.223505 68.714630 4.690767 -6.731182 15.314420
394.924011 172.267485 69.968758 5.944891 -6.366499 16.020435
388.369446 173.473520 69.601013 5.577145 -5.675421 15.864938
389.047165 160.783625 69.743416 5.719546 -5.756851 17.142809
393.897629 188.378935 67.156967 3.133102 -5.967074 14.202657
375.479660 189.070730 66.721176 2.697314 -4.165540 14.104580
354.555931 204.582281 65.394897 1.371031 -2.105703 12.558975
336.516953 209.626064 65.838326 1.814457 -0.430942 12.107019
334.054222 212.547026 66.310257 2.286390 -0.208786 11.850799
330.820389 215.185204 66.640335 2.616472 0.092450 11.612589
327.849770 217.875137 66.975540 2.951676 0.371496 11.367100
324.188309 220.218515 67.327667 3.303803 0.719715 11.152838
324.240417 211.669006 66.437653 2.413789 0.720094 11.939128
319.182510 213.018408 66.480034 2.456166 1.200194 11.812689
314.921055 214.080133 66.551155 2.527292 1.605426 11.714490
310.692673 215.231810 66.583313 2.559451 2.007860 11.606134
323.457336 212.202902 66.041191 2.017323 0.796374 11.872713
317.813759 213.357868 66.091431 2.067568 1.328973 11.765659
312.963047 215.019093 66.146461 2.122595 1.787512 11.610778
308.168182 215.911932 66.211983 2.188116 2.241711 11.528664
324.298973 213.104010 65.687309 1.663447 0.719146 11.774101
319.665012 214.239807 65.720573 1.696707 1.154008 11.668742
315.420303 215.250807 65.766502 1.742634 1.552828 11.575448
309.764462 216.566935 65.868744 1.844882 2.085702 11.455218
326.352119 214.500246 65.347961 1.324099 0.529559 11.630718
320.669746 215.726967 65.392853 1.368991 1.059991 11.517754
317.898464 216.686325 65.421059 1.397195 1.318962 11.429073
314.379578 217.420235 65.503670 1.479804 1.648497 11.363146
412.642632 184.768753 67.178856 3.154989 -7.768339 14.550739
431.207771 178.414564 66.793480 2.769618 -9.488808 15.126644
461.719627 173.144045 66.415703 2.391838 -12.323740 15.593473
471.061478 165.971661 67.555878 3.532014 -13.456145 16.394566
482.497978 162.108507 67.584152 3.560288 -14.566424 16.770538
485.781746 159.295349 67.835976 3.812110 -14.943109 17.071177
487.542496 158.201551 67.974541 3.950674 -15.146909 17.193369
489.166031 156.535091 68.180054 4.156190 -15.354227 17.379696
480.391312 160.222549 67.909447 3.885580 -14.437567 16.989697
483.180351 158.032007 68.116089 4.092222 -14.756311 17.226406
485.589027 156.028490 68.320229 4.296365 -15.038987 17.445854
488.498917 153.408051 68.628517 4.604650 -15.397203 17.739748
477.859421 159.509554 68.224121 4.200257 -14.262902 17.095051
481.056175 156.687126 68.479828 4.455965 -14.633301 17.400568
484.095688 154.751444 68.729309 4.705444 -14.989134 17.620316
486.590843 152.346697 68.966942 4.943078 -15.290673 17.886181
474.415436 160.128021 68.532684 4.508821 -13.995305 17.069983
477.516937 157.801609 68.770668 4.746800 -14.352508 17.325693
479.812660 155.876026 68.999878 4.976015 -14.630377 17.542414
482.417030 153.960829 69.197205 5.173337 -14.932879 17.755451
470.710793 167.028065 68.125381 4.101516 -13.544914 16.351982
471.652260 167.198067 68.594139 4.570275 -13.738093 16.384188
472.472076 167.550287 69.060738 5.036872 -13.920061 16.397966
473.357391 167.224617 69.555397 5.531533 -14.115780 16.481524
404.960060 250.533743 65.756187 1.732320 -6.858372 8.260695
407.807312 284.868922 68.470100 4.446237 -7.466267 4.861381
419.188995 326.548719 65.317574 1.293705 -8.132853 1.174276
419.245529 350.070605 66.123749 2.099887 -8.252426 -1.147337
418.126869 352.589822 67.211311 3.187450 -8.299208 -1.560234
429.204826 244.033799 65.758804 1.734937 -9.136271 8.871269
429.872780 285.544181 67.509575 3.485710 -9.473823 4.857826
440.759354 334.144106 65.523590 1.499726 -10.181140 0.437838
447.512856 349.546437 67.068069 3.044206 -11.094646 -1.245602
447.365837 347.053013 68.214157 4.190289 -11.289093 -1.181978
