# u v d x y z 
380.286369 210.240154 73.556808 5.781260 1.382938 18.571642
369.284439 208.822546 73.462021 5.876042 0.220168 18.716387
359.914169 217.905293 73.484291 5.853778 -0.761932 17.763893
348.904991 230.846500 73.516113 5.821952 -1.916335 16.405771
338.631325 247.108269 73.619095 5.718973 -2.992563 14.696867
336.843605 258.216534 73.592911 5.745156 -3.181208 13.529290
331.488914 269.623432 74.222290 5.115774 -3.733833 12.303417
332.423134 271.609082 73.448410 5.889656 -3.648509 12.127820
320.543938 272.863226 73.741142 5.596927 -4.894723 11.982485
342.612076 241.664829 72.667870 6.670195 -2.604635 15.271617
338.721352 239.442873 70.882233 8.455836 -3.056292 15.500858
360.890045 221.718721 70.303169 9.034894 -0.845308 17.280489
375.981979 229.989710 70.672691 8.665375 0.699973 16.455093
377.565765 234.441719 70.994034 8.344031 0.886301 16.008165
380.160522 237.865963 71.230606 8.107460 1.169793 15.661600
382.543983 241.226377 71.481712 7.856358 1.434764 15.319210
385.408897 245.006790 71.690491 7.647573 1.746827 14.931674
385.499763 238.766069 70.691971 8.646092 1.662700 15.569057
390.158920 240.411572 70.683487 8.654582 2.132373 15.402884
393.977470 242.141318 70.680115 8.657953 2.517600 15.228231
397.899437 243.485212 70.674042 8.664021 2.912931 15.092566
387.405663 235.252676 70.601471 8.736594 1.846462 15.923255
392.483063 237.183409 70.563141 8.774923 2.354594 15.728369
396.994095 238.813620 70.590546 8.747521 2.812341 15.564083
401.245117 240.689120 70.556938 8.781127 3.237129 15.374984
387.879028 231.560240 70.597435 8.740629 1.893811 16.295624
392.093506 233.025026 70.579819 8.758251 2.317044 16.147720
395.911331 234.517136 70.565659 8.772411 2.700451 15.997161
400.895348 236.894474 70.556023 8.782043 3.201767 15.757464
387.403526 227.549629 70.670410 8.667653 1.852884 16.701405
392.485809 229.405890 70.636292 8.701773 2.362449 16.513485
395.042076 230.298672 70.651924 8.686141 2.622072 16.423613
398.047218 231.961699 70.644661 8.693404 2.924576 16.255676
342.743759 240.983663 74.499863 4.838203 -2.531442 15.339755
339.458466 237.678652 76.294968 3.043102 -2.831189 15.697453
357.383919 219.992237 77.077621 2.260442 -0.835645 17.647516
372.729874 225.603390 76.974831 2.363240 0.846369 17.027555
382.522697 222.057438 77.141129 2.196937 1.938079 17.421743
387.124634 223.152723 77.256302 2.081767 2.456266 17.303812
389.536095 223.646021 77.281120 2.056949 2.724870 17.249950
392.361145 224.802961 77.336380 2.001685 3.042474 17.123421
383.201523 225.660782 77.226830 2.111239 2.020622 17.026405
387.030296 226.484556 77.310898 2.027166 2.451081 16.937147
390.518723 227.395592 77.385651 1.952419 2.843885 16.837873
395.153122 228.960199 77.474663 1.863405 3.365780 16.666307
383.234787 229.058475 77.220673 2.117398 2.023739 16.651463
387.805710 230.211840 77.339600 1.998470 2.539500 16.525890
392.052078 231.141958 77.385666 1.952399 3.013401 16.423710
395.903168 232.343130 77.486099 1.851965 3.450036 16.292017
382.228165 232.454624 77.112694 2.225371 1.903092 16.275650
386.530914 233.392525 77.195694 2.142371 2.384976 16.173115
390.078125 234.499254 77.258575 2.079492 2.782455 16.051559
393.685265 235.249243 77.327385 2.010679 3.187818 15.969251
375.514946 229.362803 76.693871 2.644196 1.130340 16.609884
378.935776 232.140112 76.505852 2.832213 1.489309 16.303484
382.235336 234.913044 76.303696 3.034371 1.831955 15.998951
385.919571 238.044147 76.151260 3.186803 2.219201 15.657217
389.859467 210.283842 72.439262 6.898805 2.277361 18.519611
392.127495 252.656522 72.200386 7.137681 2.487450 14.139008
439.587364 255.499763 72.156616 7.181453 7.375147 13.846715
459.698563 267.449298 72.366089 6.971975 9.490033 12.606732
460.934181 277.946963 72.686600 6.651466 9.682301 11.504107
386.103249 209.455233 74.784103 4.553964 2.110082 18.707678
390.933456 249.798560 75.345207 3.992859 2.682969 14.389767
436.225548 251.737919 75.444054 3.894014 7.574442 14.179363
452.041130 267.759833 75.617569 3.720499 9.311734 12.445686
451.233864 278.515062 75.580399 3.757670 9.217559 11.285896
