# u v d x y z 
331.393738 225.720978 66.752083 0.135817 4.012697 10.071504
332.019310 214.205360 67.127739 0.201921 4.388353 11.183475
330.773735 199.994059 66.971581 0.080070 4.232193 12.537369
328.994751 181.537457 66.599968 -0.094907 3.860577 14.272142
325.157013 160.750494 66.078896 -0.463879 3.339506 16.190882
323.002090 150.846634 65.262680 -0.670801 2.523289 17.021835
314.615116 147.418699 64.003922 -1.443054 1.264535 17.174948
323.021431 147.163239 63.785660 -0.675372 1.046271 17.169359
317.484665 134.224434 63.395546 -1.178493 0.656157 18.289423
336.039658 166.850567 66.120575 0.564381 3.381186 15.619398
355.001373 163.256321 66.363960 2.367636 3.624569 15.985587
364.955292 191.728106 66.965614 3.349964 4.226224 13.327791
368.518562 202.057772 65.546989 3.592518 2.807603 12.262708
364.388313 204.392366 65.207314 3.184227 2.467928 12.026821
361.883583 207.303543 64.875427 2.931046 2.136038 11.740133
359.171066 210.190802 64.560524 2.662030 1.821136 11.459134
356.754303 213.120861 64.172363 2.418752 1.432975 11.173992
368.128433 207.809887 64.385849 3.476149 1.646461 11.670692
369.483376 211.291780 64.030518 3.575658 1.291130 11.335855
370.374031 214.097843 63.708988 3.633990 0.969600 11.067282
371.549187 217.104836 63.413708 3.719200 0.674321 10.783949
371.570129 209.741592 64.559036 3.805475 1.819649 11.500502
373.221550 213.288059 64.152176 3.926848 1.412786 11.157896
374.258652 216.942701 63.816319 3.995861 1.076932 10.811899
375.545387 219.900026 63.454266 4.084440 0.714879 10.531894
373.736420 211.103840 64.839951 4.026831 2.100563 11.386460
375.069351 214.176350 64.517799 4.124957 1.778414 11.089975
376.188011 216.954689 64.213051 4.203599 1.473665 10.823866
377.370186 220.573711 63.782677 4.276772 1.043287 10.479939
375.008430 212.281065 65.215561 4.174173 2.476170 11.292291
376.671410 215.863838 64.815186 4.296690 2.075794 10.944695
377.278519 217.927380 64.627426 4.337541 1.888039 10.747705
377.883110 220.026827 64.348198 4.370271 1.608808 10.545908
317.023087 170.121317 66.353943 -1.232877 3.614556 15.333747
299.195175 172.882891 67.044090 -2.943322 4.304703 15.138146
294.268627 202.738895 67.051819 -3.415457 4.312433 12.279033
287.968922 209.229612 65.481995 -3.947062 2.742605 11.588290
280.143776 216.975660 64.904816 -4.646208 2.165426 10.844697
278.683834 219.660845 64.440971 -4.754197 1.701587 10.582246
278.074646 221.348019 64.222229 -4.797178 1.482841 10.421098
277.712803 223.004723 63.915150 -4.811824 1.175763 10.261647
282.623138 215.938540 64.585121 -4.399249 1.845729 10.929871
281.419544 218.280802 64.210556 -4.489653 1.471167 10.702142
280.470829 220.411663 63.859726 -4.556866 1.120339 10.496862
279.593945 223.256607 63.376484 -4.608968 0.637096 10.225764
285.781269 215.046301 64.375259 -4.097605 1.635873 11.004711
284.399376 217.673492 63.906815 -4.200866 1.167427 10.748161
283.393745 220.635338 63.515705 -4.272223 0.776318 10.466938
282.411938 222.859411 63.104973 -4.339253 0.365584 10.255076
289.992695 213.996134 64.297348 -3.706963 1.557959 11.098396
288.777218 216.696596 63.882175 -3.800092 1.142787 10.836527
288.111820 218.897924 63.521740 -3.844395 0.782352 10.624768
287.040024 221.239986 63.175224 -3.925340 0.435835 10.402950
292.210941 212.313051 65.202805 -3.539155 2.463417 11.288805
294.760780 215.564861 64.890198 -3.290375 2.150812 10.974997
297.456131 218.837299 64.596474 -3.031055 1.857083 10.662762
300.053043 222.008314 64.227509 -2.780897 1.488124 10.360655
343.379517 234.631691 66.564980 1.272531 3.825594 9.220340
343.820648 275.904651 64.385460 1.240312 1.646070 5.407372
345.775223 314.715028 67.350471 1.529271 4.611084 1.521150
345.385094 340.068998 67.474503 1.496232 4.735114 -0.936012
343.054733 349.567323 66.654495 1.244595 3.915106 -1.723225
318.640652 233.644238 66.696129 -1.080210 3.956742 9.315431
323.524857 276.115193 64.832664 -0.624225 2.093274 5.364933
327.321663 325.571866 66.049660 -0.259845 3.310273 0.635578
325.681267 347.290378 64.372292 -0.428241 1.632902 -1.156614
325.205193 348.544650 63.211071 -0.480655 0.471684 -1.091894
