# u v d x y z 
494.050636 240.424147 89.330734 32.734333 2.284227 9.196078
491.732254 231.515207 89.455681 32.469128 2.409174 10.334509
488.888664 222.476635 88.889458 31.969126 1.842949 11.475408
485.289879 211.182261 88.005669 31.303442 0.959159 12.873240
479.828110 201.172543 86.697273 30.318037 -0.349237 14.059113
477.926025 200.281992 85.616837 29.838699 -1.429674 14.108108
469.461555 197.401857 84.808479 28.630816 -2.238033 14.411180
475.463829 195.863285 84.332901 29.252399 -2.713608 14.567603
469.631996 186.894693 84.452713 28.575415 -2.593793 15.657188
488.875084 202.212753 86.859695 31.477715 -0.186816 13.939047
501.886368 194.167328 86.646133 33.036732 -0.400375 14.923382
524.763069 188.027573 86.520439 35.831650 -0.526072 15.674031
535.982018 181.423702 85.197319 36.810074 -1.849189 16.379555
538.230743 182.639236 84.659157 36.915993 -2.387355 16.187510
541.020699 182.945681 84.196266 37.107258 -2.850243 16.112720
543.757896 183.439608 83.740723 37.290874 -3.305788 16.016504
546.688614 183.400669 83.235909 37.477993 -3.810601 15.980344
542.652092 176.970921 84.048027 37.256332 -2.998480 16.818020
546.129913 174.864063 83.734886 37.572750 -3.311623 17.041849
548.984489 173.115034 83.442162 37.818462 -3.604349 17.223101
551.959076 171.329470 83.182228 38.086910 -3.864284 17.410444
544.034195 175.886421 84.327248 37.511642 -2.719261 16.973808
547.663803 173.383770 83.980408 37.836090 -3.066100 17.242289
551.213226 171.573944 83.665985 38.158066 -3.380525 17.428682
554.268188 169.414873 83.352341 38.418236 -3.694169 17.655115
544.706535 175.996199 84.653122 37.697247 -2.393389 16.990379
547.786255 174.038172 84.374611 37.979053 -2.671899 17.200926
550.587540 172.250919 84.106750 38.228474 -2.939758 17.390427
554.279823 169.920530 83.715469 38.541153 -3.331037 17.631256
545.022469 177.039871 85.024849 37.854946 -2.021662 16.897600
548.659439 174.593410 84.683060 38.185062 -2.363447 17.162819
550.657692 173.583355 84.507744 38.369034 -2.538766 17.268379
552.847366 172.158051 84.250565 38.547836 -2.795945 17.415524
474.947815 207.932281 87.449203 29.880035 0.402697 13.256343
460.933800 211.103954 88.381493 28.317007 1.334980 12.898600
458.216858 231.275883 89.794327 28.252932 2.747818 10.369316
450.354767 242.866344 89.804558 27.246307 2.758050 8.882477
449.253044 250.833321 90.362228 27.207937 3.315721 7.851746
446.751747 254.153194 90.509651 26.911743 3.463138 7.420206
445.657158 255.967612 90.559952 26.779243 3.513444 7.184455
443.873291 257.975492 90.610954 26.557487 3.564445 6.923383
446.297684 250.771136 90.260155 26.808016 3.213643 7.861343
444.324799 253.572235 90.376984 26.574377 3.330474 7.497896
442.430687 256.107674 90.473267 26.346666 3.426759 7.168329
439.727135 259.452496 90.573189 26.014330 3.526682 6.733243
444.063988 250.388703 90.073555 26.486925 3.027049 7.913424
441.506462 253.684301 90.219955 26.183243 3.173449 7.486497
439.521828 256.881151 90.307182 25.942347 3.260674 7.072364
437.215805 259.629221 90.418587 25.663502 3.372080 6.714712
442.575684 249.361181 89.774529 26.243053 2.728016 8.049642
440.394440 252.541008 89.894600 25.983961 2.848090 7.639679
438.400230 255.131249 89.970947 25.740778 2.924440 7.305387
436.601982 257.801299 90.073013 25.526651 3.026506 6.959611
448.403816 245.156236 89.421638 26.925776 2.375128 8.591521
446.502876 247.908540 89.187149 26.640564 2.140642 8.242578
444.708138 250.593867 88.938194 26.367546 1.891682 7.904206
442.339172 253.451242 88.722618 26.028879 1.676106 7.545307
504.914970 244.296541 89.094093 34.058277 2.047586 8.703354
504.289856 278.824511 88.759552 33.890644 1.713040 4.327283
504.103546 302.440882 92.258118 34.787159 5.211607 1.020665
509.336700 319.866843 91.174187 35.183689 4.127676 -1.152357
510.770645 323.282604 90.058716 35.066463 3.012205 -1.464542
486.456909 248.789592 89.671219 31.846222 2.624708 8.124244
492.911072 271.695085 86.271667 31.833273 -0.774841 5.343938
505.208092 305.956864 87.560959 33.689945 0.514450 0.999853
507.686424 319.704409 85.620972 33.479794 -1.425539 -0.498891
507.350960 318.818979 84.529663 33.146679 -2.516847 -0.267710
