# u v d x y z 
212.901001 235.837011 80.684235 -1.821768 -6.362274 9.730045
211.402664 225.993891 80.892296 -2.026750 -6.154213 10.868756
216.015129 215.235186 81.133141 -1.529509 -5.913373 12.120559
223.214664 201.786404 81.390373 -0.730616 -5.656133 13.693375
235.156803 189.259472 81.658524 0.625421 -5.387988 15.169342
244.788742 186.999378 81.481606 1.768042 -5.564903 15.419600
256.192608 181.677074 81.799286 3.066521 -5.247224 16.065596
254.238091 184.264498 82.499039 2.772386 -4.547467 15.818955
255.618706 173.493690 82.575241 2.928089 -4.471269 17.095596
233.364105 197.120876 82.389969 0.325765 -4.656544 14.297078
234.935322 201.024599 84.210823 0.289423 -2.835689 13.938993
229.046516 215.592928 86.355904 -0.697723 -0.690604 12.261198
235.998993 220.916519 87.897079 -0.024971 0.850573 11.646465
239.976501 223.294344 88.016617 0.460809 0.970104 11.350740
243.030434 225.550003 88.238594 0.820395 1.192087 11.071703
246.058292 227.833900 88.437317 1.181083 1.390808 10.787260
249.359455 229.926252 88.703896 1.571246 1.657388 10.526749
242.977982 223.491812 88.916237 0.739221 1.869728 11.347128
244.238091 224.923353 89.370529 0.850116 2.324018 11.175076
245.563164 226.065302 89.748909 0.979055 2.702400 11.036812
246.573086 227.261496 90.130058 1.068561 3.083549 10.890379
240.087891 223.957672 89.050461 0.356792 2.003951 11.291028
241.541004 225.283098 89.556702 0.484906 2.510192 11.133060
242.834988 226.900406 89.985329 0.603207 2.938818 10.934166
244.223900 227.942333 90.414116 0.735335 3.367604 10.807611
237.180691 224.548531 89.024109 -0.009931 1.977603 11.215283
238.313980 225.766525 89.437210 0.085991 2.390698 11.068781
239.462109 226.852741 89.813820 0.189355 2.767314 10.937073
241.289997 228.268576 90.310715 0.368011 3.264206 10.763739
234.111080 225.393963 88.881172 -0.382778 1.834661 11.104781
235.552444 226.756153 89.385658 -0.260624 2.339148 10.941363
236.280041 227.677689 89.628105 -0.196712 2.581593 10.827955
237.576160 228.495054 89.932930 -0.066647 2.886417 10.728312
228.535290 190.827770 80.699196 -0.021666 -6.347311 14.919004
220.554008 182.382803 79.211426 -0.730421 -7.835081 15.770120
207.884808 172.392941 76.647957 -1.753482 -10.398554 16.652981
213.196163 162.815752 75.308327 -0.967506 -11.738179 17.553944
209.011383 156.937952 74.293930 -1.256881 -12.752582 18.065926
209.783688 153.319931 73.890259 -1.111353 -13.156249 18.399937
210.186081 151.721878 73.666847 -1.033829 -13.379660 18.540447
211.208801 149.511423 73.425400 -0.888676 -13.621112 18.741859
212.522507 155.233011 74.333885 -0.890365 -12.712622 18.251717
213.119869 152.331076 73.992516 -0.774808 -13.053995 18.517126
213.841324 149.647522 73.684067 -0.651770 -13.362439 18.760973
215.204639 146.068468 73.278946 -0.447614 -13.767563 19.083351
216.028500 154.680834 74.408371 -0.529122 -12.638142 18.319431
216.902409 151.025848 74.009880 -0.377538 -13.036627 18.657299
217.713737 148.162594 73.618065 -0.234504 -13.428448 18.908623
218.708954 144.969950 73.286003 -0.081788 -13.760503 19.199306
219.745407 155.538197 74.558525 -0.155530 -12.487988 18.246414
220.495911 152.384291 74.172897 -0.020777 -12.873613 18.534077
221.478157 149.745255 73.860641 0.127254 -13.185870 18.773453
222.087498 147.057896 73.535049 0.237090 -13.511460 19.013779
217.543335 163.071184 75.037468 -0.460180 -12.009045 17.496696
220.705414 162.406912 74.708557 -0.074559 -12.337951 17.531445
223.906708 161.930809 74.388954 0.310977 -12.657555 17.546612
227.383060 160.777359 74.054756 0.724627 -12.991752 17.631367
217.032375 244.062510 81.701508 -1.495209 -5.344999 8.776045
224.277916 279.378662 80.337463 -0.463009 -6.709048 4.730803
198.828735 313.377671 80.450989 -3.403407 -6.595521 0.816912
207.671299 332.297845 79.789467 -2.280976 -7.257041 -1.270359
216.425457 334.311733 79.346832 -1.217641 -7.699673 -1.440275
208.452702 241.579528 79.451759 -2.138093 -7.594749 9.070925
229.966679 272.479720 78.587067 0.415011 -8.459442 5.603798
209.690895 311.553869 78.229980 -1.805023 -8.816526 1.253552
217.132168 329.629869 76.979691 -0.789673 -10.066816 -0.606479
226.170254 331.023660 76.502342 0.268241 -10.544166 -0.697683
