# u v d x y z 
320.819855 236.028814 63.374123 -10.056771 -5.332743 12.994772
321.558304 227.237492 62.496925 -10.121675 -4.455546 13.774696
321.460724 214.591913 61.682457 -10.111262 -3.641077 14.874147
321.349640 196.607866 60.763794 -10.099704 -2.722411 16.401915
322.486115 175.143585 59.797207 -10.194921 -1.755827 18.175575
322.179527 161.635237 59.957211 -10.169230 -1.915831 19.347431
326.427689 150.824347 60.937481 -10.542101 -2.896098 20.398298
317.265968 150.672283 60.905594 -9.744663 -2.864214 20.407467
322.018547 136.624346 60.564602 -10.157193 -2.523219 21.579391
311.434383 182.502136 60.153416 -9.246474 -2.112035 17.576231
290.403709 184.438391 59.698322 -7.458477 -1.656942 17.373720
284.955502 156.973486 61.055172 -6.925907 -3.013791 19.876953
284.481449 138.447933 60.028633 -6.936646 -1.987251 21.343859
282.436924 135.866060 59.483959 -6.790545 -1.442576 21.484241
280.727596 132.176199 59.059578 -6.669102 -1.018197 21.732424
279.136734 128.648415 58.628117 -6.560067 -0.586736 21.961433
276.779518 124.501534 58.197212 -6.389245 -0.155829 22.237654
276.089897 126.610365 59.377407 -6.257878 -1.336027 22.253502
274.388447 120.918474 59.240128 -6.122498 -1.198747 22.712963
272.639008 116.201649 59.100739 -5.983875 -1.059357 23.087490
271.242256 111.371613 58.986984 -5.873872 -0.945603 23.474384
278.855953 124.691105 59.653683 -6.476270 -1.612300 22.461815
276.686192 118.570004 59.518299 -6.299741 -1.476918 22.959967
275.254230 112.984514 59.355389 -6.188399 -1.314006 23.405317
273.160763 107.803030 59.227039 -6.019476 -1.185656 23.820435
282.371120 124.346123 59.885868 -6.763350 -1.844487 22.529575
280.813503 119.266319 59.771046 -6.636521 -1.729663 22.944355
279.251270 114.634867 59.655254 -6.509866 -1.613871 23.319084
276.848602 108.511763 59.470154 -6.316518 -1.428771 23.806135
286.709538 125.005074 60.086754 -7.124952 -2.045372 22.506201
284.667892 118.912954 59.952347 -6.956485 -1.910966 23.005888
283.906822 115.774355 59.861950 -6.895964 -1.820566 23.258656
282.240982 112.084007 59.736797 -6.760257 -1.695416 23.551373
332.746010 183.374949 60.211742 -11.078918 -2.170361 17.505947
353.784943 186.985788 59.879780 -12.872595 -1.838399 17.170214
357.313423 159.230604 61.240059 -13.246940 -3.198679 19.701416
357.389641 141.741486 60.076900 -13.191482 -2.035522 21.068193
353.085136 128.654709 59.873894 -12.812454 -1.832512 22.159065
354.632988 122.394218 59.759254 -12.939178 -1.717875 22.675289
355.300522 119.229927 59.669392 -12.991632 -1.628011 22.929924
356.864548 115.424166 59.576122 -13.120042 -1.534740 23.237734
357.805443 127.576790 59.853603 -13.215105 -1.812222 22.248005
358.980598 122.403288 59.749306 -13.309781 -1.707925 22.672844
360.261650 117.676163 59.649353 -13.413379 -1.607973 23.058868
362.420044 111.406174 59.500553 -13.588284 -1.459171 23.565819
362.158508 127.661247 59.783924 -13.583120 -1.742542 22.229601
363.820343 121.409454 59.672348 -13.718066 -1.630966 22.744637
365.112457 115.805225 59.514675 -13.818052 -1.473294 23.194401
366.827469 110.477715 59.415733 -13.957245 -1.374353 23.629045
366.385231 129.457884 59.669308 -13.936511 -1.627928 22.058058
367.737923 123.681765 59.542023 -14.043136 -1.500641 22.529274
369.284668 118.922911 59.425762 -14.166517 -1.384381 22.913954
370.384369 114.028358 59.318436 -14.252151 -1.277056 23.310158
361.852913 139.457073 59.642570 -13.548570 -1.601190 21.201868
365.205154 135.965137 59.282398 -13.810931 -1.241019 21.445866
368.555908 132.661142 58.915989 -14.069288 -0.874607 21.669491
372.460899 128.660488 58.571308 -14.372122 -0.529928 21.951385
307.348042 241.763620 63.893837 -8.827715 -5.852454 12.474265
304.440117 277.309341 66.664436 -8.500702 -8.623055 9.082091
301.396866 328.570547 65.387115 -8.244823 -7.345737 4.361853
299.010868 353.264294 65.913139 -8.006175 -7.871760 1.970093
299.241943 357.191205 66.943352 -7.997382 -8.901968 1.427855
333.062706 244.318943 63.860851 -11.174253 -5.819472 12.241227
341.615944 281.872315 66.271271 -12.028998 -8.229892 8.671055
344.679718 333.364105 64.881676 -12.270063 -6.840299 3.981500
352.000465 357.556443 65.325851 -12.968915 -7.284471 1.664565
356.207886 360.866611 66.291840 -13.411527 -8.250458 1.188857
