# u v d x y z 
318.087616 176.945286 57.549862 -9.825321 0.491520 17.819229
316.816578 166.467476 56.666027 -9.724845 1.375354 18.587807
317.207813 149.485703 56.380497 -9.757654 1.660883 19.925587
318.077259 127.105722 56.175560 -9.828245 1.865823 21.695099
319.797554 101.614208 55.988842 -9.966354 2.052540 23.703899
320.697174 91.458378 56.678272 -10.038998 1.363110 24.662502
327.911224 83.585329 57.722679 -10.634915 0.318702 25.533348
318.442860 84.334230 57.884472 -9.853784 0.156911 25.507572
322.214890 68.818703 57.684280 -10.165067 0.357101 26.741627
308.009701 110.392685 56.224148 -9.019484 1.817234 23.045328
284.930229 109.126453 56.016193 -7.176154 2.025187 23.108154
288.011551 125.182915 58.788811 -7.296029 -0.747428 22.278044
288.299618 106.512966 59.397057 -7.292677 -1.355673 23.962009
284.988346 100.371151 59.261032 -7.018508 -1.219649 24.456028
282.634430 94.890404 59.267559 -6.818881 -1.226178 24.921373
280.345650 89.398155 59.251469 -6.626005 -1.210087 25.382929
277.492657 83.835840 59.291183 -6.382103 -1.249802 25.862610
280.537415 96.681204 59.970707 -6.601690 -1.929324 24.913712
279.622135 93.300562 60.302109 -6.504160 -2.260726 25.272791
278.478470 90.352278 60.565842 -6.389995 -2.524459 25.583157
277.773514 87.569561 60.844723 -6.312177 -2.803339 25.884651
284.397907 98.028316 60.219772 -6.919762 -2.178392 24.848816
283.116970 94.584532 60.594921 -6.789797 -2.553537 25.223011
282.328415 90.992031 60.894455 -6.705418 -2.853071 25.597755
280.993824 88.077879 61.205151 -6.572004 -3.163767 25.918694
288.501339 99.435682 60.313667 -7.268548 -2.272287 24.746597
287.623367 96.492090 60.619038 -7.178775 -2.577655 25.062828
286.664925 93.761501 60.892014 -7.082775 -2.850632 25.356321
285.001545 89.958429 61.236755 -6.920844 -3.195373 25.761040
293.092747 100.787230 60.296761 -7.664803 -2.255380 24.626785
291.853237 97.314005 60.671295 -7.542974 -2.629915 25.002306
291.416950 95.280676 60.841621 -7.498206 -2.800241 25.213753
290.139751 92.885084 61.047089 -7.378431 -3.005706 25.465153
330.581245 111.682491 55.958160 -10.828415 2.083220 22.892973
352.184792 112.991123 55.240215 -12.522397 2.801165 22.658094
355.855865 126.939697 58.030876 -12.955043 0.010504 22.008081
354.767761 107.847490 58.622047 -12.894200 -0.580665 23.702457
350.396996 101.881886 59.521755 -12.567236 -1.480376 24.379574
351.852684 98.310356 59.886974 -12.707632 -1.845594 24.757191
352.379303 96.215801 60.052582 -12.760349 -2.011202 24.970404
353.787346 93.740244 60.249321 -12.890640 -2.207941 25.223886
355.053940 100.502157 59.520344 -12.963151 -1.478963 24.496613
356.098480 97.475138 59.817677 -13.067300 -1.776296 24.814537
357.229691 94.658346 60.082363 -13.178044 -2.040981 25.110199
359.108467 90.725927 60.414883 -13.357881 -2.373502 25.518635
359.171524 99.066267 59.408707 -13.307016 -1.367326 24.596230
360.677109 95.527496 59.773014 -13.455967 -1.731634 24.971752
361.650620 91.839294 60.064812 -13.556456 -2.023431 25.348450
363.176079 88.816023 60.365665 -13.705906 -2.324286 25.672844
362.998962 97.757349 59.146408 -13.615738 -1.105027 24.654015
364.115486 94.262695 59.470276 -13.730490 -1.428895 25.016724
365.413818 91.227121 59.722534 -13.857159 -1.681155 25.328232
366.286545 88.348818 59.995377 -13.949660 -1.953995 25.632914
358.110352 101.679640 58.464935 -13.165573 -0.423555 24.187944
360.540199 96.075840 58.454433 -13.367911 -0.413052 24.653820
362.904816 90.486660 58.424107 -13.563511 -0.382725 25.114075
365.857162 84.825897 58.446819 -13.811412 -0.405437 25.591576
304.718132 184.554691 58.245838 -8.710968 -0.204455 17.248755
299.963894 204.009991 62.374737 -8.197194 -4.333355 15.842196
293.943405 257.686744 63.145706 -7.632029 -5.104325 11.039754
291.801033 276.918383 64.779961 -7.372934 -6.738577 9.218712
293.295250 276.088314 65.940269 -7.466947 -7.898890 9.235710
332.753410 185.668831 57.876450 -11.037006 0.164931 17.127378
347.277946 203.212080 61.864883 -12.393329 -3.823503 15.886499
345.617485 257.184820 62.856159 -12.282855 -4.814780 11.092140
352.404671 276.808333 64.341911 -12.961088 -6.300534 9.251931
357.462578 275.879703 65.382729 -13.481698 -7.341346 9.283939
