# u v d x y z 
296.374931 235.385685 54.541756 -10.056771 -5.332743 12.994772
307.647762 225.393362 54.606659 -10.121675 -4.455546 13.774696
318.088036 211.294098 54.596249 -10.111262 -3.641077 14.874147
329.868698 191.695747 54.584690 -10.099704 -2.722411 16.401915
342.225494 169.073868 54.679909 -10.194921 -1.755827 18.175575
340.186653 154.031639 54.654217 -10.169230 -1.915831 19.347431
327.579880 141.246071 55.027088 -10.542101 -2.896098 20.398298
328.102913 139.675570 54.229649 -9.744663 -2.864214 20.407467
332.410088 125.419922 54.642181 -10.157193 -2.523219 21.579391
337.977219 175.629988 53.731461 -9.246474 -2.112035 17.576231
344.728966 176.143341 51.943462 -7.458477 -1.656942 17.373720
326.510544 141.398335 51.410892 -6.925907 -3.013791 19.876953
340.483437 121.449995 51.421631 -6.936646 -1.987251 21.343859
347.977562 119.195766 51.275532 -6.790545 -1.442576 21.484241
353.851242 115.512800 51.154087 -6.669102 -1.018197 21.732424
359.840317 112.106380 51.045052 -6.560067 -0.586736 21.961433
365.903130 107.876329 50.874233 -6.389245 -0.155829 22.237654
349.741096 107.315655 50.742867 -6.257878 -1.336027 22.253502
351.719513 100.605440 50.607483 -6.122498 -1.198747 22.712963
353.739967 95.027933 50.468861 -5.983875 -1.059357 23.087490
355.394859 89.333324 50.358860 -5.873872 -0.945603 23.474384
345.818787 105.022888 50.961258 -6.476270 -1.612300 22.461815
347.774582 97.687368 50.784729 -6.299741 -1.476918 22.959967
350.086060 91.222601 50.673386 -6.188399 -1.314006 23.405317
351.965637 84.971380 50.504463 -6.019476 -1.185656 23.820435
342.502708 104.853458 51.248337 -6.763350 -1.844487 22.529575
344.130821 98.838644 51.121506 -6.636521 -1.729663 22.944355
345.780182 93.344193 50.994854 -6.509866 -1.613871 23.319084
348.428841 86.074877 50.801506 -6.316518 -1.428771 23.806135
339.620361 106.117401 51.609940 -7.124952 -2.045372 22.506201
341.513596 98.879356 51.441471 -6.956485 -1.910966 23.005888
342.770500 95.269489 51.380951 -6.895964 -1.820566 23.258656
344.540329 90.887747 51.245243 -6.760257 -1.695416 23.551373
336.649551 178.638296 55.563904 -11.078918 -2.170361 17.505947
340.180206 184.654541 57.357582 -12.872595 -1.838399 17.170214
323.555946 154.322577 57.731926 -13.246940 -3.198679 19.701416
337.676239 137.652054 57.676468 -13.191482 -2.035522 21.068193
340.273323 123.647890 57.297440 -12.812454 -1.832512 22.159065
341.626015 117.611904 57.424164 -12.939178 -1.717875 22.675289
342.700691 114.622421 57.476620 -12.991632 -1.628011 22.929924
343.783493 111.161499 57.605030 -13.120042 -1.534740 23.237734
340.377998 123.380871 57.700092 -13.215105 -1.812222 22.248005
341.607819 118.426323 57.794769 -13.309781 -1.707925 22.672844
342.777596 113.976746 57.898365 -13.413379 -1.607973 23.058868
344.502602 108.245659 58.073269 -13.588284 -1.459171 23.565819
341.088829 124.341803 58.068108 -13.583120 -1.742542 22.229601
342.381821 118.415709 58.203053 -13.718066 -1.630966 22.744637
344.236488 113.224239 58.303040 -13.818052 -1.473294 23.194401
345.363846 108.320160 58.442230 -13.957245 -1.374353 23.629045
342.334557 127.096825 58.421497 -13.936511 -1.627928 22.058058
343.816223 121.666746 58.528122 -14.043136 -1.500641 22.529274
345.153656 117.324543 58.651505 -14.166517 -1.384381 22.913954
346.396065 112.781639 58.737137 -14.252151 -1.277056 23.310158
342.806358 136.669436 58.033558 -13.548570 -1.601190 21.201868
347.028542 134.204636 58.295918 -13.810931 -1.241019 21.445866
351.289635 131.998043 58.554276 -14.069288 -0.874607 21.669491
355.227966 129.201136 58.857109 -14.372122 -0.529928 21.951385
289.006443 242.113609 53.312702 -8.827715 -5.852454 12.474265
252.212429 286.941061 52.985687 -8.500702 -8.623055 9.082091
268.840160 349.831080 52.729809 -8.244823 -7.345737 4.361853
261.592751 382.225921 52.491161 -8.006175 -7.871760 1.970093
247.842236 389.482012 52.482368 -7.997382 -8.901968 1.427855
290.727901 244.955320 55.659237 -11.174253 -5.819472 12.241227
261.314392 289.101663 56.513985 -12.028998 -8.229892 8.671055
278.702488 346.732693 56.755051 -12.270063 -6.840299 3.981500
273.793182 373.663223 57.453899 -12.968915 -7.284471 1.664565
262.467117 378.392951 57.896511 -13.411527 -8.250458 1.188857
