# u v d x y z 
327.359962 314.481583 70.999443 5.070467 4.661248 7.889944
327.689400 302.853870 71.135262 5.035560 4.525433 9.057121
327.303848 291.174617 71.905403 5.066705 3.755291 10.187685
326.480446 277.238874 73.042496 5.140760 2.618198 11.558702
326.482849 264.204226 74.585670 5.126219 1.075024 12.865461
325.271683 261.157179 75.726189 5.246679 -0.065496 13.155655
329.868736 261.110516 77.117485 4.729756 -1.456794 13.118745
322.665024 261.627831 77.181435 5.523129 -1.520745 13.059777
325.893974 251.980891 77.830528 5.161644 -2.169838 14.112331
317.944698 267.824707 73.928261 6.034036 1.732429 12.505828
302.097130 262.186060 73.366516 7.693359 2.294174 13.119140
294.000282 284.480739 71.693939 8.479861 3.966756 10.888731
290.650311 300.820584 72.092148 8.839660 3.568544 9.180607
293.296452 304.409766 72.423897 8.579794 3.236797 8.780436
294.740238 308.371124 72.647720 8.438492 3.012972 8.348722
296.365128 312.181978 72.870087 8.277365 2.790603 7.930292
297.478600 316.333365 73.129959 8.169814 2.530733 7.469793
288.296165 311.216025 72.691414 9.109252 2.969280 8.049026
286.749306 315.692267 72.732170 9.271822 2.928520 7.579784
285.551109 319.438462 72.801720 9.399740 2.858973 7.182650
284.257717 323.193312 72.831848 9.535795 2.828845 6.788556
286.509819 311.914058 72.319786 9.276975 3.340908 8.014717
284.582081 316.713510 72.382668 9.479320 3.278022 7.511976
283.392429 321.211782 72.419296 9.604249 3.241398 7.042588
281.797886 325.251074 72.497116 9.773462 3.163577 6.615221
285.947075 311.634607 71.952530 9.317249 3.708166 8.081172
284.448128 315.673814 71.988991 9.473176 3.671704 7.662043
283.124580 319.364533 72.037590 9.611852 3.623106 7.276975
281.520901 324.284449 72.140739 9.782558 3.519955 6.758242
286.356468 310.739794 71.564262 9.256506 4.096433 8.212386
284.434681 315.605021 71.619492 9.455785 4.041197 7.709026
283.750134 318.178782 71.637093 9.526735 4.023599 7.443730
282.786579 321.202769 71.721817 9.629849 3.938875 7.124430
334.913521 270.504026 74.155067 4.237096 1.505623 12.212976
352.436180 270.238867 74.042442 2.386038 1.618246 12.245931
358.251610 293.631735 72.432373 1.858894 3.228316 9.894911
357.778778 309.581523 72.992012 1.877617 2.668678 8.188879
361.337662 320.172172 72.649490 1.526745 3.011200 7.123777
361.855202 325.089712 72.774765 1.465540 2.885924 6.598184
361.868019 327.651758 72.817474 1.461652 2.843214 6.326474
361.794090 330.634174 72.935616 1.462291 2.725073 6.000932
360.159988 320.790124 73.035011 1.626849 2.625676 7.015149
360.535240 324.862733 73.126091 1.582424 2.534599 6.579188
360.774803 328.563037 73.224174 1.551686 2.436517 6.180223
360.816498 333.448834 73.385139 1.537937 2.275549 5.647652
358.312721 320.686941 73.365746 1.801483 2.294944 6.987792
358.824387 325.527534 73.499672 1.740430 2.161020 6.464094
358.834686 329.996324 73.582420 1.734758 2.078270 5.984235
359.143028 334.055972 73.718277 1.694748 1.942411 5.539239
355.607262 319.445443 73.658829 2.070129 2.001862 7.084648
355.926018 323.971095 73.758095 2.031494 1.902599 6.596519
355.968094 327.681127 73.870354 2.021294 1.790335 6.191537
356.245384 331.471167 73.949890 1.987912 1.710800 5.781184
353.524399 312.312927 73.219429 2.310345 2.441260 7.880572
350.606995 315.742192 73.385216 2.608256 2.275476 7.503936
347.589836 319.006376 73.543945 2.918307 2.116745 7.143815
344.839287 322.646413 73.755524 3.199781 1.905167 6.736403
315.984612 322.100201 70.541847 6.221618 5.118842 7.170874
305.074596 337.684851 74.224052 7.399577 1.436640 5.086494
309.435921 383.935754 72.459373 6.910496 3.201314 0.545168
302.225647 401.982973 73.476082 7.682671 2.184610 -1.558231
298.421726 401.585820 74.537903 8.114686 1.122791 -1.761652
338.797874 322.781997 70.994904 3.910467 4.665789 7.048588
333.358345 341.872830 74.600189 4.393352 1.060499 4.587685
327.258759 386.316068 72.256462 5.067697 3.404230 0.341186
324.632645 405.065153 73.343239 5.331580 2.317449 -1.850431
323.272591 405.065331 74.468460 5.468822 1.192230 -2.115786
