# u v d x y z 
421.508522 242.518473 71.960632 -5.396788 0.987464 10.039827
414.057617 236.174126 71.447601 -4.883762 0.152566 10.689227
402.851143 233.313618 70.878975 -4.315129 -1.058555 10.975761
387.160797 230.547094 70.256866 -3.693025 -2.706981 11.247486
368.875046 228.152447 69.558716 -2.994872 -4.591013 11.476014
357.563095 229.432039 69.269615 -2.705774 -5.730590 11.344499
343.999786 225.833845 69.834793 -3.270950 -7.053390 11.712000
342.643585 230.851364 69.239227 -2.675386 -7.207954 11.203649
336.609764 219.593582 68.968124 -2.404278 -7.811213 12.309290
376.987267 236.593838 69.308502 -2.744660 -3.805273 10.635981
382.443008 248.572168 67.928543 -1.364697 -3.388188 9.466878
391.922379 274.962230 66.698105 -0.134261 -2.594723 6.967422
386.707726 292.732186 66.930367 -0.366526 -3.069459 5.256750
385.268211 295.854878 67.395294 -0.831452 -3.163748 4.921077
384.145012 299.639597 67.707161 -1.143320 -3.243311 4.530118
383.152084 303.215446 68.031631 -1.467788 -3.310077 4.154943
381.554794 307.244983 68.343246 -1.779403 -3.437915 3.733385
380.070648 304.063396 67.254555 -0.690708 -3.676242 4.143649
378.875694 309.124975 67.223923 -0.660079 -3.793627 3.660368
377.609940 313.341265 67.226715 -0.662869 -3.914954 3.255168
376.643829 317.601972 67.198891 -0.635044 -4.009989 2.849062
382.419853 305.271649 66.904366 -0.340520 -3.481762 4.060217
380.804825 310.761766 66.861092 -0.297250 -3.639883 3.539859
379.852638 315.775194 66.857452 -0.293607 -3.731143 3.061390
378.277740 320.408435 66.837555 -0.273709 -3.883216 2.621152
385.454254 305.170569 66.641090 -0.077250 -3.216360 4.094389
384.318619 309.757876 66.605377 -0.041536 -3.327755 3.661229
383.165245 313.944740 66.585258 -0.021418 -3.439315 3.264972
381.365738 319.495225 66.593498 -0.029654 -3.609765 2.736064
389.256248 304.206576 66.434273 0.129571 -2.874865 4.205132
387.720261 309.744716 66.388878 0.174961 -3.025030 3.684052
387.204475 312.603478 66.384682 0.179158 -3.074353 3.413359
385.913544 315.995536 66.404099 0.159745 -3.194947 3.089563
374.003754 221.956701 70.376183 -3.812343 -4.018307 12.112756
373.440285 205.284863 71.090797 -4.526953 -4.020401 13.824338
376.882210 181.325111 72.402718 -5.838878 -3.564240 16.367617
365.723839 172.097826 73.369751 -6.805904 -4.655210 17.415821
363.913460 161.870155 73.708549 -7.144702 -4.823710 18.525639
360.918694 158.843679 73.996040 -7.432193 -5.122247 18.877653
359.648247 157.341614 74.163948 -7.600105 -5.247032 19.056259
357.596016 155.888357 74.376701 -7.812860 -5.453036 19.235796
360.639763 163.530464 73.896149 -7.332307 -5.157529 18.371307
358.297081 160.995541 74.138161 -7.574315 -5.391598 18.666222
356.075554 158.812923 74.369034 -7.805187 -5.614986 18.924162
352.969589 156.209478 74.701920 -8.138072 -5.929286 19.240602
358.337746 165.847006 74.086334 -7.522493 -5.390128 18.146904
355.314941 162.872744 74.373749 -7.809901 -5.695557 18.493361
353.052177 160.262089 74.672035 -8.108193 -5.921885 18.804716
350.375900 157.937422 74.927994 -8.364152 -6.196270 19.082705
357.059975 169.267530 74.269989 -7.706148 -5.515643 17.803442
354.521179 166.471968 74.549355 -7.985512 -5.771232 18.129395
352.251892 164.424162 74.801567 -8.237724 -6.001288 18.374716
350.175705 162.081728 75.035278 -8.471435 -6.213073 18.651041
364.097404 173.556747 73.922501 -7.358657 -4.790860 17.315374
362.367554 173.558035 74.404625 -7.840784 -4.944360 17.360998
360.809250 173.695335 74.885376 -8.321533 -5.081968 17.391943
358.598404 173.624125 75.378532 -8.814692 -5.291290 17.446323
428.451767 253.700824 71.348755 -4.784913 1.606435 8.902246
401.060715 286.203375 72.174370 -5.610526 -1.089840 5.534872
414.596863 327.240973 73.596230 -7.032388 0.497968 1.126432
400.462837 344.604306 72.786781 -6.222941 -1.081091 -0.578144
391.097908 344.164653 72.254471 -5.690629 -2.108933 -0.453218
426.761131 238.646479 73.133842 -6.569998 1.706370 10.440140
439.809723 274.905038 74.499649 -7.935810 3.303413 6.583852
479.632797 300.347843 73.162498 -6.598658 7.236773 3.991301
487.446976 317.574134 74.256866 -7.693027 8.315276 2.069569
482.137642 322.602525 75.162666 -8.598824 7.961863 1.429262
