# u v d x y z 
289.736938 218.767290 64.879654 -2.153050 -9.040346 12.266685
284.781361 230.418835 64.801918 -1.697653 -8.962606 11.185695
277.228622 242.992029 64.929787 -0.990651 -9.090473 10.021195
269.058990 260.102549 65.137032 -0.217780 -9.297725 8.428126
261.375942 280.084977 65.355164 0.515418 -9.515854 6.556212
255.573463 291.179452 65.012253 1.025602 -9.172945 5.545453
248.688335 304.323034 65.412590 1.705841 -9.573279 4.287961
248.402195 305.431867 64.616875 1.651191 -8.777563 4.258722
235.250034 305.805373 64.919540 2.901909 -9.080231 4.195791
265.276279 275.077128 64.392593 0.076014 -8.553287 7.072001
261.955853 277.318068 62.545906 0.228329 -6.706597 6.964309
266.839886 306.161928 61.082043 -0.319235 -5.242733 4.525433
264.604130 323.355947 61.858486 -0.062698 -6.019176 2.932623
268.592510 325.472245 62.279785 -0.384208 -6.440475 2.694166
271.295662 328.615623 62.605385 -0.602056 -6.766073 2.373278
274.152145 331.550317 62.926086 -0.836524 -7.086776 2.068864
276.510792 334.848862 63.294048 -1.025692 -7.454740 1.722486
264.765205 333.101392 62.727520 -0.008359 -6.888210 1.955842
264.219017 338.073406 62.887268 0.053315 -7.047957 1.487915
263.874378 342.086363 63.056309 0.097831 -7.217000 1.102742
263.423672 346.239867 63.186501 0.148954 -7.347192 0.708833
262.908745 335.436172 62.377773 0.129475 -6.538464 1.794304
262.024307 340.770092 62.567657 0.224014 -6.728349 1.291657
261.892567 345.664186 62.723244 0.248706 -6.883932 0.830726
261.185913 350.033641 62.908203 0.327566 -7.068893 0.410128
262.172203 336.434197 62.005920 0.164390 -6.166609 1.756597
261.566715 340.946217 62.148716 0.229944 -6.309406 1.336330
261.068420 344.995193 62.294487 0.286457 -6.455177 0.954981
260.590324 350.211167 62.527210 0.348756 -6.687901 0.454159
262.368488 336.619377 61.596722 0.113313 -5.757411 1.796675
261.507416 342.049770 61.779350 0.204344 -5.940040 1.292200
261.427803 344.867034 61.864288 0.218477 -6.024977 1.030835
261.159286 348.004503 62.028057 0.255974 -6.188748 0.728285
263.815899 270.743465 66.177689 0.353631 -10.338381 7.392254
258.103085 264.676538 67.822205 1.039134 -11.982898 7.907845
258.951073 291.243024 68.975449 1.057550 -13.136141 5.249426
259.186459 308.930168 68.349648 0.979989 -12.510336 3.568223
255.650902 320.135851 68.480431 1.337231 -12.641119 2.459103
256.115303 325.643020 68.336838 1.278694 -12.497527 1.937908
256.532078 328.444576 68.295052 1.234217 -12.455745 1.669689
257.345963 331.839294 68.188225 1.145250 -12.348915 1.352501
258.225212 321.282649 68.185211 1.059336 -12.345901 2.381192
258.625641 325.854363 68.080414 1.011142 -12.241106 1.948727
259.145794 330.044231 67.976105 0.951486 -12.136797 1.554647
260.221767 335.634942 67.823013 0.833925 -11.983706 1.032656
261.222610 321.469102 67.973869 0.749621 -12.134561 2.387627
261.736450 327.005396 67.822716 0.687142 -11.983405 1.868810
262.525482 331.997280 67.743004 0.604149 -11.903695 1.395625
263.168106 336.732616 67.600586 0.530396 -11.761275 0.957040
264.844246 320.224242 67.840675 0.387445 -12.001366 2.523775
265.400600 325.350080 67.730919 0.324965 -11.891611 2.040385
266.193047 329.599986 67.623596 0.240040 -11.784286 1.642909
266.639347 333.933477 67.534370 0.190122 -11.695058 1.236244
264.491348 311.554456 68.347786 0.461858 -12.508478 3.312172
268.354492 315.040898 68.337029 0.083870 -12.497721 2.972909
272.285748 318.339443 68.338303 -0.299830 -12.498996 2.650749
276.221294 322.188077 68.279129 -0.687743 -12.439816 2.281969
294.481983 210.167456 63.757538 -2.633752 -7.918229 13.015940
340.456390 202.923374 62.443123 -6.782790 -6.603813 13.606127
371.975937 164.640799 59.718544 -9.392172 -3.879234 16.727785
396.934242 177.181549 58.961300 -11.438194 -3.121990 15.589952
401.579819 189.835510 59.248402 -11.862952 -3.409092 14.544678
289.077873 210.283527 66.038452 -2.040776 -10.199142 13.102198
320.364685 217.465925 69.237694 -4.994061 -13.398388 12.527596
328.257141 171.406660 70.458138 -5.789105 -14.618826 17.202953
334.729309 172.136021 72.811554 -6.490080 -16.972242 17.357700
337.538834 180.808697 73.556229 -6.800975 -17.716919 16.518568
