# u v d x y z 
333.674316 230.112162 42.767059 0.734000 -2.898906 9.355947
333.615723 210.923967 42.818356 0.736583 -2.950201 10.530396
335.062408 188.553829 42.765938 0.649218 -2.897785 11.894903
336.126175 159.619131 42.862629 0.582001 -2.994475 13.673748
335.049744 127.576447 43.124989 0.642273 -3.256837 15.677932
333.599167 114.064608 43.816513 0.718204 -3.948359 16.634769
337.225151 112.064781 45.226891 0.456531 -5.358736 17.017714
325.507202 108.475285 45.085644 1.214737 -5.217492 17.223093
335.214005 92.953978 45.422874 0.582211 -5.554720 18.293631
321.080933 138.626375 42.789871 1.503369 -2.921719 14.948646
294.844360 135.582590 41.797630 3.071510 -1.929477 14.986697
287.225056 171.312504 43.887234 3.624304 -4.019081 13.058274
302.670422 155.434513 44.917938 2.681457 -5.049783 14.178279
311.473389 153.320045 44.890152 2.116246 -5.022000 14.310521
318.792000 151.000929 44.991264 1.647087 -5.123110 14.472097
326.121368 148.963509 45.078491 1.175243 -5.210340 14.614394
333.581619 145.817471 45.184856 0.692753 -5.316701 14.831303
315.810833 142.395201 45.362911 1.840920 -5.494758 15.077037
319.397888 138.804789 45.702061 1.608755 -5.833906 15.358741
322.703209 135.526028 45.962677 1.391951 -6.094523 15.611702
325.616493 132.638168 46.250126 1.198353 -6.381974 15.845410
312.277889 144.563370 45.685459 2.073427 -5.817306 14.980506
315.975361 140.225573 46.044193 1.834175 -6.176039 15.314746
319.834461 137.138329 46.375137 1.580413 -6.506986 15.566446
323.062019 133.315659 46.662884 1.365328 -6.794732 15.863554
308.959217 148.309879 45.899113 2.293391 -6.030959 14.763976
312.074242 144.986086 46.205158 2.092603 -6.337006 15.023458
315.034389 141.856899 46.474834 1.899125 -6.606681 15.267818
319.346771 137.461224 46.808041 1.613125 -6.939888 15.608468
305.805950 153.515453 46.053165 2.503274 -6.185013 14.441680
309.512730 149.254103 46.416561 2.264850 -6.548407 14.769145
311.687260 147.510853 46.605797 2.122905 -6.737641 14.909741
314.502602 144.575930 46.796043 1.936955 -6.927891 15.131082
349.363060 140.256472 43.335056 -0.248340 -3.466903 14.926685
379.180489 140.558109 43.417831 -2.101253 -3.549678 14.919771
382.491417 165.191660 45.994469 -2.536640 -6.126317 13.667227
370.871887 145.053720 46.813793 -1.832708 -6.945640 15.101548
366.895714 141.639805 47.905582 -1.639936 -8.037428 15.483272
365.181427 136.175966 48.233959 -1.543811 -8.365805 15.905904
363.851280 133.611431 48.401844 -1.462674 -8.533692 16.108131
362.553139 129.718523 48.564964 -1.382829 -8.696813 16.403008
367.068291 135.807066 47.728085 -1.639811 -7.859932 15.856026
365.492821 131.437540 48.004162 -1.550334 -8.136007 16.196770
364.023094 127.280703 48.244171 -1.464637 -8.376017 16.520481
361.908226 121.371632 48.535343 -1.336312 -8.667191 16.977081
366.516762 131.120281 47.486816 -1.586173 -7.618662 16.138056
364.845352 125.584717 47.809227 -1.493443 -7.941072 16.566278
362.507591 120.997925 48.101269 -1.351511 -8.233116 16.929199
361.096573 116.105919 48.357758 -1.269608 -8.489606 17.310755
365.336800 127.649717 47.133385 -1.483235 -7.265231 16.316769
363.410797 122.768097 47.438511 -1.372473 -7.570359 16.696566
361.719131 118.342867 47.665173 -1.271339 -7.797018 17.035852
360.126343 114.382038 47.924191 -1.177729 -8.056039 17.352039
364.785500 139.040852 46.696281 -1.418150 -6.828130 15.486722
359.634743 133.490009 46.724606 -1.076152 -6.856453 15.861322
354.396782 128.143072 46.739273 -0.727240 -6.871119 16.220572
349.526329 121.803102 46.772739 -0.403451 -6.904584 16.649546
315.382919 242.991815 42.327793 1.848631 -2.459641 8.570930
304.803886 298.504372 44.800053 2.541997 -4.931899 5.007557
297.569847 376.139910 43.893265 2.975920 -4.025110 0.215234
291.090794 397.313805 45.596592 3.452532 -5.728440 -1.495264
291.293907 392.081187 46.756947 3.486887 -6.888793 -1.406519
352.962914 243.258905 42.859783 -0.448818 -2.991630 8.552303
367.055855 311.982350 41.347870 -1.210068 -1.479718 4.499960
382.849236 389.038224 38.539734 -1.890832 1.328418 0.546279
399.319382 417.422497 39.751194 -2.934900 0.116957 -1.323524
401.490936 414.390135 40.881847 -3.189842 -1.013697 -1.433002
