# u v d x y z 
308.534603 222.775497 37.701599 -0.470761 -0.476316 9.765800
308.325214 201.002140 37.532093 -0.640266 -0.467866 10.929056
310.374012 175.615425 37.259830 -0.912530 -0.581460 12.265181
312.742863 141.902733 37.073143 -1.099218 -0.709485 14.033488
312.294159 105.276718 37.379272 -0.793088 -0.682352 16.032181
311.696739 89.708948 38.048191 -0.124171 -0.642516 17.007101
319.542294 75.324526 39.043530 0.871169 -1.068306 18.023113
305.251808 74.438381 39.019241 0.846883 -0.271745 18.066795
313.437023 52.080574 38.695377 0.523018 -0.731040 19.226116
295.337791 118.125858 37.148991 -1.023369 0.214988 15.305956
262.347164 114.568090 36.377163 -1.795197 1.902231 15.356464
259.133301 92.132235 38.721127 0.548768 2.273060 17.017534
285.078812 84.815083 39.670410 1.498050 0.885219 17.632740
294.077873 89.489336 39.853981 1.681621 0.382022 17.407310
301.936245 91.814547 40.088009 1.915650 -0.059350 17.324469
309.531059 94.476700 40.319115 2.146755 -0.490838 17.220055
318.018665 96.173744 40.542946 2.370584 -0.979080 17.168297
306.061535 79.607420 40.078419 1.906059 -0.295790 18.021355
311.860409 76.314268 40.354321 2.181960 -0.624596 18.274422
317.173233 73.775282 40.570160 2.397801 -0.930003 18.472044
321.871681 71.076622 40.804443 2.632083 -1.202939 18.684990
301.526775 76.110106 40.271126 2.098767 -0.031067 18.266712
308.003769 72.150450 40.546688 2.374326 -0.398967 18.560589
313.657036 69.602766 40.836781 2.664420 -0.723798 18.778776
319.346142 66.392326 41.057533 2.885174 -1.055484 19.020817
295.932274 74.999428 40.425488 2.253127 0.296092 18.366995
301.136093 71.919794 40.668575 2.496215 0.002119 18.603214
306.059837 69.220304 40.884426 2.712067 -0.279642 18.812712
313.101883 65.950584 41.157982 2.985623 -0.688246 19.071701
289.356747 75.713539 40.575150 2.402787 0.682386 18.360880
295.774326 71.830330 40.856625 2.684265 0.320135 18.653589
298.963814 70.388603 41.022308 2.849946 0.138954 18.777884
303.600006 68.430719 41.178787 3.006427 -0.129076 18.930975
329.349823 119.591045 37.453548 -0.718810 -1.594099 15.280587
364.070969 119.076633 37.286671 -0.885690 -3.441349 15.279283
372.753944 107.623158 39.884926 1.712566 -4.099675 16.380726
347.450905 99.490528 40.795769 2.623407 -2.693665 17.026943
342.768669 90.836992 41.705791 3.533432 -2.450386 17.725185
336.287689 87.619886 41.999821 3.827462 -2.071094 17.980865
333.128967 86.497450 42.172699 4.000339 -1.884812 18.086121
328.500824 85.041218 42.339378 4.167018 -1.608007 18.210751
336.296005 90.916100 41.570950 3.398589 -2.061607 17.691753
331.070900 88.380003 41.824474 3.652112 -1.755313 17.897278
326.110229 86.202335 42.049824 3.877465 -1.460884 18.076904
319.063129 83.681574 42.338882 4.166521 -1.037170 18.292879
330.947342 92.692022 41.429420 3.257058 -1.741754 17.556503
324.411736 89.422674 41.716690 3.544329 -1.356755 17.811794
318.798962 87.416897 42.017738 3.845377 -1.021743 17.996950
313.048325 84.829645 42.251106 4.078746 -0.674242 18.203981
326.836090 96.611567 41.243797 3.071438 -1.496615 17.286503
320.994225 93.905010 41.532196 3.359837 -1.152826 17.506163
315.719070 91.956081 41.758400 3.586039 -0.838458 17.669636
310.982342 89.730320 42.003056 3.830697 -0.552737 17.854935
339.338875 104.903440 40.992195 2.819835 -2.226326 16.749390
332.057037 107.938900 41.242992 3.070633 -1.804218 16.618948
325.059891 111.221523 41.489113 3.316754 -1.393735 16.470818
317.131977 113.667841 41.729828 3.557469 -0.922862 16.369268
286.769276 238.088408 37.654179 -0.518182 0.693701 8.940926
289.955540 316.278033 38.531166 0.358805 0.559947 4.639410
298.321552 405.290666 36.479893 -1.692468 0.035918 0.224119
286.447830 428.757427 38.144577 -0.027783 0.734498 -1.447720
282.321739 420.981041 39.265385 1.093024 1.019666 -1.313745
330.588341 237.660341 37.698761 -0.473599 -1.664075 8.964101
350.239906 302.232399 39.824860 1.652499 -2.814265 5.297531
374.849663 384.404140 39.898941 1.726582 -4.220184 0.607281
390.116997 409.908907 41.261387 3.089027 -5.226872 -1.177155
393.018990 405.512416 42.389198 4.216838 -5.515575 -1.184671
