# u v d x y z 
327.118835 223.321466 58.611229 6.131267 4.259339 10.411289
325.657730 209.805422 58.266232 6.256393 4.604339 11.528111
326.670456 193.361664 58.162621 6.173084 4.707950 12.889942
328.161621 172.004299 58.198299 6.048769 4.672268 14.667981
329.216766 149.134312 58.674038 5.954780 4.196530 16.631157
329.649620 139.623098 59.433201 5.908031 3.437369 17.537247
331.992874 126.498499 60.218864 5.695620 2.651703 18.778976
322.876396 126.619949 60.077721 6.480462 2.792848 18.745668
328.043633 112.746792 59.563248 6.042894 3.307321 19.842808
317.943764 157.335033 58.590092 6.899436 4.280477 15.933857
296.106548 155.259476 58.225670 8.714775 4.644900 16.063465
294.294586 187.263222 57.274708 8.830571 5.595860 13.329765
288.846340 207.988214 57.698555 9.295216 5.172014 11.653408
291.343346 212.335224 58.129658 9.107046 4.740910 11.312138
292.770290 217.197962 58.429234 9.000202 4.441334 10.918083
294.402676 221.831760 58.731255 8.874990 4.139316 10.539137
295.336361 226.946812 59.059486 8.808217 3.811083 10.116096
285.142384 221.516647 58.324814 9.631706 4.545755 10.554843
283.602314 227.269564 58.372066 9.762484 4.498503 10.076363
282.319107 232.088327 58.448196 9.873586 4.422373 9.675394
281.046696 236.906519 58.484081 9.981827 4.386489 9.273245
284.234829 222.393436 57.928005 9.687050 4.942564 10.471807
282.191582 228.616018 57.989498 9.859459 4.881071 9.957862
281.097946 234.355602 58.042866 9.953024 4.827703 9.482813
279.335022 239.596624 58.119209 10.103638 4.751359 9.048280
284.707623 221.909666 57.558342 9.629288 5.312228 10.502288
283.187141 227.129631 57.597736 9.756382 5.272834 10.073794
281.805077 231.899958 57.649609 9.872932 5.220963 9.681881
280.035992 238.254633 57.759861 10.024923 5.110707 9.158807
286.380730 220.526962 57.188431 9.473948 5.682139 10.605694
284.367123 226.841984 57.243488 9.641257 5.627082 10.090805
283.744106 230.133591 57.270592 9.693609 5.599979 9.822011
282.609806 234.053650 57.359306 9.791151 5.511264 9.502045
339.846992 157.930584 58.475769 5.069375 4.394799 15.870605
361.352005 157.075739 57.897419 3.307079 4.973149 15.873505
367.763748 190.253363 58.832577 2.712952 4.037992 13.195822
363.812218 195.756083 60.579140 2.935750 2.291429 12.843731
366.313438 205.752840 61.366188 2.667215 1.504380 12.017101
366.111107 207.715044 61.889194 2.650503 0.981373 11.869204
365.709419 208.918533 62.146675 2.669204 0.723892 11.774233
365.139236 209.705887 62.487370 2.697855 0.383199 11.719073
364.811478 202.651463 61.640656 2.781315 1.229913 12.303629
364.590302 204.416485 62.067730 2.773589 0.802839 12.169916
364.272842 205.866880 62.464966 2.776615 0.405604 12.060682
363.539696 207.481270 63.007740 2.808276 -0.137172 11.941834
362.637291 199.581699 61.811954 2.962336 1.058613 12.583839
362.464142 201.488028 62.337513 2.945746 0.533057 12.444420
361.771660 203.567076 62.795715 2.980070 0.074855 12.283121
361.491852 204.924259 63.252110 2.978120 -0.381543 12.184238
359.622002 196.094685 61.849564 3.226469 1.021005 12.894111
359.292679 198.134766 62.325558 3.228847 0.545010 12.742325
358.767395 199.514065 62.733341 3.253032 0.137226 12.643100
358.511238 201.222496 63.131660 3.254075 -0.261091 12.512058
358.284760 195.314684 60.924522 3.395213 1.946046 12.903977
354.279480 195.942965 61.309799 3.724948 1.560767 12.873545
350.212364 196.525183 61.676334 4.065346 1.194234 12.845314
346.433525 196.896029 62.111961 4.381847 0.758608 12.839464
314.064350 233.855724 58.890480 7.226690 3.980090 9.531703
319.570942 275.155578 61.365437 6.764943 1.505132 5.932879
319.809437 329.956727 61.876595 6.744174 0.993974 1.063053
318.844280 337.314448 64.138344 6.833224 -1.267772 0.098237
319.590683 330.167112 65.177269 6.765441 -2.306704 0.619295
341.848755 232.024670 58.533775 4.900342 4.336794 9.681684
338.214035 284.411058 57.986370 5.218520 4.884197 5.335881
332.442436 340.545616 55.758499 5.736227 7.112069 1.005829
330.883369 362.031991 57.231422 5.837513 5.639144 -0.962444
329.825363 360.364516 58.391785 5.907729 4.478783 -1.025637
