# u v d x y z 
320.522461 229.083710 49.650280 0.198958 5.893426 10.459513
316.045246 213.342133 49.415287 0.433952 5.577191 11.567097
315.823708 193.948317 49.401173 0.448068 5.561636 12.935242
317.320499 168.911362 49.499420 0.349819 5.666893 14.712154
320.402718 140.674667 49.583462 0.265778 5.884894 16.720795
330.484467 130.336418 50.060841 -0.211600 6.606171 17.527876
341.967773 113.069086 49.568150 0.281091 7.411942 18.673418
341.775742 114.295750 50.364223 -0.514984 7.423111 18.729513
334.683723 97.898426 49.908817 -0.059578 6.903295 19.816832
311.047955 151.752462 50.250015 -0.400774 5.213740 16.020145
289.858932 152.327385 51.246067 -1.396827 3.649782 16.103626
316.972198 161.811075 53.312843 -3.463603 5.625769 15.640194
330.764732 142.617073 52.986572 -3.137334 6.671207 17.056643
333.243637 137.904940 52.514400 -2.665161 6.849916 17.344460
336.508675 133.104029 52.192955 -2.343714 7.087280 17.655540
339.756966 128.484879 51.859028 -2.009788 7.320051 17.946753
343.007965 122.795563 51.538338 -1.689097 7.550360 18.314548
336.935158 126.334648 52.646126 -2.796885 7.130040 18.233860
340.909271 121.088219 52.665092 -2.815854 7.429497 18.631659
344.041977 116.391020 52.653252 -2.804010 7.664782 18.982965
347.409706 112.027617 52.671165 -2.821925 7.918799 19.314451
339.509430 128.364744 52.987450 -3.138211 7.333163 18.135612
343.494606 122.453613 53.019119 -3.169880 7.635888 18.588383
347.607307 117.486963 53.010487 -3.161247 7.947052 18.963053
350.820007 112.267141 53.021141 -3.171901 8.190815 19.360291
341.436234 131.892099 53.243488 -3.394248 7.486855 17.908146
344.906120 127.196131 53.268929 -3.419690 7.751687 18.269432
347.996178 122.778711 53.279957 -3.430717 7.987277 18.607437
351.939468 116.585770 53.260273 -3.411035 8.286519 19.075338
343.196640 136.679935 53.443226 -3.593987 7.627373 17.573456
347.219315 130.892487 53.476749 -3.627509 7.935800 18.020538
349.545631 128.135347 53.473927 -3.624688 8.113399 18.230721
351.815872 124.164705 53.448013 -3.598774 8.285649 18.529755
328.511009 150.470467 48.897575 0.951664 6.450894 15.939197
341.567383 148.495617 47.256790 2.592448 7.312378 15.862663
382.917290 157.356577 47.602760 2.246478 10.134994 15.305309
396.248322 144.045839 48.644550 1.204688 11.155035 16.353298
411.180229 137.479420 48.802792 1.046450 12.213299 16.832788
415.361404 134.301653 49.132717 0.716522 12.549748 17.104155
417.681847 133.145971 49.303856 0.545382 12.736499 17.211395
419.758224 131.521568 49.555355 0.293886 12.918591 17.364784
408.275414 136.545010 49.165791 0.683449 12.056557 16.951582
411.857147 134.075432 49.434513 0.414727 12.343389 17.165701
414.939537 131.898022 49.695358 0.153880 12.596448 17.359755
418.664627 129.239731 50.077801 -0.228561 12.914809 17.608988
405.027199 137.130232 49.489738 0.359500 11.867760 16.958084
409.086800 133.965511 49.824364 0.024876 12.197359 17.232517
413.081474 131.940880 50.132019 -0.282779 12.522601 17.424118
416.210632 129.362640 50.437107 -0.587866 12.788636 17.656986
400.805397 139.518614 49.773296 0.075944 11.602013 16.829931
404.821014 136.927013 50.078384 -0.229145 11.924512 17.059128
407.794189 134.939547 50.362740 -0.513500 12.172878 17.243992
411.137848 132.814150 50.616184 -0.766944 12.446443 17.435715
396.650200 147.501984 49.190536 0.658704 11.242748 16.185268
398.512917 149.223833 49.660400 0.188838 11.426345 16.125202
400.226746 151.159515 50.123371 -0.274132 11.600989 16.046637
401.909485 152.277660 50.630676 -0.781436 11.780846 16.030146
310.683212 241.223316 50.546749 -0.697510 5.183607 9.596896
323.403320 298.216295 51.474270 -1.625032 6.106632 5.404316
300.616016 361.835890 50.597492 -0.748252 4.455253 0.878674
310.321369 392.878153 50.983704 -1.134466 5.151436 -1.449474
324.206505 397.505114 51.369049 -1.519810 6.165061 -1.873180
334.205399 239.527044 48.880733 0.968505 6.848328 9.718258
344.124184 299.052629 49.795662 0.053578 7.572484 5.484424
321.529770 364.910045 48.646530 1.202708 5.962680 1.004602
331.257782 396.945999 49.080338 0.768901 6.645707 -1.319000
342.694702 400.586464 49.787891 0.061346 7.470543 -1.736570
