# u v d x y z 
255.870876 222.887621 50.516640 6.495554 1.208196 10.249733
260.696373 207.325974 50.498013 6.514183 1.558014 11.371897
263.033600 188.469515 50.440441 6.571756 1.731308 12.727962
263.731384 163.661242 50.377518 6.634677 1.786645 14.508729
258.690548 135.886517 50.313435 6.698762 1.429480 16.498087
248.647499 122.727356 50.275352 6.736844 0.711504 17.437538
235.829391 106.649351 50.308784 6.703412 -0.213137 18.598660
237.968788 105.452671 49.550766 7.461432 0.029452 18.538967
243.483734 90.246477 49.974438 7.037757 0.373526 19.706003
258.236389 144.969664 49.427021 7.585176 1.475049 15.724885
261.447449 141.866198 47.610325 9.401873 1.853742 15.689338
268.377628 183.969526 47.679852 9.332344 2.319969 12.831254
256.306400 206.962481 47.403160 9.609035 1.522925 11.252051
249.605751 210.506802 47.641148 9.371047 1.045232 11.022062
244.479485 215.209007 47.795631 9.216566 0.679678 10.707506
239.443512 219.646940 47.967278 9.044920 0.316072 10.409477
233.787231 224.641514 48.085766 8.926429 -0.086117 10.069826
243.287010 221.122942 47.191528 9.820668 0.664461 10.287416
240.875702 228.013401 47.103210 9.908987 0.511881 9.821372
238.316154 233.695908 47.029613 9.982582 0.348237 9.438333
236.335335 239.535456 46.956848 10.055346 0.223852 9.045953
248.623810 223.584223 47.122433 9.889765 1.031294 10.119864
245.802479 230.996132 46.996346 10.015851 0.854733 9.619289
243.405666 237.827997 46.945099 10.067096 0.699425 9.160456
240.633965 244.077673 46.834953 10.177242 0.526030 8.741966
254.187412 224.239054 47.157990 9.854206 1.402480 10.076584
252.062931 230.435457 47.068813 9.943383 1.268012 9.657923
249.882736 236.074648 46.987774 10.024421 1.129531 9.278282
246.375523 243.499675 46.885323 10.126874 0.904883 8.780386
260.181084 223.768959 47.284653 9.727545 1.795440 10.111189
257.502346 231.185074 47.163380 9.848817 1.625321 9.608708
256.204853 235.044279 47.134808 9.877389 1.540505 9.348486
253.758011 239.505587 47.068707 9.943490 1.382001 9.048037
261.850052 147.350006 51.257336 5.754860 1.578164 15.799065
271.314945 149.015722 53.018932 3.993266 2.148708 15.906060
265.024738 186.358681 53.643356 3.368841 1.623240 13.125507
243.362808 195.413904 53.581394 3.430800 -0.030004 12.427628
236.318207 208.185310 53.917713 3.094482 -0.609437 11.465327
230.198078 211.456146 53.979073 3.033123 -1.088713 11.215892
227.173233 213.338585 53.982502 3.029694 -1.322423 11.070863
222.975693 214.932690 53.982975 3.029221 -1.646193 10.947945
231.819534 205.226469 53.826599 3.185599 -0.944471 11.688707
226.834068 208.067923 53.870834 3.141363 -1.333716 11.472231
222.135162 210.511150 53.901768 3.110430 -1.699660 11.285507
215.561161 213.451939 53.916531 3.095666 -2.208078 11.059618
228.433380 202.032337 53.660069 3.352128 -1.183066 11.925287
222.238216 205.224409 53.721500 3.290696 -1.666549 11.683643
216.807289 208.492212 53.726543 3.285652 -2.084089 11.433084
211.347961 210.968342 53.767426 3.244771 -2.509450 11.244730
226.399689 198.029394 53.399319 3.612877 -1.304096 12.216509
220.779343 201.258202 53.437679 3.574518 -1.738281 11.972322
215.822430 203.616142 53.448399 3.563798 -2.118284 11.792874
211.142960 206.364527 53.481453 3.530745 -2.480724 11.584612
237.645893 195.307245 53.152725 3.859469 -0.417172 12.408422
231.925774 196.560259 52.856922 4.155275 -0.814296 12.294920
226.345539 197.741547 52.548897 4.463300 -1.194448 12.187126
219.818687 198.845816 52.270485 4.741710 -1.644572 12.087862
250.828896 233.565159 49.342041 7.670153 0.960403 9.468373
221.239605 286.056905 50.039944 6.972251 -1.223770 5.722384
236.863785 351.678729 50.470966 6.541231 -0.158058 0.962602
212.448177 375.809813 50.408333 6.603864 -1.908833 -0.765131
196.331959 374.314642 50.399952 6.612243 -3.067913 -0.655853
257.862186 234.552870 51.682133 5.330063 1.248444 9.416962
247.106819 292.949610 51.757103 5.255092 0.446551 5.099766
294.667149 339.015813 51.775665 5.236529 3.962428 1.691064
306.918755 369.671874 51.875912 5.136283 4.866747 -0.594989
299.473495 383.625855 51.830788 5.181406 4.316314 -1.619839
