# u v d x y z 
418.483772 295.341654 25.932198 0.255942 4.333483 8.332761
437.464523 271.688290 25.506924 0.681216 4.965279 9.228275
429.628983 235.013609 25.618248 0.569892 4.697200 10.565437
415.561752 189.080515 25.863714 0.324424 4.215884 12.264329
394.684105 141.767979 26.376488 -0.188348 3.499202 14.084398
372.051544 126.983185 26.943590 -0.755451 2.688561 14.733061
357.212181 121.215878 28.267956 -2.079817 2.187785 15.179782
341.548233 120.929375 27.805195 -1.617055 1.540985 15.112636
342.712212 92.311678 28.209108 -2.020969 1.600326 16.334599
388.616409 157.410192 25.480742 0.707398 3.182764 13.389304
372.049675 147.302914 23.780003 2.408137 2.453255 13.532001
317.631588 209.408541 23.138926 3.049214 0.606764 11.394167
280.686626 208.473215 24.376728 1.811411 -0.683992 11.480833
282.430897 210.888462 24.953985 1.234155 -0.654231 11.420732
280.177689 213.314095 25.444023 0.744115 -0.762433 11.352943
278.585930 215.910730 25.930807 0.257333 -0.849091 11.275311
275.768394 217.167149 26.451801 -0.263662 -0.986384 11.245763
262.760124 203.003883 25.446617 0.741522 -1.395749 11.727842
252.505074 203.677540 25.741882 0.446257 -1.797013 11.718675
244.583969 203.783312 26.017195 0.170944 -2.117966 11.729029
236.277618 204.411592 26.262758 -0.074618 -2.456062 11.718162
254.806900 207.061501 25.178268 1.009871 -1.659875 11.567712
243.478432 206.872931 25.496914 0.691226 -2.102181 11.589574
234.148369 208.257294 25.802763 0.385377 -2.479532 11.553019
225.281944 207.701826 26.089939 0.098200 -2.845216 11.586744
250.924873 212.559328 24.886946 1.301193 -1.770760 11.358541
241.461201 212.876015 25.146986 1.041153 -2.136396 11.357357
233.204670 212.965393 25.396990 0.791149 -2.464005 11.363802
223.096504 212.685385 25.763090 0.425050 -2.881423 11.388247
249.821129 219.890785 24.572514 1.615626 -1.778478 11.088854
238.242474 219.741812 24.887840 1.300300 -2.221759 11.103209
232.805557 220.511112 25.058634 1.129505 -2.436337 11.080612
226.760902 219.905634 25.298027 0.890113 -2.684612 11.109159
413.828850 161.259155 26.938948 -0.750808 4.295982 13.413227
445.841179 159.900141 28.093830 -1.905691 5.735568 13.597679
452.139053 216.624012 29.864681 -3.676542 6.322612 11.380257
414.712982 216.972256 30.917686 -4.729547 4.868349 11.400040
403.419380 225.518646 31.970772 -5.782632 4.495027 11.044348
393.746643 225.922251 32.335258 -6.147120 4.091649 11.033245
388.860626 226.830339 32.510521 -6.322380 3.883189 10.994595
382.244759 226.850624 32.699032 -6.510892 3.592685 10.997194
396.201630 220.811205 31.872969 -5.684829 4.154727 11.256667
388.305817 221.486464 32.174366 -5.986226 3.824618 11.233892
380.949936 221.962910 32.439457 -6.251318 3.509599 11.218824
370.726700 222.407169 32.766609 -6.578470 3.059542 11.206459
390.314293 217.393570 31.683601 -5.495462 3.867639 11.406166
380.629578 217.734776 32.044399 -5.856260 3.460536 11.402199
371.986313 219.314804 32.351151 -6.163012 3.087647 11.338934
363.716507 219.350653 32.643711 -6.455570 2.723723 11.345907
386.068077 214.912119 31.355667 -5.167527 3.644493 11.506730
377.136841 215.923433 31.686234 -5.498094 3.271411 11.472798
369.310913 216.494522 31.937534 -5.749394 2.934865 11.455387
362.126007 217.372999 32.217091 -6.028952 2.623877 11.424343
402.958450 220.368176 30.768999 -4.580859 4.331551 11.245879
391.858940 223.641787 30.775478 -4.587339 3.844328 11.102137
381.022720 227.086029 30.764326 -4.576187 3.366942 10.950504
368.988457 229.535294 30.790722 -4.602583 2.839895 10.843256
392.533836 315.452371 25.202612 0.985528 3.296541 7.666381
280.982494 267.062230 24.661472 1.526667 -0.689560 9.429527
241.229095 384.365308 26.069611 0.118529 -2.248557 5.006452
179.875584 402.284596 26.327156 -0.139018 -4.585057 4.279388
153.342962 386.152253 26.275938 -0.087798 -5.570762 4.896823
423.193016 312.001061 27.110004 -0.921865 4.681572 7.594449
417.860489 263.785715 31.130619 -4.942479 5.037135 9.325142
369.561386 354.475179 32.440643 -6.252504 2.981914 5.077736
354.956741 362.127385 34.714848 -8.526708 2.418650 4.326329
354.377327 347.251267 35.722092 -9.533951 2.439382 4.909749
