# u v d x y z 
416.974869 295.405498 25.998335 0.189805 4.286746 8.325161
436.555061 272.366767 25.567448 0.620691 4.942218 9.200754
430.443726 235.411749 25.627565 0.560574 4.728487 10.550927
418.453178 188.653479 25.805128 0.383010 4.314477 12.275810
399.011116 139.916010 26.239214 -0.051074 3.646753 14.134555
376.253090 124.113092 26.768501 -0.580362 2.836212 14.814546
359.759827 118.377428 28.070715 -1.882575 2.279463 15.260138
344.556274 117.986870 27.581593 -1.393453 1.652626 15.190543
345.160065 89.180803 27.986885 -1.798746 1.690983 16.412889
392.985764 156.159725 25.359131 0.829008 3.329133 13.420257
378.083992 146.827412 23.636625 2.551514 2.646352 13.529070
321.030273 208.998384 23.202209 2.985930 0.719202 11.410528
290.814228 206.526747 24.636307 1.551832 -0.342132 11.561029
295.094528 211.830425 25.177862 1.010277 -0.210756 11.396162
295.019531 216.083736 25.665152 0.522988 -0.230843 11.259826
295.428333 220.498638 26.143085 0.045054 -0.232631 11.111271
294.997635 223.516617 26.672127 -0.483987 -0.267613 11.011015
280.578861 203.846312 25.862333 0.325807 -0.771408 11.718689
272.336826 204.391193 26.235722 -0.047583 -1.101344 11.717552
266.281986 204.598074 26.574615 -0.386476 -1.354283 11.726937
259.633961 205.097380 26.885675 -0.697537 -1.633492 11.723492
271.046677 205.415440 25.640228 0.547912 -1.108054 11.649742
262.165051 205.124702 26.049726 0.138414 -1.467211 11.680794
254.776249 206.498880 26.424110 -0.235971 -1.777061 11.647573
248.099556 205.994453 26.787758 -0.599618 -2.066450 11.684280
264.902000 208.766584 25.354723 0.833417 -1.310654 11.514255
257.410088 208.965712 25.687279 0.500860 -1.611754 11.521786
251.033993 209.044790 26.002707 0.185432 -1.876808 11.532832
243.597469 209.003391 26.452755 -0.264615 -2.202172 11.554299
260.826912 214.098530 25.015295 1.172844 -1.429564 11.308566
251.798973 213.837519 25.420757 0.767383 -1.791692 11.333048
247.518768 214.600496 25.630381 0.557760 -1.968835 11.312946
243.289680 214.275513 25.920902 0.267238 -2.155519 11.335522
417.050934 159.833250 26.843569 -0.655429 4.406758 13.457179
448.325806 158.815498 28.027943 -1.839803 5.823207 13.633568
447.897148 214.592800 29.926394 -3.738255 6.152911 11.469156
407.506409 214.595861 30.670954 -4.482815 4.519204 11.496047
391.809006 220.691700 31.657484 -5.469345 3.932613 11.256166
380.712967 221.328220 31.912645 -5.724506 3.452927 11.234185
375.224838 222.394695 32.038639 -5.850500 3.212666 11.188734
367.903137 222.837152 32.149872 -5.961731 2.885166 11.171210
385.014420 217.640734 31.442612 -5.254473 3.605371 11.387281
375.914421 218.472834 31.657133 -5.468994 3.213754 11.356503
367.489128 219.179535 31.839075 -5.650936 2.845067 11.329954
355.942917 220.131884 32.048088 -5.859950 2.330627 11.292569
380.103302 215.992584 31.165588 -4.977449 3.360987 11.451813
368.859406 216.546249 31.414940 -5.226801 2.877789 11.435516
359.034920 218.404770 31.632713 -5.444575 2.449025 11.358828
349.440689 218.737736 31.824987 -5.636848 2.023553 11.349621
377.652359 215.563631 30.781399 -4.593259 3.220224 11.457499
367.310448 216.749868 31.015909 -4.827771 2.781304 11.413125
358.409233 217.653780 31.180183 -4.992045 2.395919 11.378318
349.987640 218.666525 31.380032 -5.191893 2.029358 11.339298
397.717705 220.547218 30.435379 -4.247239 4.064149 11.228738
387.554359 225.648737 30.356918 -4.168780 3.614685 11.005320
377.710304 230.976419 30.265551 -4.077412 3.180244 10.773096
366.321678 235.398159 30.189457 -4.001317 2.682805 10.581415
390.714569 314.971161 25.269888 0.918252 3.237837 7.676501
279.263744 267.136660 24.718401 1.469739 -0.753426 9.424698
239.975071 385.077467 26.073275 0.114865 -2.295679 4.979170
179.223919 403.513198 26.370304 -0.182165 -4.618245 4.223102
152.727346 387.511911 26.348969 -0.160829 -5.611321 4.830396
421.082153 311.894159 27.185478 -0.997339 4.610719 7.590838
418.799896 264.134874 31.199530 -5.011391 5.088638 9.307239
372.154465 354.991508 32.549446 -6.361308 3.110193 5.035934
357.426910 363.393109 34.810627 -8.622489 2.546272 4.246675
356.550827 348.764620 35.825848 -9.637710 2.555716 4.816400
