# u v d x y z 
330.385399 219.240389 46.385555 1.698249 -3.862711 10.127475
329.165611 201.543646 46.387630 1.696177 -3.943514 11.300264
327.010460 180.952778 46.222149 1.861658 -4.087987 12.650822
321.667061 154.298773 46.048069 2.035738 -4.441236 14.389518
312.121258 124.850321 45.941257 2.142547 -5.067985 16.309153
299.965611 112.698269 46.165131 1.918676 -5.872172 17.147409
280.467243 102.643375 46.350494 1.733312 -7.168561 17.846905
281.068630 101.680155 45.562115 2.521691 -7.084893 17.754902
279.802322 83.066025 45.794338 2.289469 -7.180651 19.018534
311.886253 135.574551 45.105141 2.978666 -5.073717 15.480587
312.486553 133.218813 43.254574 4.829233 -5.015173 15.350086
305.730553 179.029427 42.983158 5.100646 -5.427109 12.495707
276.887302 181.091394 43.134350 4.949454 -7.207526 12.381816
272.521248 181.038322 43.628487 4.455319 -7.510079 12.426706
267.179184 181.841497 43.984249 4.099557 -7.869876 12.406206
262.264919 182.690535 44.351635 3.732172 -8.208964 12.382936
256.338959 182.975464 44.705044 3.378761 -8.616571 12.393672
257.488098 178.894558 43.541584 4.542222 -8.439281 12.552734
249.677353 180.398798 43.572357 4.511450 -8.928219 12.461787
243.066959 181.270409 43.622616 4.461191 -9.345215 12.411751
236.541748 182.587337 43.646961 4.436845 -9.754756 12.331678
256.648216 182.954264 43.241470 4.842337 -8.464363 12.275755
247.928467 184.135380 43.259937 4.823868 -9.004914 12.204266
240.411968 185.944176 43.320080 4.763725 -9.476272 12.097127
232.981472 186.638517 43.349354 4.734451 -9.939754 12.056389
258.246021 187.166033 43.017601 5.066203 -8.345911 11.998681
251.091213 188.451176 43.036217 5.047587 -8.787434 11.921076
244.522820 189.457140 43.064098 5.019709 -9.194266 11.861242
235.733700 190.406342 43.132427 4.951380 -9.743199 11.807688
261.666069 191.923113 42.847595 5.236209 -8.121569 11.694664
252.903175 193.238497 42.865269 5.218536 -8.659647 11.615329
248.614788 194.303513 42.897549 5.186259 -8.925544 11.552219
243.137016 194.610558 42.951042 5.132764 -9.267108 11.536871
318.295708 136.110849 46.879078 1.204726 -4.665037 15.709306
330.597229 135.062084 48.498497 -0.414692 -3.816686 16.022310
320.757103 174.640732 49.441921 -1.358117 -4.497426 13.368249
295.729885 177.562838 49.640274 -1.556468 -6.272007 13.179549
285.236568 188.822622 50.088844 -2.005037 -7.038414 12.413860
278.230000 190.368118 50.246689 -2.162884 -7.549191 12.314464
274.636059 191.381350 50.297760 -2.213955 -7.810479 12.245280
269.981136 191.740665 50.364197 -2.280391 -8.149700 12.224041
281.547260 184.359140 50.067329 -1.983524 -7.301222 12.731537
275.781956 185.801182 50.190067 -2.106262 -7.721339 12.637899
270.418968 186.907768 50.294998 -2.211194 -8.113297 12.566515
263.038483 187.941971 50.413105 -2.329301 -8.653195 12.500990
278.887939 179.940262 49.952362 -1.868558 -7.484678 13.037733
271.861420 181.397924 50.111126 -2.027319 -7.997012 12.947004
265.471859 183.112164 50.201294 -2.117486 -8.461448 12.831614
259.406319 184.033298 50.328037 -2.244233 -8.907416 12.775688
277.633667 175.027971 49.721172 -1.637365 -7.560191 13.366817
271.118603 176.686306 49.847328 -1.763524 -8.031767 13.260437
265.502129 177.625923 49.935314 -1.851508 -8.438569 13.201365
260.095463 179.060526 50.041645 -1.957839 -8.833359 13.108284
289.167709 175.396900 49.299229 -1.215424 -6.722341 13.301671
282.443848 174.733887 49.090454 -1.006647 -7.184684 13.328900
275.866165 174.027987 48.866253 -0.782449 -7.631835 13.357273
268.453770 172.985229 48.685253 -0.601449 -8.135959 13.412739
328.853645 231.223698 45.209179 2.874628 -3.979092 9.318651
316.899223 296.702185 45.826351 2.257453 -4.753896 5.039761
327.985687 370.641403 45.836987 2.246818 -4.027987 0.197255
301.340847 397.467706 45.740322 2.343482 -5.770151 -1.537624
283.625145 395.804815 45.774033 2.309773 -6.929506 -1.436468
337.521553 231.083765 47.485088 0.598718 -3.362310 9.356678
338.301964 291.414886 48.800282 -0.716478 -3.274986 5.167465
378.038025 346.056175 49.552299 -1.468495 -0.442446 1.244227
374.627304 371.226926 50.923103 -2.839298 -0.576913 -0.794565
361.955643 375.343738 51.552643 -3.468838 -1.461008 -1.215773
