# u v d x y z 
232.123718 309.056740 76.576874 5.070467 4.661248 7.889944
233.325710 298.414035 76.541969 5.035560 4.525433 9.057121
240.401287 288.055129 76.573112 5.066705 3.755291 10.187685
250.862999 275.487542 76.647171 5.140760 2.618198 11.558702
264.945984 263.557692 76.632629 5.126219 1.075024 12.865461
275.434113 260.874095 76.753090 5.246679 -0.065496 13.155655
287.906818 261.354547 76.236168 4.729756 -1.456794 13.118745
288.818512 261.670461 77.029541 5.523129 -1.520745 13.059777
294.597874 252.162538 76.668053 5.161644 -2.169838 14.112331
259.655781 266.528492 77.540443 6.034036 1.732429 12.505828
255.955124 260.551987 79.199768 7.693359 2.294174 13.119140
241.947269 279.869328 79.986267 8.479861 3.966756 10.888731
245.766144 294.572496 80.346069 8.839660 3.568544 9.180607
248.424931 298.247309 80.086205 8.579794 3.236797 8.780436
250.258236 302.130361 79.944901 8.438492 3.012972 8.348722
252.068405 305.927010 79.783775 8.277365 2.790603 7.930292
254.259796 310.061746 79.676224 8.169814 2.530733 7.469793
251.217918 304.215703 80.615662 9.109252 2.969280 8.049026
251.709538 308.152785 80.778229 9.271822 2.928520 7.579784
252.419243 311.481042 80.906151 9.399740 2.858973 7.182650
252.792931 314.764996 81.042206 9.535795 2.828845 6.788556
248.140507 304.379683 80.783386 9.276975 3.340908 8.014717
248.863602 308.564272 80.985725 9.479320 3.278022 7.511976
249.289246 312.509565 81.110657 9.604249 3.241398 7.042588
250.106659 316.039195 81.279869 9.773462 3.163577 6.615221
244.995556 303.772044 80.823662 9.317249 3.708166 8.081172
245.455151 307.272277 80.979584 9.473176 3.671704 7.662043
246.001968 310.480156 81.118263 9.611852 3.623106 7.276975
247.045631 314.799085 81.288971 9.782558 3.519955 6.758242
241.573887 302.682724 80.762917 9.256506 4.096433 8.212386
242.244511 306.880503 80.962196 9.455785 4.041197 7.709026
242.464600 309.113688 81.033142 9.526735 4.023599 7.443730
243.294086 311.780605 81.136261 9.629849 3.938875 7.124430
260.320263 269.864302 75.743507 4.237096 1.505623 12.212976
257.758331 270.300236 73.892448 2.386038 1.618246 12.245931
241.948967 292.949724 73.365303 1.858894 3.228316 9.894911
247.307167 309.209819 73.384026 1.877617 2.668678 8.188879
243.674984 319.750986 73.033157 1.526745 3.011200 7.123777
244.812698 324.859757 72.971947 1.465540 2.885924 6.598184
245.218430 327.470841 72.968063 1.461652 2.843214 6.326474
246.352406 330.593076 72.968697 1.462291 2.725073 6.000932
247.469521 320.681562 73.133255 1.626849 2.625676 7.015149
248.297710 324.905977 73.088829 1.582424 2.534599 6.579188
249.207306 328.764338 73.058098 1.551686 2.436517 6.180223
250.736580 333.884811 73.044342 1.537937 2.275549 5.647652
250.800381 320.750585 73.307892 1.801483 2.294944 6.987792
252.022572 325.822735 73.246841 1.740430 2.161020 6.464094
252.808189 330.415621 73.241165 1.734758 2.078270 5.984235
254.070644 334.720416 73.201157 1.694748 1.942411 5.539239
253.841400 319.534264 73.576538 2.070129 2.001862 7.084648
254.751511 324.222507 73.537903 2.031494 1.902599 6.596519
255.811253 328.089709 73.527702 2.021294 1.790335 6.191537
256.539612 332.038150 73.494324 1.987912 1.710800 5.781184
249.889908 311.727748 73.816757 2.310345 2.441260 7.880572
251.737518 314.996696 74.114662 2.608256 2.275476 7.503936
253.514843 318.071365 74.424713 2.918307 2.116745 7.143815
255.747833 321.594687 74.706192 3.199781 1.905167 6.736403
229.304199 314.509778 77.728027 6.221618 5.118842 7.170874
263.324127 331.888647 78.905983 7.399577 1.436640 5.086494
247.218018 373.000581 78.416901 6.910496 3.201314 0.545168
256.914959 390.296896 79.189079 7.682671 2.184610 -1.558231
266.592407 391.269794 79.621094 8.114686 1.122791 -1.761652
230.729942 317.928157 75.416878 3.910467 4.665789 7.048588
264.548359 340.128522 75.899757 4.393352 1.060499 4.587685
243.611526 378.065994 76.574104 5.067697 3.404230 0.341186
253.774529 397.557642 76.837990 5.331580 2.317449 -1.850431
264.125156 399.689820 76.975227 5.468822 1.192230 -2.115786
