# u v d x y z 
244.122181 292.679543 75.339172 3.832766 3.214507 9.774681
243.692074 281.787286 75.305481 3.799075 3.257126 10.948997
244.171066 269.091110 75.278679 3.772271 3.202693 12.315957
246.393452 252.668695 75.263359 3.756948 2.962085 14.082316
253.114853 235.168076 75.148056 3.641648 2.228389 15.963172
260.919590 227.371588 75.205025 3.698617 1.395324 16.801186
271.681156 220.634995 74.676804 3.170394 0.202685 17.510323
272.961197 220.824509 75.470581 3.964170 0.119469 17.511850
272.524986 209.271698 75.083191 3.576780 0.140226 18.740412
250.923233 240.834947 76.099785 4.593377 2.557587 15.353672
246.671410 238.047380 77.813965 6.307552 3.199386 15.661501
247.104588 263.755116 78.200005 6.693598 3.191434 12.790657
258.374920 271.404390 77.330101 5.823691 1.855796 11.975151
260.169067 271.113782 76.805153 5.298747 1.612725 12.030588
262.322769 271.913481 76.382950 4.876542 1.341629 11.962092
264.309177 272.626247 75.953758 4.447351 1.090729 11.904320
267.037945 273.410082 75.530334 4.023924 0.762607 11.839479
268.046551 274.285398 76.707947 5.201539 0.741178 11.687353
271.356430 276.989036 76.547668 5.041261 0.367334 11.399551
274.288502 279.032679 76.394691 4.888286 0.036713 11.184601
277.065792 281.347861 76.260887 4.754477 -0.274595 10.939836
267.352123 277.253866 76.921455 5.415046 0.833334 11.350698
271.158009 280.054278 76.765762 5.259354 0.404250 11.051876
274.221058 282.749748 76.577866 5.071459 0.056051 10.767751
277.589607 284.979544 76.436470 4.930058 -0.321023 10.532905
265.452843 279.419503 77.095078 5.588668 1.055571 11.102943
268.455086 281.844420 76.960075 5.453667 0.714975 10.843944
271.271210 283.971190 76.828262 5.321856 0.396186 10.618401
275.174084 286.571059 76.627716 5.121307 -0.045014 10.346395
262.548046 281.209016 77.235252 5.728847 1.386998 10.897602
266.274014 284.057837 77.079041 5.572628 0.963899 10.593106
267.976036 285.600500 76.973984 5.467572 0.768677 10.430082
270.461769 287.052026 76.843010 5.336600 0.486070 10.279272
250.975990 242.616377 74.283989 2.777579 2.372802 15.166793
246.604805 243.278346 72.450241 0.943835 2.644403 15.105132
243.210030 271.109233 72.349510 0.843105 2.984712 12.229103
254.934235 281.865807 73.113083 1.606670 1.843915 11.071674
257.660332 292.766061 73.088120 1.581710 1.556960 9.935054
261.027145 296.392679 73.255600 1.749188 1.219536 9.542900
262.495289 298.302612 73.360992 1.854584 1.074551 9.334246
264.769001 300.234947 73.510162 2.003751 0.848032 9.118898
260.902462 291.446428 73.320969 1.814557 1.238103 10.055726
263.557777 294.497337 73.462067 1.955661 0.971351 9.725176
266.064739 297.181106 73.604057 2.097646 0.719195 9.431927
269.546566 300.529561 73.826111 2.319698 0.369092 9.060640
263.115120 289.597149 73.576447 2.070040 1.027101 10.231325
266.508179 293.148937 73.745728 2.239319 0.683395 9.845147
269.121590 296.464863 73.934921 2.428509 0.421819 9.480551
272.116108 299.317060 74.095345 2.588934 0.116508 9.165703
264.207630 286.761589 73.861244 2.354836 0.934967 10.510345
267.093830 290.149012 74.028419 2.522012 0.643062 10.140940
269.644680 292.747965 74.194756 2.688347 0.385262 9.853555
272.022743 295.594053 74.333427 2.827018 0.142710 9.540876
256.688423 282.171264 73.671761 2.165348 1.711227 11.006113
258.622589 283.610787 74.117737 2.611329 1.546768 10.826824
260.373287 284.912453 74.566742 3.060332 1.399647 10.660192
262.797165 286.369257 75.021469 3.515061 1.178604 10.474886
242.959385 298.981590 76.514992 5.008581 3.469064 8.997335
256.964397 336.646986 76.510536 5.004128 1.937814 4.880855
234.929600 376.372190 76.155144 4.648732 4.303045 0.608095
250.561466 391.481495 76.661316 5.154907 2.652617 -1.145227
261.191368 390.456333 76.817879 5.311468 1.501624 -1.066608
243.220139 301.382675 74.174690 2.668278 3.183863 8.940099
258.148155 338.484449 74.978516 3.472105 1.673060 4.895560
236.570301 378.346174 75.147606 3.641194 4.004464 0.592467
254.307137 392.805955 75.197525 3.691113 2.105034 -0.970743
264.996586 390.628324 75.303810 3.797402 0.965070 -0.759680
