# u v d x y z 
314.949417 229.474726 33.145378 3.882564 -8.770769 6.380440
314.761734 219.607687 34.210018 3.899418 -9.835409 6.878664
313.742390 209.637423 35.465046 3.960454 -11.090439 7.420362
312.617054 200.748997 37.160652 4.035353 -12.786044 7.965766
311.947994 191.728306 39.087223 4.093031 -14.712615 8.577499
309.262657 190.722771 40.250111 4.260816 -15.875504 8.715510
322.606316 199.672279 41.437420 3.489134 -17.062811 8.269316
309.703846 202.041521 41.617886 4.255566 -17.243277 8.138851
317.677135 189.480829 42.501575 3.784454 -18.126966 8.949411
295.536785 196.105900 38.374966 4.984524 -14.000359 8.288397
262.313023 188.870058 38.153679 6.787660 -13.779071 8.668913
255.812035 225.460081 40.224174 7.331857 -15.849567 6.717571
276.031895 223.366299 41.649654 6.259497 -17.275045 6.871760
284.624996 219.193497 41.790348 5.755322 -17.415739 7.124222
291.764126 216.684237 42.031319 5.338833 -17.656712 7.282051
298.916359 214.232340 42.249401 4.915948 -17.874792 7.437303
305.887566 211.200771 42.534035 4.500930 -18.159426 7.631988
287.086391 215.448246 42.690788 5.650714 -18.316181 7.379397
290.357056 215.516853 43.155338 5.470920 -18.780731 7.391460
293.277225 215.034285 43.542259 5.305660 -19.167652 7.435011
295.915394 215.159855 43.932114 5.154971 -19.557505 7.441034
284.466820 221.226025 42.825058 5.817289 -18.450449 7.030629
287.707100 220.876579 43.340767 5.642845 -18.966160 7.066097
291.353378 221.018286 43.781349 5.435114 -19.406742 7.069270
294.080734 220.353613 44.217918 5.280697 -19.843309 7.123096
282.272720 226.942806 42.800331 5.950189 -18.425724 6.680424
285.110378 226.872711 43.222130 5.797709 -18.847521 6.692618
287.762432 226.578913 43.606693 5.651666 -19.232086 6.718133
291.547279 225.630741 44.114384 5.436523 -19.739777 6.787621
280.497475 233.087053 42.661232 6.050883 -18.286625 6.303370
283.819828 232.724075 43.175468 5.874982 -18.800861 6.330836
285.907707 232.785530 43.424706 5.758343 -19.050098 6.329614
288.349533 231.821136 43.735920 5.620934 -19.361313 6.393077
328.971901 194.990501 38.406395 3.151162 -14.031786 8.351566
361.598816 185.759869 38.248886 1.370405 -13.874277 8.845812
374.813843 221.789789 40.236885 0.492647 -15.862278 6.928809
356.880569 221.172123 41.758224 1.443321 -17.383615 7.005232
353.612862 231.838789 42.739319 1.591144 -18.364712 6.380356
351.544724 231.920958 43.273399 1.693349 -18.898792 6.381503
350.016708 232.145290 43.535355 1.776577 -19.160746 6.370573
348.382988 231.393614 43.866375 1.864762 -19.491768 6.421393
352.898941 225.826664 42.917648 1.626352 -18.543039 6.751043
351.055336 226.113768 43.355240 1.719971 -18.980631 6.742122
349.314003 226.101723 43.756954 1.811000 -19.382347 6.750844
346.765327 225.505943 44.293732 1.949795 -19.919125 6.799199
351.435776 220.008745 42.984776 1.713047 -18.610167 7.109662
349.448166 220.100384 43.519489 1.812605 -19.144880 7.119235
346.809235 220.503302 43.983814 1.958886 -19.609207 7.107119
345.117035 220.192566 44.440914 2.048811 -20.066307 7.139577
349.274826 213.825245 42.900539 1.849266 -18.525932 7.486222
347.083473 214.262409 43.386539 1.964762 -19.011932 7.477298
345.102577 214.062080 43.791817 2.073006 -19.417210 7.504732
343.331146 214.482336 44.199547 2.170237 -19.824940 7.493305
349.265976 216.352930 41.979595 1.888311 -17.604986 7.300197
343.047409 213.514652 42.285160 2.251184 -17.910553 7.481973
336.815071 210.696859 42.570133 2.620816 -18.195526 7.664118
331.003532 207.456093 42.921410 2.968720 -18.546801 7.877535
289.568596 233.867140 32.343079 5.049480 -7.968471 6.165427
238.801250 277.265210 28.847893 6.989719 -4.473285 4.346315
212.759686 164.166384 26.983772 7.777341 -2.609164 8.805315
173.547974 128.310413 25.070833 8.888663 -0.696225 9.882277
153.609638 137.668848 24.126516 9.378300 0.248092 9.409054
340.583229 233.690872 32.375969 2.691413 -8.001362 6.173868
408.248863 270.847692 29.337543 -0.055163 -4.962935 4.589211
425.376511 157.059546 27.630413 -0.516009 -3.255805 9.155890
465.077744 120.867462 25.783964 -1.700413 -1.409357 10.270218
487.308159 129.463406 24.902054 -2.308466 -0.527447 9.814331
