# u v d x y z 
213.972301 241.246605 63.834263 -5.493008 0.221151 10.185047
224.527988 236.624565 64.498512 -4.828758 -0.650844 10.609742
238.336563 238.197556 65.146172 -4.181100 -1.847621 10.466474
256.278229 241.356368 65.865311 -3.461964 -3.451913 10.171103
276.064568 244.716754 66.710365 -2.616904 -5.260637 9.849218
287.271099 248.676410 67.099442 -2.227832 -6.310433 9.467039
302.422810 248.532572 66.826324 -2.500950 -7.769678 9.484156
301.549778 253.756871 67.431625 -1.895645 -7.670379 8.973516
309.771767 244.027462 67.841492 -1.485781 -8.456423 9.908401
265.694046 251.081800 66.843765 -2.483503 -4.261972 9.240515
258.161964 261.978579 68.104134 -1.223135 -3.431383 8.160397
255.315552 287.631226 69.358772 0.031502 -3.038516 5.579238
263.262806 303.873925 69.229362 -0.097906 -3.836451 3.981655
264.994011 307.541728 68.790314 -0.536954 -4.042164 3.661277
266.654091 311.651073 68.504036 -0.823239 -4.227120 3.286746
268.172722 315.679464 68.203278 -1.123994 -4.398006 2.925032
270.409756 320.065813 67.923454 -1.403814 -4.635791 2.529661
271.567059 314.045734 69.013985 -0.313286 -4.672634 2.998455
273.654537 318.554292 69.075645 -0.251627 -4.874359 2.547031
275.643196 322.320399 69.101425 -0.225849 -5.068966 2.172360
277.355423 326.102958 69.154938 -0.172336 -5.234730 1.792378
269.653111 314.825206 69.345123 0.017854 -4.460119 2.886210
272.202034 319.577007 69.425034 0.097763 -4.707170 2.406390
274.020653 324.097652 69.456970 0.129703 -4.885440 1.954203
276.358795 328.089824 69.509872 0.182599 -5.114143 1.551426
266.861038 314.695287 69.577896 0.250623 -4.165853 2.874242
268.778896 318.679962 69.642014 0.314739 -4.351790 2.470970
270.630589 322.316251 69.689186 0.361919 -4.532685 2.103653
273.325958 327.168474 69.719528 0.392255 -4.799004 1.616807
263.206329 314.039755 69.743652 0.416381 -3.789138 2.921867
265.670280 318.785748 69.824867 0.497600 -4.028327 2.439864
266.671696 321.331172 69.844826 0.517553 -4.126697 2.183640
268.484802 324.282775 69.850800 0.523528 -4.307166 1.888414
272.231712 236.203880 65.901375 -3.425897 -4.950569 10.656114
277.343254 218.154631 65.311882 -4.015389 -5.467716 12.336960
284.864254 189.273634 64.338165 -4.989106 -6.218321 14.961072
301.589470 181.649866 63.714115 -5.613158 -7.771976 15.609767
308.130093 170.526409 63.565952 -5.761319 -8.369818 16.607519
313.098316 167.662153 63.386513 -5.940759 -8.822742 16.849075
315.408802 166.050825 63.269291 -6.057980 -9.032731 16.982601
318.662949 164.675159 63.122753 -6.204520 -9.327136 17.091173
311.356354 173.124332 63.420502 -5.906771 -8.664585 16.357710
315.373459 170.658245 63.266228 -6.061043 -9.029557 16.565859
319.138088 168.533077 63.115856 -6.211416 -9.369991 16.742579
324.312401 165.985222 62.890045 -6.437227 -9.835144 16.948431
313.313026 176.027040 63.245125 -6.082147 -8.843536 16.078695
318.370686 173.249159 63.066212 -6.261059 -9.300914 16.312616
322.545013 170.466442 62.857971 -6.469299 -9.676241 16.542641
327.009850 168.287086 62.694859 -6.632415 -10.075535 16.721630
313.729229 179.733181 63.040947 -6.286326 -8.882969 15.726268
318.199444 176.974840 62.858303 -6.468969 -9.286019 15.958233
322.067909 174.970608 62.686565 -6.640708 -9.632892 16.122255
325.840073 172.593527 62.533913 -6.793360 -9.969423 16.320429
303.744831 182.319889 63.185307 -6.141965 -7.980437 15.505208
306.517448 181.689405 62.748554 -6.578717 -8.239119 15.525737
309.105988 181.138172 62.308334 -7.018936 -8.478008 15.538131
312.595291 180.614176 61.871838 -7.455433 -8.793216 15.547741
204.877491 252.482729 64.256569 -5.070705 1.119975 9.152874
231.696815 291.320615 63.589703 -5.737567 -1.426029 5.636639
209.127674 341.083202 62.164322 -7.162948 0.398441 1.321917
228.088455 357.732267 63.132195 -6.195076 -1.158309 -0.319410
239.960251 354.889569 63.693844 -5.633427 -2.164793 -0.155212
206.654053 234.257269 62.636086 -6.691185 0.694504 10.812588
179.706097 273.211198 60.726784 -8.600486 2.723148 7.417571
129.398632 295.450029 61.117046 -8.210223 7.193712 5.457382
110.722313 315.633101 59.700047 -9.627225 8.400705 3.848299
112.022877 324.357705 58.800999 -10.526272 8.022669 3.212560
