# u v d x y z 
391.353455 187.678671 43.273796 24.977711 5.777187 13.854198
393.069839 168.645973 43.200958 25.076214 5.704349 15.023370
375.740700 154.839277 43.234776 24.009428 5.738168 15.879573
351.575661 139.159956 43.296047 22.519665 5.799438 16.856817
322.697372 124.334192 43.431358 20.734020 5.934748 17.796171
303.721733 125.187550 43.516239 19.554707 6.019628 17.757147
286.455364 136.285229 44.317474 18.442928 6.820864 17.185961
283.280106 137.549086 43.559490 18.281662 6.062881 16.995008
267.922802 127.436228 43.998913 17.293320 6.502305 17.694971
331.687355 128.772211 42.477531 21.275875 4.980920 17.369255
333.413315 118.584852 40.647293 21.345541 3.150685 17.669991
316.851196 165.195236 40.461781 20.384653 2.965170 14.943615
289.601498 170.218706 41.219337 18.776653 3.722727 14.728765
289.769039 174.810905 41.756916 18.763302 4.260307 14.508417
287.740269 179.065905 42.192719 18.622196 4.696108 14.292530
286.125031 183.334179 42.625271 18.503904 5.128662 14.070275
283.615322 187.059917 43.097668 18.326527 5.601059 13.879129
276.600151 174.210148 42.222935 17.948849 4.726325 14.588053
269.893074 176.749077 42.454132 17.527739 4.957524 14.455798
264.542961 178.728762 42.681271 17.185266 5.184662 14.355615
259.007568 180.854816 42.872135 16.831125 5.375526 14.242110
272.623920 175.375156 41.891308 17.731453 4.394698 14.487164
265.146732 177.652102 42.148460 17.263832 4.651851 14.373805
258.930283 180.627623 42.385059 16.868885 4.888452 14.214712
252.857952 182.367554 42.624615 16.478228 5.128007 14.129082
271.252632 176.960163 41.542542 17.673677 4.045933 14.360903
265.054779 179.131021 41.746597 17.289839 4.249988 14.249813
259.538555 181.046104 41.947723 16.943491 4.451113 14.152540
252.563152 183.496656 42.253822 16.495998 4.757212 14.030397
271.723557 179.231215 41.167370 17.727499 3.670759 14.193554
264.118710 181.622829 41.419170 17.260153 3.922562 14.073901
260.519810 183.344994 41.550232 17.036068 4.053623 13.982607
256.290932 184.723635 41.756798 16.766253 4.260190 13.917086
334.303589 131.714344 44.298832 21.471851 6.802221 17.472464
340.590858 128.283978 46.029560 21.920645 8.532951 17.965765
303.197384 150.271997 46.675339 19.446280 9.178729 16.602688
278.208904 139.937096 46.377266 17.797867 8.880655 17.249201
261.952553 140.944891 46.758785 16.689194 9.262177 17.236418
254.132328 138.441238 46.678970 16.174326 9.182360 17.392078
250.059605 137.642784 46.629448 15.907687 9.132837 17.438082
245.189915 135.841484 46.524933 15.594470 9.028323 17.542521
260.516033 136.558399 46.433544 16.620874 8.936935 17.481365
253.975792 134.679365 46.370228 16.193008 8.873617 17.596483
247.976646 132.834120 46.295475 15.803297 8.798867 17.707273
239.931965 130.164957 46.155891 15.287216 8.659283 17.861900
260.250931 133.468895 46.091301 16.632502 8.594693 17.634220
252.347145 130.802679 46.006252 16.120298 8.509645 17.796509
245.041752 129.266710 45.913372 15.650110 8.416761 17.882765
238.276634 126.777420 45.818279 15.217484 8.321670 18.030657
261.848965 131.653290 45.710453 16.769361 8.213843 17.694818
254.406223 129.629002 45.632507 16.290649 8.135899 17.814716
248.215027 127.703447 45.532375 15.897318 8.035766 17.924179
241.914959 126.036329 45.469955 15.494485 7.973346 18.022457
273.729458 140.007992 45.868549 17.534716 8.371940 17.171835
268.061104 139.805231 45.496700 17.190878 8.000091 17.131897
262.549915 139.802885 45.121254 16.863491 7.624643 17.078308
256.239395 138.814716 44.731255 16.492245 7.234643 17.085630
392.752266 200.778580 42.139000 24.946245 4.642391 12.980783
366.871605 268.823175 42.371117 23.403809 4.874508 8.875038
389.948845 345.693426 42.569897 24.820541 5.073288 4.192055
369.107704 379.644556 42.782703 23.568033 5.286096 2.084893
350.499840 381.843138 43.010670 22.440689 5.514061 1.904325
392.235336 200.833855 44.484379 25.157152 6.987768 13.108683
332.682877 235.606041 44.864460 21.379534 7.367851 10.901327
353.980789 309.094462 44.796986 22.741285 7.300376 6.197962
321.021080 327.275105 45.173813 20.632555 7.677204 4.987496
304.084663 321.058531 45.211834 19.538717 7.715224 5.384274
