# u v d x y z 
352.707939 229.545250 50.691086 -2.414172 -1.438247 13.837350
355.879059 245.457630 50.627411 -2.640545 -1.374573 12.685538
363.524399 262.695966 50.685562 -3.197110 -1.432724 11.436893
371.296234 285.976439 50.740929 -3.763909 -1.488090 9.747565
373.115196 313.403463 50.930382 -3.910136 -1.677542 7.739594
369.585571 329.058366 51.031799 -3.660515 -1.778962 6.587677
376.570091 348.510447 50.770271 -4.148567 -1.517432 5.210112
373.813667 346.409397 51.555405 -4.009005 -2.302568 5.243148
390.933113 350.713034 51.397511 -5.253863 -2.144673 4.951154
369.518356 301.279836 51.760632 -3.707172 -2.507795 8.548999
371.039696 296.127863 53.585381 -3.952713 -4.332544 8.783642
356.636238 323.222079 55.090839 -2.928913 -5.838002 6.530584
358.645782 345.982747 54.600883 -3.060019 -5.348046 4.813473
356.205444 350.399079 54.133572 -2.845497 -4.880732 4.542694
354.348526 355.588174 53.800491 -2.685551 -4.547653 4.196404
352.282867 360.601037 53.464409 -2.511291 -4.211571 3.869027
350.860481 366.455748 53.104362 -2.386777 -3.851523 3.486901
361.064987 361.778212 53.934433 -3.209620 -4.681593 3.697349
361.475868 368.336084 53.866989 -3.237283 -4.614152 3.204434
361.914978 373.917003 53.774284 -3.265523 -4.521448 2.792702
362.233200 379.444778 53.721268 -3.286770 -4.468429 2.378617
360.724716 362.329774 54.328152 -3.206310 -5.075314 3.586046
361.582298 369.428315 54.247776 -3.268095 -4.994939 3.049977
361.548920 375.826685 54.171291 -3.260966 -4.918452 2.568965
362.387466 381.923332 54.079540 -3.320304 -4.826703 2.115762
359.354973 361.186044 54.692699 -3.120497 -5.439861 3.611701
359.833641 366.997325 54.636066 -3.154673 -5.383227 3.167926
360.307693 372.352788 54.568542 -3.187787 -5.315705 2.762691
360.980492 379.592235 54.437336 -3.232553 -5.184498 2.224504
357.001953 358.885674 55.053951 -2.955746 -5.801112 3.730081
357.765007 365.872943 54.979473 -3.011742 -5.726634 3.193935
357.730141 369.433093 54.939217 -3.006832 -5.686380 2.921757
358.232498 373.874416 54.838203 -3.040744 -5.585367 2.592501
374.548607 305.622711 49.946743 -3.937778 -0.693907 8.397917
386.459084 308.848372 48.224709 -4.624127 1.028131 8.337128
381.653709 345.079565 46.436886 -4.135607 2.815951 6.109450
384.487801 368.980687 46.997566 -4.375271 2.255273 4.420577
385.895729 386.522269 46.557903 -4.428409 2.694934 3.334875
387.613792 394.117506 46.640556 -4.550662 2.612282 2.811509
387.967949 398.029361 46.683342 -4.578415 2.569496 2.541204
388.873024 402.481170 46.790218 -4.649290 2.462620 2.219505
387.786293 386.771858 46.926140 -4.589813 2.326699 3.241066
389.013748 393.046339 46.988621 -4.678257 2.264217 2.806780
390.129128 398.702781 47.063484 -4.760630 2.189352 2.410110
391.512718 406.056561 47.203880 -4.867996 2.048958 1.882383
388.287811 385.803587 47.294449 -4.659363 1.958388 3.229260
390.043106 393.228242 47.383869 -4.786904 1.868968 2.708051
390.698471 399.999754 47.465897 -4.839550 1.786942 2.230929
392.209740 406.163549 47.566502 -4.952405 1.686335 1.789090
387.336845 382.927895 47.686485 -4.632823 1.566351 3.343505
388.530769 389.826694 47.761242 -4.721476 1.491596 2.857533
389.487724 395.390403 47.860241 -4.796597 1.392598 2.455943
390.465202 401.168354 47.919464 -4.869390 1.333372 2.047259
380.932388 371.963646 47.458160 -4.176655 1.794678 4.133471
378.574104 376.345031 47.789623 -4.044506 1.463216 3.771865
376.046448 380.419385 48.122417 -3.898585 1.130421 3.426947
374.318848 385.034673 48.480759 -3.807625 0.772080 3.035417
348.130951 220.425568 51.911526 -2.131770 -2.658687 14.531887
312.549877 173.173628 51.973091 0.507553 -2.720252 18.041937
304.397125 112.289457 53.093426 1.137845 -3.840587 22.766817
277.067661 94.294109 52.931953 3.200820 -3.679112 24.098114
262.866383 96.765289 52.482510 4.237995 -3.229671 23.819284
356.875267 216.270046 49.624683 -2.659776 -0.371845 14.762533
391.852875 164.735956 49.435024 -5.119953 -0.182187 18.395517
454.066505 179.014492 50.719860 -9.759648 -1.467022 17.499083
484.164772 187.347622 51.316380 -12.080373 -2.063544 16.940159
494.755287 178.382092 51.676937 -12.946768 -2.424101 17.629152
