# u v d x y z 
321.886978 215.462923 46.754963 -9.856520 -4.766910 14.274140
319.552937 205.747147 47.690300 -10.013014 -3.831574 14.968853
320.283241 191.013336 48.549278 -9.962913 -2.972597 16.032764
321.045380 170.962715 49.530510 -9.908588 -1.991364 17.520172
318.994503 148.062286 50.530186 -10.055139 -0.991687 19.271854
318.044109 131.725187 50.540913 -10.123775 -0.980961 20.452822
311.554604 114.745674 49.605751 -10.581042 -1.916124 21.511433
322.794456 114.677982 49.551994 -9.784741 -1.969881 21.506605
317.824631 99.118137 49.934677 -10.137736 -1.587198 22.685083
332.432518 154.944963 50.129173 -9.092225 -1.392701 18.726295
357.442245 157.251663 50.514763 -7.280577 -1.007112 18.606686
364.252319 124.875355 48.447071 -6.919849 -3.074802 20.603027
363.506203 104.613047 49.309361 -6.917895 -2.212514 22.172159
366.037254 103.099966 49.810585 -6.706639 -1.711288 22.376770
367.987328 99.972725 50.185848 -6.542149 -1.336027 22.674366
369.756088 97.181969 50.571800 -6.387907 -0.950074 22.953190
372.315292 93.715496 50.943623 -6.175227 -0.578253 23.281328
373.103790 91.752005 49.761345 -6.207533 -1.760530 23.173840
374.819908 85.260143 49.830357 -6.080134 -1.691517 23.650585
376.634178 79.997721 49.909668 -5.944567 -1.612207 24.043327
378.013725 74.560862 49.966530 -5.841493 -1.555344 24.444412
369.634323 88.589830 49.499001 -6.472773 -2.022872 23.341885
371.917572 81.467628 49.556355 -6.307062 -1.965518 23.858507
373.335114 75.235119 49.655457 -6.199157 -1.866418 24.323061
375.548820 69.336205 49.715450 -6.037363 -1.806423 24.756138
365.295486 87.558689 49.304169 -6.792192 -2.217704 23.372372
366.925316 81.628990 49.356850 -6.673863 -2.165023 23.801947
368.577347 76.290894 49.414604 -6.553371 -2.107271 24.191841
371.156616 69.405127 49.519661 -6.363616 -2.002215 24.703526
359.962769 87.960720 49.160038 -7.176027 -2.361835 23.312750
362.156487 80.774717 49.217419 -7.018507 -2.304455 23.830465
362.938309 77.209969 49.272011 -6.960190 -2.249862 24.093800
364.792252 73.059340 49.346077 -6.824955 -2.175797 24.403620
306.913872 157.207489 50.136982 -10.919841 -1.384891 18.565193
282.617474 163.809385 50.528790 -12.680976 -0.993085 18.134983
275.367851 130.356445 48.583019 -13.080220 -2.938856 20.244976
276.635990 111.006002 49.539600 -13.051464 -1.982276 21.764256
281.807365 95.401497 49.585579 -12.687990 -1.936295 22.878099
279.945774 88.104115 49.625069 -12.822119 -1.896804 23.403589
279.195538 84.543171 49.677547 -12.878364 -1.844328 23.667688
277.363853 80.242939 49.725643 -13.011285 -1.796231 23.983845
276.111431 94.216261 49.592113 -13.091881 -1.929762 22.963417
274.727116 88.219728 49.634483 -13.192694 -1.887390 23.397434
273.228245 82.789049 49.678078 -13.301887 -1.843796 23.792294
270.733128 75.701065 49.752605 -13.484206 -1.769269 24.312811
270.986824 94.612827 49.662930 -13.459896 -1.858946 22.950029
269.018364 87.342939 49.699543 -13.602219 -1.822333 23.473791
267.612476 81.069317 49.791172 -13.708894 -1.730703 23.940020
265.606728 74.968500 49.826748 -13.854328 -1.695126 24.382359
266.180897 97.238789 49.800114 -13.811410 -1.721760 22.791704
264.650841 90.624619 49.858593 -13.924887 -1.663282 23.274734
262.907982 85.256624 49.918480 -14.053909 -1.603396 23.670317
261.684113 79.718885 49.967953 -14.145307 -1.553920 24.076553
271.938152 109.411755 49.949638 -13.412087 -1.572234 21.953577
268.526039 106.218424 50.270729 -13.679176 -1.251145 22.242809
265.225906 103.355970 50.600910 -13.942013 -0.920962 22.512829
261.313286 99.706764 50.901173 -14.250017 -0.620703 22.836798
341.338882 220.582094 46.227768 -8.573343 -5.294107 13.917592
347.739487 268.350878 43.058640 -8.276235 -8.463233 10.891312
350.837784 343.776526 44.058353 -8.041610 -7.463520 6.103494
354.350662 383.343973 43.314114 -7.857029 -8.207760 3.765503
354.545326 394.426095 42.240700 -7.897957 -9.281173 3.316575
306.297531 227.483597 46.179348 -10.886516 -5.342525 13.460953
285.324039 276.690202 43.323555 -12.128679 -8.198319 10.364454
285.344296 350.617518 44.480095 -12.184684 -7.041780 5.606272
271.691265 387.835729 43.869358 -13.010089 -7.652516 3.370300
261.381569 396.889215 42.915604 -13.576335 -8.606272 3.016677
