# u v d x y z 
327.979965 233.202038 70.405914 2.010546 -1.524175 13.764005
327.462502 243.226290 69.799599 1.404225 -1.465664 12.758559
327.077103 254.939146 69.063004 0.667635 -1.419787 11.606348
326.419640 271.381531 68.251862 -0.143509 -1.347484 10.020483
327.530975 291.576347 67.636986 -0.758386 -1.449226 8.096739
328.646126 303.730817 67.671402 -0.723968 -1.557401 6.919189
325.289078 317.367511 66.916153 -1.479220 -1.227159 5.684357
333.624878 316.985879 66.933334 -1.462039 -2.024351 5.718949
330.056953 318.418994 65.695984 -2.699384 -1.665410 5.720533
336.495552 283.865905 67.947105 -0.448269 -2.322729 8.822320
355.290565 281.487980 67.606445 -0.788929 -4.129937 9.073330
368.749657 306.407876 68.289459 -0.105911 -5.477389 6.601753
365.200691 324.499884 68.023254 -0.372114 -5.113978 4.868899
360.842705 327.338691 68.298042 -0.097330 -4.706519 4.558748
357.849274 330.917959 68.490562 0.095189 -4.424861 4.184520
354.851227 334.273467 68.698929 0.303560 -4.141896 3.828142
351.590805 338.217545 68.859001 0.463627 -3.829139 3.418606
358.807182 336.417575 67.918915 -0.476457 -4.486896 3.725155
358.348808 341.577930 67.870636 -0.524731 -4.439775 3.231467
357.586365 345.911393 67.831673 -0.563698 -4.363759 2.817199
357.239952 350.253997 67.792435 -0.602935 -4.328104 2.402570
362.902908 337.424512 67.845459 -0.549912 -4.879792 3.637678
362.295647 343.074961 67.763062 -0.632309 -4.815955 3.102158
361.782722 348.097129 67.751343 -0.644026 -4.765603 2.617801
361.014214 352.906094 67.678894 -0.716476 -4.686976 2.164038
366.729393 336.954274 67.867325 -0.528045 -5.252120 3.680226
366.352463 341.610446 67.814041 -0.581330 -5.212047 3.236530
365.843163 345.875888 67.766289 -0.629079 -5.159582 2.830528
364.737968 351.564617 67.709412 -0.685962 -5.048954 2.288873
370.556374 335.461535 67.973503 -0.421870 -5.630830 3.810472
370.026627 341.092601 67.895744 -0.499624 -5.573829 3.274899
369.769783 343.926530 67.889442 -0.505925 -5.548468 3.000959
368.876724 347.411757 67.851883 -0.543484 -5.459236 2.668709
317.630596 284.556370 67.843971 -0.551399 -0.491909 8.761864
299.185238 283.552151 67.311462 -1.083910 1.279981 8.892323
283.817272 307.132931 68.090569 -0.304804 2.798024 6.550095
286.674480 325.440030 67.761917 -0.633454 2.504450 4.809436
280.986309 336.230493 67.691895 -0.703473 3.051178 3.774517
281.336327 341.896477 67.600151 -0.795223 3.012262 3.239955
281.493149 344.756370 67.587845 -0.807525 2.996441 2.965612
282.283039 348.290176 67.542877 -0.852497 2.917751 2.631366
284.784069 337.834067 67.582527 -0.812842 2.678422 3.634732
285.006409 342.512312 67.518501 -0.876872 2.653755 3.192440
285.394363 346.812186 67.460724 -0.934650 2.613479 2.786512
286.330299 352.574973 67.391289 -1.004084 2.519940 2.242305
288.611908 338.422151 67.561256 -0.834113 2.307904 3.580945
289.049435 344.096832 67.465057 -0.930313 2.261422 3.047553
289.399319 349.169884 67.440552 -0.954819 2.226629 2.562441
290.031376 354.033022 67.357491 -1.037882 2.162179 2.107439
292.743435 337.554002 67.633728 -0.761640 1.911967 3.654636
293.041058 342.768803 67.572922 -0.822446 1.880869 3.159711
293.671494 347.121978 67.525604 -0.869765 1.818233 2.746727
293.883839 351.514106 67.475746 -0.919622 1.795888 2.330982
290.900517 328.435493 68.028152 -0.367217 2.106425 4.485832
293.757687 332.168727 68.214638 -0.180736 1.835748 4.098471
296.618652 335.687943 68.414337 0.018964 1.563619 3.728228
299.722233 339.786129 68.564514 0.169144 1.264642 3.306284
340.011253 227.392616 70.858429 2.463058 -2.747215 14.356464
338.956108 230.596991 75.242508 6.847135 -2.759128 14.090989
346.704216 199.911718 78.543411 10.148038 -3.717896 17.578367
347.224693 205.748491 80.939720 12.544347 -3.869495 17.040707
345.035248 214.518671 81.499794 13.104420 -3.636364 16.047014
317.143326 224.084444 70.539268 2.143897 -0.433683 14.684083
316.190434 180.843201 69.523102 1.127731 -0.343190 18.955643
320.180893 139.420996 66.280197 -2.115174 -0.738678 22.603687
321.645927 116.823263 64.671173 -3.724200 -0.873614 24.460241
320.867004 104.757099 64.846596 -3.548778 -0.801869 25.608896
