# u v d x y z 
320.690765 228.123693 44.380070 0.010206 -2.586168 9.005069
323.469162 209.985981 44.153770 -0.164824 -2.359872 10.145299
326.813965 188.694477 44.238091 -0.376625 -2.444191 11.494480
328.469391 160.831347 44.364010 -0.482767 -2.570110 13.269595
324.396439 128.906479 44.218765 -0.223721 -2.424864 15.269850
313.988457 113.070660 44.017426 0.432018 -2.223526 16.233685
302.306614 98.148365 44.707535 1.184040 -2.913634 17.311876
298.007030 95.478258 43.949970 1.434843 -2.156068 17.326004
306.079769 78.004217 44.211182 0.933185 -2.417282 18.483574
326.884613 139.489946 43.360508 -0.372459 -1.566610 14.478064
338.130798 136.751833 41.624733 -1.024128 0.169167 14.391648
365.353966 157.348537 39.615402 -2.512738 2.178498 12.929640
351.274757 143.052235 38.168636 -1.651308 3.625263 13.538345
341.510429 145.204811 37.998501 -1.113663 3.795398 13.397932
333.780212 145.860929 37.732357 -0.688801 4.061544 13.326523
325.958443 146.905975 37.481590 -0.265047 4.312310 13.236842
317.390728 146.727247 37.197216 0.192652 4.596683 13.208520
334.567490 133.186598 37.343391 -0.723144 4.450509 13.950359
331.042824 129.232779 36.907337 -0.528232 4.886564 14.092287
327.370262 125.789108 36.554352 -0.330881 5.239549 14.216261
324.342422 122.360258 36.186584 -0.170483 5.607316 14.333510
341.212769 132.231588 37.128960 -1.071156 4.664941 13.968294
337.351685 127.326536 36.663639 -0.854823 5.130260 14.153565
333.635178 123.952389 36.233601 -0.651789 5.560301 14.259000
329.774590 119.506502 35.848392 -0.446579 5.945507 14.422821
347.893257 133.722553 37.032612 -1.421659 4.761287 13.874583
344.927292 129.973984 36.640926 -1.250801 5.152974 14.011333
341.870003 126.455984 36.288074 -1.079745 5.505825 14.138245
336.932678 121.690836 35.831196 -0.812741 5.962705 14.308051
354.840698 137.278433 37.006569 -1.787908 4.787330 13.682642
351.242485 132.521353 36.538265 -1.576782 5.255634 13.862229
349.291801 130.664148 36.293896 -1.464736 5.500005 13.921001
345.961380 127.690773 36.021587 -1.281958 5.772311 14.031477
323.872604 141.899385 45.183628 -0.195969 -3.389727 14.584312
328.143196 143.936749 47.010597 -0.492880 -5.216696 14.703526
292.440491 155.912104 48.416393 1.960189 -6.622492 14.068157
275.344067 152.604532 46.991650 3.051794 -5.197747 14.119049
258.913956 147.678452 46.597507 4.120368 -4.803608 14.397758
252.926216 147.210875 46.190228 4.479933 -4.396326 14.374897
249.631805 147.368345 46.003151 4.678512 -4.209252 14.339750
246.149120 147.709007 45.726391 4.878192 -3.932490 14.280873
260.431709 149.663687 46.248299 3.989616 -4.454400 14.220539
255.350227 149.371748 45.922092 4.295218 -4.128191 14.197594
250.750084 149.269495 45.613811 4.566504 -3.819912 14.164346
244.745255 149.587612 45.183880 4.911574 -3.389978 14.088085
262.639484 152.701979 46.004044 3.823737 -4.210142 13.989343
256.698704 152.283783 45.590916 4.176806 -3.797014 13.965057
250.868645 152.630281 45.254902 4.523333 -3.461003 13.900551
245.822067 152.479734 44.888634 4.810780 -3.094733 13.864490
266.236172 157.074995 45.879063 3.577763 -4.085163 13.687141
260.523567 156.972685 45.518311 3.921524 -3.724411 13.651057
255.950623 157.261992 45.199566 4.189720 -3.405665 13.594571
250.981960 157.157164 44.899246 4.480939 -3.105344 13.565797
273.223667 159.575443 46.726883 3.176446 -4.932981 13.620665
269.692707 164.570789 46.445251 3.391907 -4.651350 13.256866
266.282711 169.786034 46.181046 3.597886 -4.387145 12.884330
262.610168 174.752054 45.842033 3.812381 -4.048132 12.525108
308.278694 241.919589 43.547569 0.783192 -1.753668 8.132691
280.717602 299.733353 45.029667 2.580962 -3.235768 4.409578
265.340481 375.443573 43.539352 3.453771 -1.745451 -0.172354
257.110062 399.505084 45.040932 4.100601 -3.247032 -2.011114
257.933598 396.008356 46.203590 4.150701 -4.409688 -2.045240
332.220879 239.945269 45.345764 -0.737666 -3.551863 8.255655
338.214607 307.567549 45.279278 -1.124207 -3.485380 3.881525
376.656990 373.664024 43.603565 -3.475210 -1.809667 -0.073929
368.717804 387.518241 45.664532 -3.124107 -3.870634 -1.371248
358.741531 380.410194 46.626270 -2.526531 -4.832373 -1.100466
