# u v d x y z 
285.980968 224.166470 50.181534 2.536521 -1.561595 9.973169
286.377773 207.757816 50.144840 2.566731 -1.598288 11.147780
288.794594 188.784742 50.111546 2.741345 -1.631586 12.504490
292.103481 164.351234 50.239487 2.973122 -1.503645 14.267461
295.472679 138.938055 50.856754 3.193304 -0.886377 16.180500
297.377586 129.386044 51.695759 3.304586 -0.047371 17.007057
301.891937 129.598045 53.135170 3.600739 1.392039 17.218418
291.377563 129.243708 53.074734 2.805092 1.331603 17.235756
296.525364 115.448141 53.561695 3.179074 1.818565 18.368395
281.712589 147.029657 50.678818 2.203331 -1.064312 15.568993
256.603642 142.035570 50.238411 0.425371 -1.504721 15.868921
243.293800 178.385496 49.539661 -0.453295 -2.203469 13.198614
250.164719 191.201363 51.108337 -0.123532 -0.634792 12.400978
252.090282 189.732857 51.663826 -0.036834 -0.079304 12.548086
253.577480 190.291014 52.166378 0.025244 0.423246 12.542579
255.212517 190.596514 52.660904 0.101322 0.917775 12.554714
256.129284 191.333628 53.199833 0.121115 1.456703 12.536730
247.087631 197.409439 52.310570 -0.473421 0.567441 12.020864
246.765556 201.914148 52.690536 -0.537242 0.947407 11.704903
246.355095 205.328121 53.032330 -0.604097 1.289200 11.464854
246.125889 209.045677 53.349384 -0.654922 1.606253 11.197231
248.034458 201.896811 52.112320 -0.382283 0.369190 11.674734
247.241440 206.767473 52.524136 -0.484126 0.781004 11.331682
247.352104 210.933838 52.909206 -0.515786 1.166076 11.035049
246.552048 214.744234 53.272583 -0.614385 1.529454 10.760155
249.978008 204.626827 51.856945 -0.212048 0.113813 11.458589
249.552193 208.723869 52.194321 -0.277547 0.451192 11.170149
249.108257 212.285814 52.513073 -0.342929 0.769941 10.917178
248.426609 216.593513 52.965282 -0.440304 1.222154 10.609140
252.964592 206.269770 51.555996 0.038022 -0.187134 11.322376
252.214584 211.200428 51.964893 -0.056814 0.221765 10.976049
252.275753 213.597107 52.180843 -0.073165 0.437715 10.806274
251.705475 216.081762 52.470703 -0.143956 0.727574 10.630962
306.886940 149.780760 50.647617 4.026496 -1.095514 15.365796
331.677055 150.304985 50.155525 5.811945 -1.587606 15.264812
342.459717 188.918037 49.911652 6.576706 -1.831479 12.480360
348.771019 195.175638 51.596886 7.095982 -0.146243 12.142092
354.976921 207.393351 52.210300 7.584067 0.467170 11.270100
358.150063 209.714041 52.661789 7.845346 0.918659 11.116543
359.331055 211.065416 52.900082 7.947584 1.156951 11.024728
361.004066 211.913910 53.210487 8.092198 1.467359 10.973061
356.131630 203.543530 52.474766 7.683845 0.731634 11.571018
358.606682 205.613594 52.847752 7.889954 1.104621 11.434159
360.798340 207.292957 53.198448 8.075858 1.455319 11.323760
363.509369 209.097319 53.688816 8.312371 1.945685 11.208281
355.838928 199.579153 52.686367 7.672736 0.943237 11.880422
359.011459 201.837101 53.139263 7.936762 1.396132 11.735165
361.087074 204.173012 53.563099 8.119205 1.819969 11.579533
363.675499 205.758591 53.960629 8.342072 2.217499 11.477650
353.824654 194.952078 52.823868 7.527773 1.080736 12.237533
356.450005 197.320232 53.245502 7.747844 1.502371 12.084534
358.491173 198.873081 53.615089 7.923429 1.871958 11.988131
360.629158 200.856142 53.967823 8.107657 2.224693 11.855966
345.912971 193.627024 52.121555 6.904738 0.378426 12.290998
344.622459 193.624992 52.622375 6.826263 0.879246 12.324329
343.119736 193.554153 53.112495 6.729486 1.369365 12.362175
342.410469 193.309822 53.646999 6.692781 1.903868 12.416366
269.125137 234.951925 50.080162 1.335531 -1.662969 9.199251
260.207214 285.826893 52.168682 0.519116 0.425554 5.422771
257.759151 348.865886 49.916229 0.536949 -1.826902 1.074990
248.995152 377.802351 50.709759 -0.168495 -1.033370 -1.144651
246.173592 379.673524 51.774670 -0.485208 0.031541 -1.492689
302.063046 235.816669 50.048740 3.692816 -1.694389 9.137197
301.072407 295.493488 50.798599 3.601710 -0.944530 4.810966
295.256348 361.400979 48.727295 3.252859 -3.015834 0.387323
305.934238 384.675765 50.109280 3.968382 -1.633851 -1.518473
310.588360 381.988356 51.228638 4.286496 -0.514492 -1.553146
