# u v d x y z 
315.439434 231.778536 49.955498 4.649811 -1.787634 9.424822
315.311375 215.393801 49.786694 4.641802 -1.956437 10.588183
315.645027 196.172276 49.601879 4.666682 -2.141251 11.943722
317.151546 170.968094 49.514992 4.773787 -2.228138 13.721117
320.666351 143.786030 49.881275 5.022759 -1.861855 15.694203
325.975227 132.671499 50.552864 5.406795 -1.190267 16.589188
331.828651 129.818830 51.905716 5.852381 0.162586 17.008142
321.070824 129.889641 51.932968 5.054719 0.189839 17.007179
326.338844 114.451389 52.210258 5.448064 0.467128 18.202276
308.347530 154.273396 50.204960 4.139544 -1.538171 14.986526
283.472271 153.522549 50.620983 2.333747 -1.122146 15.091773
289.639263 184.968710 52.559677 2.695631 0.816547 12.970135
297.457142 181.452885 54.220623 3.229149 2.477493 13.373041
300.773354 176.063118 54.502113 3.478285 2.758982 13.816233
303.597050 172.650204 54.851444 3.689954 3.108315 14.115573
306.515274 169.182386 55.180141 3.912291 3.437009 14.420563
308.910599 165.644188 55.573784 4.094875 3.830655 14.741288
298.403301 175.980749 55.415089 3.265584 3.671959 13.906142
299.329319 176.400690 55.909756 3.324285 4.166626 13.917842
300.019779 176.305304 56.328041 3.367494 4.584910 13.963521
300.799294 176.693201 56.742832 3.418843 4.999701 13.969820
298.823280 181.139317 55.477947 3.296931 3.734818 13.503053
299.435101 181.481295 56.022240 3.329429 4.279108 13.521451
300.731945 181.686201 56.500267 3.420061 4.757137 13.544874
301.134472 181.683397 56.964401 3.440041 5.221271 13.583769
299.899273 185.546551 55.395897 3.384564 3.652765 13.147378
300.609188 185.905523 55.842388 3.428377 4.099257 13.153474
301.220818 186.036072 56.252258 3.466173 4.509127 13.174658
302.000599 185.703278 56.801529 3.514713 5.058399 13.244005
301.718178 189.660730 55.209831 3.533365 3.466700 12.808414
302.377415 189.990377 55.752510 3.571700 4.009379 12.821186
303.114719 190.102873 56.022499 3.623909 4.279368 12.831470
303.500061 189.624081 56.362064 3.646745 4.618932 12.894227
331.132126 153.466759 49.345951 5.760026 -2.397181 14.938190
351.307259 151.094599 48.091427 7.126148 -3.651704 14.946079
343.763313 186.264324 46.771458 6.563052 -4.971673 12.428519
356.006889 202.291689 47.970413 7.442797 -3.772719 11.422215
362.093430 218.200808 48.090149 7.867102 -3.652982 10.335706
366.209335 223.329620 48.381981 8.169132 -3.361151 9.990306
367.831726 226.105728 48.539879 8.292054 -3.203253 9.801562
370.234680 228.826561 48.768360 8.475080 -2.974771 9.616539
364.599762 216.050177 48.418598 8.060215 -3.324531 10.494692
367.808762 220.390949 48.658112 8.298538 -3.085017 10.201153
370.724297 224.187012 48.891876 8.518140 -2.851255 9.942564
374.505348 228.903236 49.238415 8.809213 -2.504716 9.618650
365.440292 213.352175 48.727100 8.138379 -3.016031 10.693055
369.541016 218.348551 49.022682 8.444752 -2.720447 10.354399
372.387238 223.140621 49.306255 8.665301 -2.436874 10.025629
375.838966 227.088346 49.577221 8.930049 -2.165908 9.752560
364.375381 209.451170 49.016209 8.082579 -2.726922 10.977222
367.780571 214.294081 49.290459 8.339742 -2.452673 10.648177
370.571175 217.994127 49.548740 8.554900 -2.194389 10.395759
373.356590 222.019587 49.776596 8.769432 -1.966536 10.116673
354.538193 203.545732 48.541035 7.370304 -3.202097 11.365993
354.383736 206.226454 49.022133 7.383225 -2.720996 11.203312
353.969688 208.709364 49.499321 7.377385 -2.243809 11.050761
354.500809 211.283455 50.009315 7.440077 -1.733815 10.889660
299.184036 242.625589 50.246643 3.481086 -1.496489 8.649630
298.440456 286.997795 53.055408 3.341203 1.312280 5.275972
293.556156 352.048688 52.666653 2.985691 0.923522 0.407769
293.042564 372.180455 54.313175 2.883641 2.570044 -1.417818
295.512848 369.127071 55.467300 3.034938 3.724173 -1.393803
330.988312 243.720360 49.623146 5.754238 -2.119983 8.574360
327.672806 303.001070 50.553352 5.529397 -1.189779 4.288218
324.351654 364.396534 47.619804 5.271311 -4.123326 0.375613
311.633797 389.904156 48.780014 4.392270 -2.963114 -1.608084
305.151405 388.104050 49.838688 3.918083 -1.904443 -1.706635
