# u v d x y z 
329.641533 227.619152 48.859253 -0.728583 -2.293299 9.116280
327.771301 211.393032 49.104465 -0.483371 -2.165483 10.258865
331.180725 192.820072 49.367275 -0.220562 -2.408849 11.579458
335.857964 168.362017 49.540489 -0.047349 -2.742634 13.322083
336.475754 139.541645 49.359035 -0.228802 -2.782084 15.335720
338.315392 123.595476 48.787395 -0.800441 -2.896847 16.365072
332.882309 107.044573 47.718727 -1.869110 -2.498514 17.315630
344.291611 105.640926 47.829952 -1.757887 -3.280141 17.432663
335.522614 89.993277 48.063297 -1.524542 -2.686142 18.551849
349.195290 150.327616 49.339096 -0.248740 -3.678145 14.572617
374.546661 151.657505 49.718067 0.130228 -5.494552 14.526708
394.256401 154.567623 47.099922 -2.487914 -6.616718 14.000479
374.644203 146.741352 46.054794 -3.533045 -5.215513 14.387835
367.534904 151.612387 45.980930 -3.606907 -4.742759 14.058030
361.192093 154.475155 45.806641 -3.781196 -4.315862 13.848689
354.980507 157.651892 45.642548 -3.945290 -3.901188 13.621507
347.770081 160.137205 45.468037 -4.119800 -3.424119 13.439545
356.588249 144.464693 45.571686 -4.016154 -4.002316 14.471688
351.406822 142.222939 45.233631 -4.354208 -3.649823 14.570412
346.553497 140.535908 44.970818 -4.617019 -3.326235 14.642083
342.135811 138.602371 44.684261 -4.903575 -3.033365 14.724792
360.478516 141.004601 45.295166 -4.292673 -4.239591 14.657842
354.628143 138.169127 44.943947 -4.643891 -3.843653 14.790226
349.485283 136.426964 44.605122 -4.982718 -3.499182 14.851950
344.072075 134.058352 44.322540 -5.265299 -3.144526 14.960114
365.542374 139.461565 45.104748 -4.483090 -4.554872 14.730340
360.907822 137.239294 44.802254 -4.785583 -4.238564 14.829125
356.415901 135.281610 44.534401 -5.053437 -3.937132 14.914354
349.843063 132.960205 44.198925 -5.388915 -3.504663 15.010743
371.703987 139.405661 44.955219 -4.632618 -4.940851 14.712454
365.993881 136.564665 44.598728 -4.989111 -4.550716 14.842229
363.161545 135.555382 44.405190 -5.182648 -4.358325 14.877657
358.884468 134.213934 44.212589 -5.375247 -4.076307 14.933645
323.207321 149.921865 49.443432 -0.144406 -1.846877 14.614641
298.486958 150.469151 50.016457 0.428619 -0.083180 14.649275
263.400211 167.965021 50.682289 1.094452 2.477677 13.467677
251.017303 161.452446 49.071331 -0.516505 3.215487 13.758443
235.882568 156.923332 48.498337 -1.089502 4.207605 14.007938
231.347866 155.353804 48.020023 -1.567816 4.461207 14.058842
228.803577 154.998093 47.785694 -1.802144 4.605218 14.054787
226.388302 154.436731 47.461395 -2.126443 4.726727 14.053469
238.677731 157.126350 48.161648 -1.426188 3.974831 13.954012
234.804688 155.949984 47.772900 -1.814936 4.193993 13.988272
231.368771 154.955006 47.407150 -2.180689 4.382174 14.011738
227.048302 153.908901 46.898197 -2.689640 4.607192 14.019992
241.975346 158.617973 47.918736 -1.669103 3.720872 13.823143
237.553749 157.023153 47.436268 -2.151571 3.966728 13.875127
233.117428 156.394300 47.017635 -2.570202 4.215402 13.867741
229.459381 155.101519 46.592850 -2.994988 4.406162 13.903055
246.428661 161.661386 47.790287 -1.797552 3.402519 13.600430
242.118664 160.544186 47.356247 -2.231591 3.648479 13.627438
238.825035 159.830675 46.975769 -2.612069 3.827178 13.632131
235.043068 158.860903 46.613461 -2.974378 4.037007 13.655215
250.861664 166.756697 48.669025 -0.918814 3.186662 13.344509
249.124432 170.371742 48.260921 -1.326918 3.266125 13.052572
247.484741 174.248543 47.869377 -1.718462 3.338611 12.748511
245.789776 177.614107 47.409012 -2.178825 3.405715 12.477328
343.622360 239.662399 49.453915 -0.133922 -3.289215 8.275960
343.680000 300.119576 50.171894 0.584058 -3.317575 3.943091
320.629845 350.822625 52.468307 2.880469 -1.667543 -0.054569
350.892143 363.845623 52.369404 2.781568 -3.931479 -1.013206
364.210358 359.534426 51.861389 2.273552 -4.895775 -0.603920
315.608177 238.829613 48.160309 -1.427528 -1.318173 8.332632
338.019371 296.382809 46.643009 -2.944830 -2.821015 4.495161
320.559769 368.927600 45.624718 -3.963121 -1.656816 -0.151155
344.880829 398.464909 45.405197 -4.182641 -3.234217 -2.026648
362.272987 398.416221 45.628380 -3.959456 -4.375829 -2.073997
