# u v d x y z 
236.717396 287.031226 30.513556 0.235115 4.315410 8.332819
223.382816 266.280770 30.940924 0.662483 4.955662 9.221303
228.890247 235.924015 30.850859 0.572419 4.700503 10.562588
238.878784 196.886444 30.633188 0.354748 4.235057 12.269670
253.944302 153.653555 30.147840 -0.130600 3.529964 14.101746
271.866035 136.461983 29.590935 -0.687507 2.719810 14.759786
282.320213 120.629139 28.270376 -2.008065 2.206800 15.203889
298.595314 124.298315 28.737854 -1.540588 1.563805 15.132974
297.069187 92.449408 28.333788 -1.944652 1.613222 16.355330
262.966404 171.994972 31.037081 0.758639 3.213850 13.398202
281.264362 172.814255 32.744400 2.465961 2.497019 13.525743
321.593819 218.630133 33.297665 3.019225 0.609241 11.399471
348.441086 214.957237 31.997473 1.719031 -0.615006 11.527670
347.572327 216.234026 31.424940 1.146498 -0.552744 11.449868
349.845772 217.591124 30.930984 0.652543 -0.633745 11.373132
351.709213 219.241991 30.441879 0.163438 -0.693929 11.285681
354.756126 219.767675 29.914238 -0.364202 -0.800236 11.247568
363.806229 208.417597 30.879148 0.600708 -1.247373 11.776144
373.022957 208.072815 30.559673 0.281233 -1.629752 11.776783
380.539131 207.367029 30.264633 -0.013808 -1.932365 11.793840
388.601685 207.136316 29.998745 -0.279696 -2.254895 11.791332
369.907150 211.830511 31.134447 0.856007 -1.534704 11.635864
380.026550 210.767612 30.788282 0.509842 -1.955109 11.668684
388.926697 211.098633 30.460445 0.182004 -2.314285 11.640589
397.654839 209.824076 30.150169 -0.128271 -2.659668 11.682675
372.528076 216.445684 31.423517 1.145075 -1.672970 11.440318
380.841141 216.052408 31.141212 0.862771 -2.021613 11.448316
388.425064 215.521374 30.871105 0.592665 -2.332599 11.462494
398.320885 214.450521 30.479088 0.200646 -2.725158 11.495412
372.873154 222.416582 31.743650 1.465210 -1.712641 11.180322
382.856102 221.657066 31.400928 1.122487 -2.134573 11.205784
387.811089 221.946144 31.217670 0.939229 -2.339094 11.188089
393.603592 221.052446 30.962553 0.684111 -2.570595 11.221041
234.018307 167.845774 29.571699 -0.706741 4.317376 13.431123
195.185719 160.285864 28.409363 -1.869079 5.750618 13.618131
173.214855 212.465115 26.580482 -3.697957 6.258797 11.428505
209.059391 210.391846 25.615843 -4.662598 4.744822 11.466430
216.819630 218.021336 24.573683 -5.704757 4.307229 11.154514
227.789326 217.959909 24.239756 -6.038685 3.878147 11.146156
233.550377 218.913517 24.078272 -6.200169 3.658709 11.108271
241.843758 218.755875 23.912067 -6.366373 3.354880 11.108649
227.018375 212.724180 24.708649 -5.569791 3.967127 11.345732
236.015396 212.996836 24.431461 -5.846980 3.616293 11.325415
244.822826 213.132477 24.189768 -6.088674 3.282938 11.311403
257.746906 213.206406 23.896358 -6.382082 2.810229 11.297618
235.629959 209.431944 24.927128 -5.351313 3.689487 11.471481
246.816158 209.068336 24.597572 -5.680869 3.256691 11.469868
257.260056 210.503111 24.315781 -5.962660 2.864442 11.407576
267.777290 209.964981 24.051643 -6.226798 2.479401 11.414935
242.374096 207.861071 25.275951 -5.002489 3.488010 11.543436
252.513885 208.358774 24.972212 -5.306228 3.092595 11.511735
261.900482 208.580475 24.745687 -5.532753 2.738930 11.493658
270.717220 209.077892 24.488348 -5.790093 2.409132 11.464706
223.867397 215.640736 25.794069 -4.484372 4.227414 11.280554
236.965599 220.122156 25.814804 -4.463636 3.747221 11.116009
249.777012 224.834347 25.851904 -4.426537 3.278481 10.943035
263.946991 228.324137 25.857906 -4.420535 2.755645 10.814252
261.957321 300.757184 31.243488 0.965048 3.275706 7.671139
350.828972 261.222539 31.797733 1.519292 -0.715363 9.418907
387.841835 364.219558 30.396687 0.118246 -2.260898 4.988858
442.617302 382.439446 30.134275 -0.144165 -4.593493 4.251078
465.351448 367.993698 30.181717 -0.096725 -5.582026 4.864277
225.285950 306.477985 29.331089 -0.947352 4.653720 7.597417
199.460144 269.158916 25.313866 -4.964574 5.044097 9.328484
252.092037 394.895296 23.987164 -6.291276 3.012083 5.075092
263.112602 435.703565 21.716766 -8.561675 2.449926 4.311450
259.743919 425.672468 20.706947 -9.571493 2.467511 4.890505
