# u v d x y z 
321.272469 229.214487 46.139652 0.137870 -2.600479 8.963026
318.456001 212.022457 46.349686 -0.048238 -2.390448 10.104612
314.892502 191.616697 46.253448 -0.283488 -2.486682 11.449104
312.808628 164.579515 46.130039 -0.419916 -2.610094 13.222324
316.059151 134.692211 46.335175 -0.206861 -2.404957 15.222761
325.452156 120.832930 46.615711 0.417077 -2.124420 16.187908
337.443581 102.535343 45.990856 1.200060 -2.749277 17.283707
340.097923 104.666719 46.764332 1.396662 -1.975801 17.293211
332.708817 86.469355 46.479588 0.897855 -2.260546 18.446455
312.687225 148.531322 47.158798 -0.438664 -1.581333 14.414330
300.904064 153.414001 48.809799 -1.277530 0.069669 14.289604
277.911892 178.043861 50.550499 -2.985397 1.810369 12.726274
287.953358 172.535591 52.124435 -2.332308 3.384304 13.275745
294.933529 174.807158 52.357780 -1.820896 3.617648 13.128330
300.220165 176.300154 52.674339 -1.434418 3.934207 13.045464
305.453110 177.988472 52.974712 -1.046886 4.234581 12.945030
311.012249 178.918076 53.315563 -0.630557 4.575433 12.904421
299.190598 168.801241 53.082527 -1.524027 4.342395 13.651268
301.131382 167.816992 53.546364 -1.389355 4.806230 13.773736
303.188152 166.922035 53.927467 -1.241176 5.187335 13.881983
304.722023 166.147985 54.318027 -1.131532 5.577897 13.982820
294.347477 168.919029 53.249653 -1.897416 4.509521 13.659306
296.561298 167.434902 53.747215 -1.745668 5.007082 13.823785
298.615627 166.932850 54.204556 -1.601904 5.464423 13.910072
300.719318 165.610027 54.620365 -1.450458 5.880233 14.056694
289.647045 170.269060 53.294582 -2.256930 4.554451 13.561084
291.403618 169.255543 53.711075 -2.140208 4.970943 13.680341
293.183594 168.310804 54.088703 -2.018096 5.348569 13.791506
296.032715 167.044601 54.583920 -1.814902 5.843788 13.940957
284.830093 172.767763 53.263477 -2.622107 4.523344 13.367857
287.060852 171.326694 53.763054 -2.475874 5.022920 13.526521
288.234901 171.035900 54.022446 -2.397472 5.282314 13.574410
290.271339 170.147696 54.321136 -2.252996 5.581006 13.672765
318.201141 142.757864 45.368523 -0.062592 -3.371611 14.554585
316.611061 136.260166 43.522018 -0.156709 -5.218115 14.702064
359.923630 143.838444 42.480518 2.476820 -6.259615 14.087814
372.087250 147.207928 44.059113 3.332449 -4.681018 14.092592
386.975670 144.234066 44.626480 4.323836 -4.113651 14.357392
390.819702 145.796528 45.084034 4.615194 -3.656100 14.319357
393.065338 146.892414 45.298515 4.782211 -3.441618 14.277306
394.948158 148.572092 45.600780 4.936418 -3.139352 14.208088
383.658524 147.880783 44.943855 4.141224 -3.796275 14.166672
387.014236 149.172850 45.312920 4.392011 -3.427213 14.131601
389.876595 150.545969 45.658508 4.611798 -3.081625 14.086880
393.311920 152.868433 46.134113 4.885682 -2.606017 13.994593
380.260239 152.032757 45.150101 3.940789 -3.590029 13.926010
384.008522 153.533392 45.612347 4.224824 -3.127784 13.886318
387.887764 155.425158 45.995941 4.514798 -2.744191 13.809397
390.714340 156.914234 46.401192 4.741467 -2.338942 13.759652
376.133614 156.929283 45.223370 3.680498 -3.516764 13.618879
379.974480 158.432207 45.632015 3.963647 -3.108115 13.569402
382.788811 160.101500 45.986568 4.178913 -2.753563 13.501051
385.963364 161.292801 46.327602 4.419602 -2.412528 13.461133
373.125763 155.780382 44.321133 3.417702 -4.419000 13.584553
375.458145 162.211561 44.619148 3.588990 -4.120982 13.210474
377.681732 168.653011 44.898151 3.753714 -3.841982 12.828323
379.724693 174.962139 45.252815 3.915010 -3.487315 12.456607
331.609802 242.454929 47.033947 0.834074 -1.706183 8.087161
360.790596 298.930035 45.500229 2.705398 -3.239904 4.421640
371.334534 365.429463 47.003300 3.500984 -1.736831 -0.170172
382.338219 398.221385 45.519249 4.107695 -3.220881 -2.036629
384.673996 403.119428 44.356842 4.152189 -4.383288 -2.084263
310.903683 240.548015 45.116161 -0.532277 -3.623971 8.216791
303.914318 307.994399 45.295181 -0.986867 -3.444949 3.852371
268.077946 363.809001 46.957375 -3.429038 -1.782759 -0.053239
272.515965 388.684022 44.869347 -2.989686 -3.870786 -1.278395
281.549759 386.929564 43.939964 -2.359578 -4.800165 -0.970860
