# u v d x y z 
319.335842 228.580170 46.153965 0.010206 -2.586168 9.005069
316.697426 211.426821 46.380260 -0.164824 -2.359872 10.145299
313.488960 190.974998 46.295940 -0.376625 -2.444191 11.494480
311.861954 163.928146 46.170021 -0.482767 -2.570110 13.269595
315.802650 133.935270 46.315269 -0.223721 -2.424864 15.269850
325.688629 119.890165 46.516605 0.432018 -2.223526 16.233685
337.261429 101.612034 45.826500 1.184040 -2.913634 17.311876
340.749435 103.650255 46.584064 1.434843 -2.156068 17.326004
333.285713 85.388947 46.322849 0.933185 -2.417282 18.483574
313.671913 147.614136 47.173523 -0.372459 -1.566610 14.478064
304.569664 152.129688 48.909298 -1.024128 0.169167 14.391648
284.714012 175.696020 50.918629 -2.512738 2.178498 12.929640
297.204170 169.335709 52.365395 -1.651308 3.625263 13.538345
304.441738 171.435442 52.535530 -1.113663 3.795398 13.397932
310.152626 172.727737 52.801678 -0.688801 4.061544 13.326523
315.790386 174.229002 53.052441 -0.265047 4.312310 13.236842
321.819725 174.951382 53.336815 0.192652 4.596683 13.208520
309.772663 165.009842 53.190639 -0.723144 4.450509 13.950359
312.400055 163.767014 53.626698 -0.528232 4.886564 14.092287
315.008984 162.657852 53.979679 -0.330881 5.239549 14.216261
317.108688 161.671028 54.347450 -0.170483 5.607316 14.333510
305.252228 165.075874 53.405075 -1.071156 4.664941 13.968294
308.190670 163.315630 53.870392 -0.854823 5.130260 14.153565
310.901546 162.563753 54.300434 -0.651789 5.560301 14.259000
313.592434 161.012220 54.685638 -0.446579 5.945507 14.422821
300.692883 166.436892 53.501419 -1.421659 4.761287 13.874583
303.052425 165.195351 53.893105 -1.250801 5.152974 14.011333
305.369987 164.044247 54.245956 -1.079745 5.505825 14.138245
308.908863 162.505703 54.702835 -0.812741 5.962705 14.308051
295.912685 168.982773 53.527462 -1.787908 4.787330 13.682642
298.858624 167.270536 53.995766 -1.576782 5.255634 13.862229
300.399895 166.839724 54.240135 -1.464736 5.500005 13.921001
302.844868 165.786552 54.512444 -1.281958 5.772311 14.031477
316.141701 142.260160 45.350407 -0.195969 -3.389727 14.584312
311.204433 136.240053 43.523438 -0.492880 -5.216696 14.703526
351.681137 143.336649 42.117641 1.960189 -6.622492 14.068157
368.193474 145.681400 43.542385 3.051794 -5.197747 14.119049
384.785728 142.087069 43.936523 4.120368 -4.803608 14.397758
389.866714 143.347263 44.343807 4.479933 -4.396326 14.374897
392.694740 144.305792 44.530880 4.678512 -4.209252 14.339750
395.365219 145.816669 44.807640 4.878192 -3.932490 14.280873
382.208176 145.660372 44.285732 3.989616 -4.454400 14.220539
386.548462 146.710224 44.611942 4.295218 -4.128191 14.197594
390.319214 147.868567 44.920219 4.566504 -3.819912 14.164346
394.978905 149.919119 45.350155 4.911574 -3.389978 14.088085
379.259377 149.812202 44.529991 3.823737 -4.210142 13.989343
384.213753 151.019468 44.943119 4.176806 -3.797014 13.965057
389.094429 152.677031 45.279129 4.523333 -3.461003 13.900551
392.948189 153.930759 45.645401 4.810780 -3.094733 13.864490
375.237656 154.801826 44.654968 3.577763 -4.085163 13.687141
380.140533 156.045713 45.015720 3.921524 -3.724411 13.651057
383.858833 157.508183 45.334465 4.189720 -3.405665 13.594571
387.905655 158.492460 45.634789 4.480939 -3.105344 13.565797
369.894028 154.215202 43.807152 3.176446 -4.932981 13.620665
372.996178 160.539236 44.088783 3.391907 -4.651350 13.256866
375.931358 166.892109 44.352985 3.597886 -4.387145 12.884330
378.866653 173.073092 44.692001 3.812381 -4.048132 12.525108
330.863495 241.779113 46.986465 0.783192 -1.753668 8.132691
358.872681 299.110222 45.504364 2.580962 -3.235768 4.409578
370.640678 365.484953 46.994682 3.453771 -1.745451 -0.172354
382.264900 397.919748 45.493099 4.100601 -3.247032 -2.011114
384.689026 402.600367 44.330444 4.150701 -4.409688 -2.045240
307.736568 239.945097 45.188271 -0.737666 -3.551863 8.255655
301.775570 307.604184 45.254753 -1.124207 -3.485380 3.881525
267.359467 364.188595 46.930466 -3.475210 -1.809667 -0.073929
270.419044 390.132122 44.869495 -3.124107 -3.870634 -1.371248
278.859901 389.103591 43.907757 -2.526531 -4.832373 -1.100466
