# u v d x y z 
305.707340 239.015808 59.165668 26.857435 6.528380 10.702896
307.036839 225.268850 59.283863 26.975632 6.418196 11.867310
308.283081 213.350000 58.329617 26.021385 6.296679 12.840403
309.949894 198.681822 56.969887 24.661654 6.138264 13.982412
315.889282 183.959055 55.324043 23.015812 5.645219 15.048869
318.971729 182.204189 54.167557 21.859325 5.399900 15.092078
311.601925 187.675209 52.891937 20.583706 5.954889 14.573366
322.006950 189.395685 52.853951 20.545719 5.168795 14.440621
317.841072 178.221989 51.858150 19.549917 5.480271 15.196415
324.735413 191.820431 56.075905 23.767673 4.940984 14.479300
346.210747 191.342068 56.705956 24.397724 3.197038 14.561416
352.284508 206.529408 54.171474 21.863243 2.821904 13.209926
341.710320 199.832640 52.664501 20.356270 3.686956 13.641702
334.612503 202.222538 52.541756 20.233524 4.223521 13.455274
328.907356 203.761568 52.308865 20.000631 4.654712 13.327698
323.185120 205.537863 52.093769 19.785536 5.083296 13.184370
316.897564 206.570520 51.838150 19.529919 5.550080 13.095314
328.833237 195.854273 51.832455 19.524221 4.666261 13.888540
325.928383 194.547873 51.390003 19.081772 4.885102 13.956545
322.992249 193.373995 51.032372 18.724140 5.102187 14.018903
320.520592 192.269354 50.659382 18.351149 5.282655 14.074003
333.456306 195.644445 51.601696 19.293465 4.328377 13.889455
330.247879 193.784523 51.125042 18.816811 4.571869 13.995093
327.229004 192.943239 50.694202 18.385971 4.796805 14.027575
324.110641 191.228399 50.299320 17.991087 5.024955 14.124249
338.245735 196.810112 51.503708 19.195477 3.977869 13.797481
335.747185 195.508404 51.104740 18.796507 4.170680 13.867898
333.224220 194.277678 50.745586 18.437355 4.361658 13.934289
329.267502 192.610645 50.281876 17.973644 4.654634 14.023746
343.332939 199.218321 51.488701 19.180468 3.604069 13.619417
340.284081 197.465744 51.009678 18.701445 3.842209 13.719221
338.665962 197.019739 50.764862 18.456629 3.966651 13.736691
336.013870 195.931835 50.488243 18.180012 4.165312 13.798172
302.424583 187.771740 55.740955 23.432724 6.719860 14.778644
280.631886 179.469938 55.711369 23.403137 8.453547 15.437157
273.557472 212.473154 54.691322 22.383091 8.948907 12.770395
281.244812 216.337595 53.072540 20.764307 8.258668 12.413744
278.511105 223.588829 52.060471 19.752239 8.405947 11.840243
281.051903 225.587111 51.586922 19.278690 8.190634 11.681876
282.390175 227.046118 51.361259 19.053028 8.079885 11.570177
284.742203 228.264513 51.085007 18.776775 7.893394 11.476149
283.597260 221.769705 51.980198 19.671965 8.023504 11.973444
285.665245 223.575182 51.592823 19.284592 7.850941 11.830285
287.818775 225.200615 51.242134 18.933903 7.676095 11.703069
291.278992 227.356911 50.785896 18.477663 7.404077 11.536983
288.469200 220.461216 52.015846 19.707613 7.663333 12.071604
291.186428 222.345371 51.542744 19.234512 7.441945 11.919663
293.724174 224.852886 51.143925 18.835691 7.240115 11.726398
296.438713 226.413345 50.745888 18.437656 7.028386 11.604662
293.272285 219.389935 52.210884 19.902651 7.313870 12.156952
295.723286 221.495333 51.783997 19.475765 7.116253 11.988631
298.272686 223.179960 51.438568 19.130335 6.916934 11.855708
300.348892 225.028152 51.079697 18.771465 6.754292 11.712219
288.028316 219.759951 53.047501 20.739267 7.743213 12.153543
293.371735 223.125515 52.897335 20.589102 7.332565 11.894875
298.711929 226.552906 52.768429 20.460196 6.925100 11.633398
304.558048 229.647160 52.577885 20.269653 6.480195 11.397326
318.487988 249.958091 59.326294 27.018061 5.448476 9.775743
329.038010 269.328403 55.274681 22.966448 4.606653 8.303827
331.587524 329.472356 55.985558 23.677328 4.393569 3.463768
324.376106 350.755920 54.046417 21.738188 4.982455 2.068338
318.853359 348.897314 53.006287 20.698055 5.407157 2.373651
290.810356 247.137623 59.125751 26.817520 7.785845 10.016829
294.408188 299.171448 58.850288 26.542057 7.471880 5.645057
294.538956 348.243542 60.907139 28.598909 7.535700 1.201418
296.904545 375.739853 59.781002 27.472771 7.292714 -0.972668
299.815292 381.200380 58.677681 26.369452 7.012319 -1.216448
