# u v d x y z 
312.554398 226.770916 60.636440 6.082358 7.259450 10.160740
313.261185 214.023886 60.996582 6.140115 7.619592 11.278296
311.759129 198.521461 61.107216 6.007926 7.730226 12.635700
309.687729 178.179588 61.080181 5.827498 7.703191 14.409078
306.783848 155.159712 60.611435 5.582963 7.234442 16.360922
305.611668 143.097124 59.907883 5.495929 6.530891 17.307997
300.476704 127.317495 59.201965 5.076154 5.824972 18.544827
309.875622 126.865196 59.267151 5.870117 5.890159 18.593615
304.137897 116.031761 59.868996 5.370682 6.492003 19.617437
318.296833 162.428513 60.712288 6.579602 7.335294 15.742708
338.817558 159.786701 61.115791 8.370249 7.738801 16.018074
343.784409 192.606840 61.448006 8.815186 8.071012 13.175097
349.904671 209.603577 60.658947 9.318728 7.281954 11.648811
347.367020 212.599754 60.206875 9.081153 6.829883 11.371479
345.983353 216.468315 59.859840 8.949263 6.482847 11.027080
344.353867 220.223637 59.516117 8.797960 6.139126 10.696237
343.381424 224.405909 59.129620 8.702372 5.752629 10.332037
353.752785 220.147305 59.794689 9.610518 6.417698 10.710627
355.601997 225.366583 59.639492 9.760584 6.262500 10.261547
357.125397 229.679146 59.473759 9.881589 6.096768 9.891675
358.680458 234.118681 59.347298 10.006723 5.970305 9.513420
355.031509 221.953640 60.155506 9.737803 6.778515 10.565629
357.364426 227.473125 59.973381 9.928567 6.596390 10.088045
358.774223 232.683992 59.818722 10.040784 6.441729 9.639981
360.790329 237.346745 59.640354 10.202679 6.263363 9.240848
354.866562 222.519894 60.528801 9.742223 7.151811 10.526289
356.623306 227.136841 60.391087 9.886924 7.014096 10.124534
358.218994 231.343718 60.249714 10.016870 6.872724 9.759844
360.264206 236.908493 60.021793 10.179793 6.644803 9.279873
353.533478 222.368803 60.931175 9.646228 7.554185 10.549488
355.783653 227.849293 60.755917 9.833134 7.378927 10.069400
356.565437 230.764246 60.671501 9.896577 7.294508 9.815286
357.825432 234.088726 60.510731 9.997100 7.133739 9.525784
297.332420 164.982090 60.787399 4.758888 7.410408 15.529282
277.349281 167.296944 61.328171 2.990621 7.951179 15.384427
277.999592 200.360699 61.319546 3.048112 7.942555 12.487166
276.668720 215.929556 60.199154 3.000883 6.822160 11.084820
274.522209 229.394073 60.200077 2.816226 6.823087 9.926901
273.676300 234.678240 59.909740 2.762692 6.532748 9.470254
273.623943 237.468567 59.774166 2.767192 6.397174 9.230953
273.383389 240.557556 59.549618 2.761604 6.172626 8.967358
274.345722 228.826303 59.789558 2.827823 6.412566 9.969176
273.755684 233.274021 59.559155 2.792646 6.182164 9.587067
273.271008 237.298565 59.332878 2.766513 5.955888 9.243768
272.819500 242.553549 58.997955 2.750817 5.620963 8.799570
275.155907 227.457190 59.443127 2.919217 6.066135 10.079910
274.272289 232.743301 59.145554 2.863620 5.768563 9.627934
274.168320 237.704573 58.899204 2.870964 5.522213 9.207931
273.462791 242.170715 58.623852 2.829907 5.246862 8.832996
277.104187 224.701138 59.156639 3.102218 5.779646 10.307690
276.583939 229.710045 58.898903 3.074238 5.521913 9.880600
276.291847 233.738136 58.653408 3.064990 5.276418 9.539475
275.851650 238.033133 58.440491 3.041534 5.063498 9.178997
280.886059 217.487068 59.794231 3.386195 6.417240 10.937853
283.887806 220.313272 59.448120 3.660461 6.071129 10.686703
287.076206 222.999802 59.111916 3.947052 5.734925 10.450382
289.828091 226.068020 58.716331 4.196487 5.339342 10.183412
325.718193 236.662302 60.500015 7.221537 7.123025 9.303263
327.288055 280.497108 58.055374 7.331767 4.678382 5.656112
326.572304 324.804153 60.859200 7.298728 7.482210 1.641771
332.390785 352.801352 60.639500 7.800707 7.262509 -0.756948
335.073128 362.058449 59.687584 8.012575 6.310593 -1.392887
298.484135 235.459127 60.552567 4.866121 7.175577 9.407593
306.108360 283.138504 58.937416 5.557696 5.560424 5.382687
313.427105 334.197149 60.686848 6.157480 7.309857 0.848322
314.783020 356.858339 58.877876 6.288515 5.500887 -0.814312
315.435333 357.349949 57.725311 6.350896 4.348320 -0.662443
