# u v d x y z 
307.111969 226.895971 68.681938 0.313853 -18.442287 9.995581
306.864967 215.485926 68.282578 0.330594 -18.042929 11.101113
306.135540 201.632710 68.423264 0.404534 -18.183615 12.460157
305.458450 184.055586 68.774704 0.478018 -18.535053 14.206366
305.575047 164.695187 69.284149 0.477060 -19.044500 16.163322
306.070290 156.652451 70.064041 0.443563 -19.824390 17.052231
310.823612 149.587240 71.188797 -0.017460 -20.949150 17.904675
303.039818 150.111866 71.263580 0.775951 -21.023933 17.860924
306.020622 137.697487 71.129593 0.469814 -20.889942 19.105186
296.470051 172.326393 69.257439 1.377351 -19.017794 15.405423
277.709789 171.977377 69.035370 3.220060 -18.795725 15.418376
273.685265 197.223959 67.734383 3.530889 -17.494736 12.849008
269.246635 213.449936 68.506378 4.016359 -18.266727 11.308207
272.530403 216.798248 68.895775 3.721396 -18.656128 10.993425
274.453144 220.647697 69.196327 3.551711 -18.956680 10.622862
276.549759 224.332867 69.491020 3.362748 -19.251375 10.265173
278.162651 228.330803 69.835548 3.223223 -19.595901 9.874029
267.928448 223.625336 69.356583 4.208610 -19.116936 10.332266
266.576824 228.201227 69.511009 4.354315 -19.271362 9.881487
265.586605 231.983643 69.675049 4.465398 -19.435402 9.507767
264.459114 235.803680 69.800713 4.587595 -19.561068 9.128288
265.706463 224.729004 69.015625 4.402320 -18.775980 10.215475
264.003925 229.616146 69.201981 4.585087 -18.962336 9.736399
263.027992 234.194469 69.349464 4.693573 -19.109819 9.285007
261.659107 238.255606 69.531364 4.844349 -19.291719 8.883123
264.709263 224.810629 68.647018 4.471524 -18.407373 10.199429
263.387737 228.939886 68.785851 4.612350 -18.546202 9.796679
262.248020 232.686281 68.927727 4.736049 -18.688080 9.430019
260.941181 237.624607 69.154251 4.883843 -18.914606 8.944521
264.664478 224.270811 68.235977 4.443423 -17.996328 10.243133
262.964745 229.236631 68.414780 4.623681 -18.175135 9.761812
262.399216 231.863537 68.495148 4.685565 -18.255501 9.506004
261.641808 234.881830 68.655083 4.773012 -18.415438 9.211834
314.804325 171.446371 69.002579 -0.438518 -18.762932 15.467532
332.258759 169.388380 68.291740 -2.146644 -18.052095 15.598696
338.153877 195.037451 67.088676 -2.690567 -16.849031 13.019104
356.244469 193.644104 67.447166 -4.442948 -17.207520 13.176385
366.634560 199.816217 67.273933 -5.432525 -17.034286 12.571737
372.307129 199.725065 67.242676 -5.975355 -17.003031 12.578700
375.151253 199.858189 67.257774 -6.249755 -17.018127 12.566777
378.705101 199.332933 67.268486 -6.592116 -17.028841 12.617867
368.483543 195.993547 67.310249 -5.612740 -17.070604 12.941402
373.148117 196.036863 67.292931 -6.059957 -17.053282 12.936148
377.438736 195.912924 67.284004 -6.471695 -17.044361 12.947502
383.196411 195.403433 67.293129 -7.025946 -17.053482 12.997055
369.286766 192.454920 67.421631 -5.697817 -17.181986 13.289232
374.948807 192.269011 67.388718 -6.240582 -17.149069 13.304893
379.974213 192.430887 67.415176 -6.726643 -17.175528 13.291109
384.823036 192.033091 67.394669 -7.191721 -17.155022 13.328013
368.629189 188.922729 67.619644 -5.648237 -17.379997 13.643889
373.806534 188.981152 67.611610 -6.147749 -17.371965 13.637661
378.140335 188.698168 67.620697 -6.567096 -17.381052 13.665659
382.485809 188.787918 67.613792 -6.986259 -17.374149 13.656484
359.353828 191.373911 67.857956 -4.765641 -17.618311 13.423662
363.131981 190.070658 68.155312 -5.150217 -17.915667 13.571208
366.682205 188.798933 68.464218 -5.516485 -18.224575 13.717625
370.823975 187.148294 68.739975 -5.941594 -18.500332 13.899886
295.221348 234.846153 68.934799 1.489476 -18.695154 9.217394
302.211838 272.142920 71.093582 0.855924 -20.853933 5.445343
305.680904 320.077686 69.884705 0.478869 -19.645056 0.715273
309.133701 335.628519 71.552841 0.160053 -21.313192 -1.065136
311.341362 333.410554 72.695297 -0.051478 -22.455654 -0.990873
319.049301 235.308895 68.707359 -0.857369 -18.467714 9.170300
322.782135 275.745821 70.356339 -1.230312 -20.116693 5.117073
320.427856 313.801217 66.899574 -0.991574 -16.659931 1.656609
324.869041 339.252677 66.286255 -1.411755 -16.046608 -0.688845
328.019562 347.718201 66.952698 -1.717727 -16.713049 -1.593040
