# u v d x y z 
344.125671 221.500053 51.262474 0.572560 -7.349240 10.064644
348.648453 206.442747 51.442329 0.392707 -7.010665 11.175943
347.422218 187.871132 51.449375 0.385661 -7.100504 12.541279
343.509102 163.943825 51.456497 0.378536 -7.387875 14.300688
337.612648 137.522793 51.633968 0.201064 -7.816855 16.268860
327.133675 125.568037 51.704773 0.130261 -8.589092 17.162251
310.043793 120.518417 52.307053 -0.472019 -9.859984 17.638037
308.118858 119.000187 51.519989 0.315046 -9.990464 17.615437
305.657539 103.527575 51.906971 -0.071937 -10.179547 18.829666
339.350204 144.543600 50.658405 1.176630 -7.715656 15.617951
346.285706 138.022757 48.866280 2.968755 -7.281034 15.828780
352.317200 175.505075 47.902092 3.932943 -6.904498 13.123341
331.068077 188.846426 47.477203 4.357831 -8.365326 12.179323
324.650917 191.860743 47.820065 4.014969 -8.798288 11.998457
318.772278 195.548258 48.013641 3.821391 -9.200224 11.758840
313.150463 199.153318 48.225826 3.609208 -9.587905 11.523947
306.595879 202.668600 48.398945 3.436088 -10.042792 11.290997
313.081036 195.648394 47.387634 4.447399 -9.584404 11.712308
307.658215 199.980440 47.232021 4.603013 -9.948767 11.410145
302.698460 203.417387 47.121346 4.713688 -10.280686 11.172457
298.138332 207.132540 46.989708 4.845327 -10.583547 10.916185
316.192894 198.386192 47.102238 4.732797 -9.372189 11.510000
310.038643 202.783356 46.915596 4.919439 -9.783646 11.204199
304.744015 207.379618 46.793930 5.041103 -10.135853 10.890476
299.186840 210.975008 46.646198 5.188837 -10.502948 10.644005
320.703468 200.510902 46.941666 4.893367 -9.068839 11.357973
315.797329 204.383640 46.792622 5.042413 -9.396947 11.090686
311.113377 207.854862 46.665134 5.169900 -9.708435 10.852793
304.412136 212.306356 46.521362 5.313673 -10.151968 10.550348
326.442261 202.514620 46.871162 4.963873 -8.684647 11.219830
320.388718 207.035093 46.684772 5.150262 -9.090089 10.908365
317.433147 209.674044 46.614632 5.220403 -9.286945 10.729330
313.093166 212.244215 46.535210 5.299824 -9.575171 10.555027
339.273682 149.978800 52.485729 -0.650695 -7.670880 15.459608
345.252953 154.240551 54.265392 -2.430357 -7.158355 15.358096
348.058815 191.143398 54.903484 -3.068450 -6.915261 12.541849
326.108742 195.965595 55.285778 -3.450746 -8.633547 12.187676
316.654968 203.888454 55.966721 -4.131687 -9.383456 11.597060
310.263500 205.943470 56.054432 -4.219399 -9.895691 11.437025
307.164650 207.365685 56.088577 -4.253544 -10.144465 11.324728
303.003826 208.534842 56.089622 -4.254588 -10.477883 11.231094
313.080273 201.949053 55.701241 -3.866205 -9.666638 11.737688
307.855892 203.814526 55.775566 -3.940531 -10.083649 11.593090
303.000984 205.454464 55.827595 -3.992561 -10.471747 11.464988
296.365891 207.556887 55.858627 -4.023594 -11.001968 11.298750
310.827026 200.384846 55.387306 -3.552271 -9.841823 11.844392
304.337788 202.380552 55.469936 -3.634901 -10.357131 11.690924
298.766956 204.866209 55.525372 -3.690336 -10.800260 11.496736
293.142548 206.439371 55.574100 -3.739067 -11.248268 11.374285
310.277805 198.879318 54.991302 -3.156268 -9.879779 11.940254
304.395466 201.093349 55.066803 -3.231767 -10.343574 11.770518
299.350929 202.805786 55.095562 -3.260529 -10.741259 11.637334
294.453087 204.687424 55.161850 -3.326817 -11.129177 11.492578
322.151222 198.806448 54.869148 -3.034114 -8.947392 11.938789
317.582092 201.833839 54.609844 -2.774812 -9.304645 11.687350
313.216686 204.917278 54.341011 -2.505978 -9.642602 11.433327
307.877445 207.705688 54.077061 -2.242026 -10.052517 11.204685
345.225182 230.151014 49.987328 1.847706 -7.314672 9.413174
350.180016 290.880075 50.339733 1.495302 -6.945651 5.050869
385.577850 347.527270 50.757446 1.077586 -4.360922 0.912983
367.774239 375.986617 50.919884 0.915149 -5.640786 -1.182178
351.950302 377.994862 51.039185 0.795847 -6.786418 -1.351782
340.622025 234.569149 52.312286 -0.477252 -7.574892 9.115710
306.967182 282.875533 52.023041 -0.188008 -10.084595 5.523403
296.431446 348.010840 51.979374 -0.144339 -10.866126 0.689373
266.468830 357.560019 52.511684 -0.676650 -13.131744 -0.109109
253.562794 349.226561 52.679493 -0.844458 -14.115839 0.489855
