# u v d x y z 
287.264233 229.222813 36.787117 0.607366 -2.830536 9.318213
287.720470 206.883373 36.810585 0.630832 -2.853431 10.493328
286.501541 180.798397 36.668499 0.488747 -2.796131 11.853030
288.011494 146.573410 36.546482 0.366730 -2.880804 13.629571
293.090897 108.306828 36.582153 0.402401 -3.144624 15.634152
306.133175 90.565596 36.726913 0.547159 -3.823348 16.592216
333.551521 84.220734 36.450119 0.270366 -5.256548 16.863514
331.002998 83.011780 37.204144 1.024390 -5.135695 17.095570
339.085770 60.489607 36.546055 0.366300 -5.547341 18.123835
285.123367 124.346752 37.409203 1.229449 -2.687032 14.932547
264.700165 126.953259 38.819965 2.640211 -1.484131 15.021083
301.042366 162.925816 39.737236 3.557482 -3.474722 13.127146
321.397400 141.916609 38.887627 2.707873 -4.628531 14.200739
322.324295 138.628578 38.317322 2.137567 -4.678128 14.300813
325.390968 134.894543 37.857864 1.678110 -4.842458 14.436223
328.282242 131.423120 37.394955 1.215202 -4.993347 14.552163
331.640282 126.424971 36.919903 0.740149 -5.164840 14.742093
331.678543 124.127655 38.065891 1.886138 -5.185976 15.052959
338.548470 118.528261 37.866386 1.686633 -5.554275 15.322833
344.001122 113.414726 37.673035 1.493283 -5.842607 15.564484
349.924660 108.677559 37.507370 1.327617 -6.154321 15.788353
336.845856 126.462479 38.345108 2.165354 -5.473694 14.971280
344.073486 119.936228 38.138283 1.958531 -5.862502 15.293304
350.915146 114.832792 37.917995 1.738243 -6.225528 15.531966
356.917496 108.895254 37.727539 1.547784 -6.540624 15.817924
340.018806 130.899811 38.603909 2.424154 -5.654905 14.768544
346.140404 125.871849 38.432198 2.252446 -5.986089 15.017833
351.636124 121.080551 38.263638 2.083883 -6.280204 15.252254
358.662415 114.278727 38.006748 1.826993 -6.650089 15.577920
342.112312 137.163649 38.850616 2.670863 -5.778153 14.459347
349.353485 130.906477 38.645626 2.465874 -6.171448 14.774677
353.210869 128.136520 38.522976 2.343223 -6.378587 14.908001
357.270699 123.779325 38.352379 2.172625 -6.592928 15.119467
298.901825 120.503368 35.753296 -0.426457 -3.473287 14.855265
304.841137 115.418386 33.931618 -2.248135 -3.816093 14.790774
362.680321 130.479784 33.958855 -2.220898 -6.621435 14.064955
378.828697 102.759819 34.574505 -1.605248 -7.456575 15.530426
400.577393 95.769053 34.751087 -1.428667 -8.551117 15.912098
407.028961 87.606869 34.834869 -1.344883 -8.881817 16.335545
410.234795 83.856039 34.910023 -1.269730 -9.051041 16.538967
413.348198 78.252068 34.981670 -1.198084 -9.215865 16.834999
397.049980 88.213692 34.743298 -1.436457 -8.375142 16.285490
402.462959 81.692362 34.822750 -1.357005 -8.653166 16.627134
407.133942 75.526257 34.899063 -1.280692 -8.895032 16.951809
412.721214 66.905222 35.014446 -1.165307 -9.188874 17.410151
392.118759 82.705193 34.791603 -1.388149 -8.135367 16.569750
398.471260 74.456234 34.871895 -1.307857 -8.460101 16.998730
404.064827 67.777376 35.003151 -1.176604 -8.754519 17.363745
409.054832 60.495386 35.074162 -1.105590 -9.013076 17.746086
384.847984 79.495525 34.892406 -1.287347 -7.783331 16.752392
390.812263 72.329092 34.992008 -1.187746 -8.090703 17.133469
395.190353 65.968866 35.083458 -1.096294 -8.319382 17.474144
400.203209 60.070925 35.167747 -1.012008 -8.580279 17.791410
375.879173 96.435843 34.980339 -1.199413 -7.343288 15.926014
375.987778 90.203047 35.312973 -0.866778 -7.375321 16.308661
375.814323 84.415741 35.652981 -0.526774 -7.393681 16.676186
376.054039 77.273769 35.966061 -0.213693 -7.430960 17.112726
280.950966 244.606905 37.896679 1.716926 -2.436859 8.502430
328.036079 308.116522 38.580971 2.401218 -4.993814 4.997551
311.553707 392.770171 39.110088 2.930338 -4.078993 0.216332
341.571426 420.583155 39.662964 3.483212 -5.773167 -1.480251
361.968689 418.710258 39.720947 3.541196 -6.932380 -1.388933
287.816677 244.190698 35.587574 -0.592177 -2.914720 8.538786
258.184757 326.283660 34.862755 -1.316998 -1.472257 4.454573
200.972214 409.632611 34.278618 -1.901135 1.277826 0.445023
223.292904 453.874378 33.219585 -2.960167 0.038485 -1.397902
246.445103 457.396084 32.942516 -3.237237 -1.089352 -1.478981
