# u v d x y z 
289.628620 227.218695 36.653717 0.473965 -2.960580 9.421099
289.892864 204.852991 36.712227 0.532474 -2.971900 10.595160
288.907051 178.818369 36.732105 0.552352 -2.919315 11.962310
290.866947 144.932470 36.743992 0.564238 -3.021665 13.742067
296.337299 107.082624 36.817257 0.637505 -3.306334 15.742771
310.322990 89.104843 36.644547 0.464793 -4.044314 16.651102
337.244263 79.783401 36.486828 0.307075 -5.449739 17.102974
333.056412 79.416533 37.234432 1.054679 -5.245396 17.293602
339.567680 55.928450 36.635025 0.455271 -5.574989 18.385361
296.662655 124.659977 37.699570 1.519815 -3.294031 14.963652
291.238098 131.015396 39.518074 3.338322 -2.927164 14.904498
330.785179 163.820200 39.619591 3.439836 -5.161335 13.063571
345.017624 140.256615 38.506752 2.326999 -5.927111 14.238687
342.692680 136.440439 37.959129 1.779375 -5.781462 14.367598
342.942734 132.027712 37.480530 1.300777 -5.779336 14.533066
342.951813 127.879257 37.001881 0.822128 -5.764129 14.678522
343.211746 122.130919 36.509617 0.329862 -5.761545 14.899488
349.746971 120.746412 37.602158 1.422404 -6.148829 15.157827
355.066757 114.202595 37.309994 1.130240 -6.419956 15.456840
359.071198 108.285656 37.048122 0.868368 -6.618778 15.722938
363.718681 102.685976 36.803566 0.623814 -6.849475 15.971333
356.415710 122.713223 37.765850 1.586098 -6.515571 15.079603
362.055206 115.179319 37.463295 1.283543 -6.801651 15.432116
367.315826 109.071293 37.151337 0.971582 -7.062108 15.700662
371.894493 102.215652 36.886154 0.706403 -7.285453 16.012318
361.124077 127.008476 37.937740 1.757989 -6.779691 14.875614
365.974007 121.133022 37.682682 1.502928 -7.025791 15.150733
370.247192 115.543642 37.441826 1.262074 -7.238537 15.408800
375.458374 107.648363 37.098515 0.918762 -7.490076 15.766194
364.785004 133.267593 38.110649 1.930897 -6.989166 14.562755
370.534515 126.006918 37.807934 1.628182 -7.280336 14.908758
373.554993 122.681236 37.632626 1.452872 -7.430065 15.059001
376.443634 117.679625 37.414608 1.234854 -7.567780 15.289795
293.206863 117.212248 35.870285 -0.309469 -3.177932 15.043883
279.841900 108.923635 34.112453 -2.067300 -2.593912 15.139462
318.462162 151.580629 33.603828 -2.575925 -4.477075 12.996452
343.411217 128.930740 34.193378 -1.986374 -5.694482 14.177315
366.418953 129.248915 34.459896 -1.719858 -6.836031 14.203940
375.668335 123.420410 34.490173 -1.689579 -7.293771 14.495911
380.186653 120.599985 34.539726 -1.640027 -7.520658 14.643330
385.367775 116.008759 34.561371 -1.618383 -7.778328 14.873706
366.139183 120.869923 34.324944 -1.854811 -6.813363 14.593456
373.805046 116.205025 34.362644 -1.817109 -7.192162 14.828872
380.658607 111.611423 34.395222 -1.784533 -7.531422 15.060343
389.408188 104.764366 34.439915 -1.739838 -7.965773 15.405415
363.799744 113.502359 34.254673 -1.925078 -6.694250 14.942031
373.050613 107.510576 34.279144 -1.900609 -7.148799 15.239872
381.046028 102.404509 34.362980 -1.816772 -7.547647 15.506397
388.686714 96.854753 34.378716 -1.801037 -7.924273 15.782053
358.405533 107.077017 34.240162 -1.939590 -6.429488 15.253702
366.903763 101.831331 34.292149 -1.887605 -6.848658 15.520554
373.615952 96.799707 34.332619 -1.847135 -7.180579 15.775326
380.742912 92.491064 34.378094 -1.801661 -7.534078 15.996233
343.494949 119.331951 34.456764 -1.722988 -5.707413 14.691597
346.328773 111.396017 34.680103 -1.499648 -5.855306 15.123265
348.741608 103.727818 34.911865 -1.267887 -5.984361 15.548289
352.060661 95.060778 35.103741 -1.076013 -6.158684 16.020279
290.073986 243.511477 37.799702 1.619947 -2.934908 8.562221
334.571419 310.932927 38.041584 1.861831 -5.342786 4.896980
313.231697 392.695971 39.011604 2.831854 -4.173697 0.241961
343.695145 419.565990 39.618694 3.438942 -5.892001 -1.411261
364.222069 418.084910 39.604008 3.424256 -7.052860 -1.323698
283.222656 241.400728 35.457355 -0.722399 -2.688003 8.680887
262.426205 326.424680 34.908527 -1.271225 -1.679734 4.441898
206.191540 409.743183 34.432060 -1.747691 1.047185 0.402400
224.990158 454.537405 33.193775 -2.985976 -0.045564 -1.421455
247.011795 458.925687 32.784481 -3.395270 -1.132500 -1.501539
