# u v d x y z 
314.037781 225.382204 44.033955 0.252309 5.998221 10.604773
310.715599 208.156300 44.389957 0.466015 5.642216 11.704573
310.972691 186.625013 44.422050 0.450126 5.610123 13.072410
313.102417 158.490772 44.337147 0.314136 5.695027 14.847924
314.679489 126.245613 44.134613 0.212706 5.897561 16.857380
322.303085 111.311646 43.416794 -0.265595 6.615378 17.666994
314.287090 89.709320 42.655788 0.225378 7.376386 18.843470
327.356606 88.797798 42.642681 -0.570898 7.389492 18.896183
320.009499 73.429842 43.204056 -0.123335 6.828119 19.965954
325.203552 139.053555 44.790855 -0.455707 5.241320 16.144484
340.404167 141.519957 46.341785 -1.473557 3.690387 16.204861
373.005066 138.545752 44.248848 -3.473340 5.783326 16.098421
367.639198 112.302790 43.347908 -3.072833 6.684264 17.592953
359.970131 107.098589 43.219833 -2.590609 6.812339 17.890911
354.703751 101.164341 43.028614 -2.255970 7.003560 18.219381
349.190407 95.520802 42.840641 -1.909229 7.191532 18.527489
343.833160 88.610229 42.661827 -1.575272 7.370348 18.911751
361.974487 91.617737 43.020226 -2.702395 7.011949 18.804428
362.259674 83.760853 42.759636 -2.704189 7.272536 19.229128
362.037201 76.909847 42.559853 -2.678602 7.472322 19.601078
362.313309 70.197086 42.338150 -2.681989 7.694022 19.955431
367.627563 92.047205 42.792892 -3.034350 7.239279 18.729984
368.146973 83.248072 42.533722 -3.048276 7.498451 19.209862
368.024712 75.568514 42.260574 -3.022109 7.771599 19.612329
368.194580 67.797689 42.055698 -3.018257 7.976474 20.031071
371.944351 94.829493 42.606342 -3.284404 7.425833 18.521208
372.394295 87.679796 42.376385 -3.294580 7.655787 18.906343
372.601624 80.989923 42.173954 -3.291918 7.858219 19.265348
372.294655 71.785927 41.922096 -3.254609 8.110079 19.759354
375.387230 99.447184 42.425262 -3.479630 7.606911 18.203787
375.994110 90.679121 42.159790 -3.495177 7.872383 18.678568
375.989151 86.355486 42.003441 -3.482373 8.028733 18.904657
375.572052 80.589867 41.861988 -3.446115 8.170187 19.218409
303.343391 137.144623 43.571541 0.914044 6.460633 16.087467
275.938778 135.989428 42.731800 2.566988 7.300374 16.034599
280.367126 131.224709 39.870518 2.134656 10.161657 15.880839
296.782093 107.781229 38.887520 1.167089 11.144654 17.030458
298.180962 93.651037 37.869953 1.057659 12.162219 17.602699
303.877048 86.822977 37.542229 0.741953 12.489945 17.900381
306.844692 83.774900 37.357040 0.579312 12.675132 18.022526
311.371040 79.872894 37.176357 0.335526 12.855816 18.189432
305.122108 92.365894 38.017139 0.685272 12.015033 17.703266
309.767113 86.877880 37.736858 0.428904 12.295314 17.940010
314.367218 81.873035 37.488773 0.178916 12.543400 18.153780
321.263618 75.385094 37.174225 -0.189856 12.857947 18.427275
311.301117 93.279963 38.188152 0.351814 11.844023 17.689468
317.157574 86.489697 37.867264 0.031014 12.164911 17.989536
322.594261 81.116552 37.544666 -0.261894 12.487507 18.206980
328.132782 75.256033 37.284817 -0.555934 12.747357 18.460155
316.732979 97.001495 38.425682 0.056590 11.606492 17.534966
322.051544 91.136885 38.109348 -0.234439 11.922826 17.789623
327.122498 86.400919 37.863842 -0.508015 12.168333 17.993587
331.669655 81.331758 37.595547 -0.749502 12.436625 18.206970
306.423435 110.304508 38.755901 0.628925 11.276272 16.865894
314.678841 110.451880 38.542755 0.170240 11.489418 16.818289
322.903442 110.976534 38.337212 -0.281763 11.694963 16.751514
332.041359 110.364532 38.129719 -0.778654 11.902456 16.746607
327.852058 239.787140 44.713951 -0.624315 5.318222 9.698827
343.243675 306.498570 43.688976 -1.573451 6.343199 5.534866
328.964272 375.247078 45.185791 -0.701403 4.846381 0.954879
333.796349 414.215233 44.663273 -1.003020 5.368899 -1.430515
340.347137 426.254500 43.691784 -1.392753 6.340389 -1.940186
301.199646 236.269712 43.050602 1.033489 6.981574 9.914646
314.981918 306.344705 42.259163 0.180194 7.773009 5.679985
297.272568 377.286222 43.661144 1.294831 6.371027 1.122269
301.633987 417.704022 43.088276 1.007766 6.943898 -1.253284
312.449875 429.352133 42.280918 0.333289 7.751256 -1.751886
