# u v d x y z 
321.960869 231.631079 44.252968 -0.246712 5.779204 10.214300
318.306141 214.494696 44.608414 -0.014805 5.423759 11.310588
318.772907 193.192120 44.709152 -0.044374 5.323021 12.674860
320.729370 165.322037 44.692337 -0.169316 5.339837 14.453135
320.959320 133.537874 44.640911 -0.183927 5.391261 16.474609
325.257835 116.158133 44.088364 -0.453903 5.943812 17.485209
316.839409 94.977694 43.363811 0.073045 6.668362 18.669115
329.675941 94.029808 43.300812 -0.721286 6.731360 18.714697
323.143005 78.910818 43.892918 -0.319829 6.139256 19.786194
333.561668 145.981293 45.070889 -0.995944 4.961287 15.738811
353.386650 148.911066 46.357288 -2.333769 3.674885 15.717567
369.854088 132.016010 43.697037 -3.234858 6.335135 16.426060
357.668953 105.815763 43.284073 -2.451984 6.748099 17.982430
349.846191 101.532955 43.435829 -1.974741 6.596345 18.277275
343.799477 96.168394 43.469078 -1.600664 6.563097 18.616983
337.599983 91.169472 43.507751 -1.216657 6.524422 18.935631
331.698112 85.029631 43.559685 -0.850700 6.472490 19.328745
350.521393 86.112614 43.342468 -2.012567 6.689707 19.213600
348.956070 78.096027 43.174866 -1.908711 6.857307 19.671206
347.370796 71.253834 43.065453 -1.806658 6.966720 20.066843
346.045151 64.447746 42.920998 -1.719724 7.111175 20.449341
353.844872 85.276051 42.980289 -2.200837 7.051883 19.185345
352.492867 76.306314 42.816406 -2.110217 7.215769 19.697767
350.402908 68.494892 42.647354 -1.975039 7.384821 20.134142
349.111557 60.724096 42.530334 -1.891497 7.501840 20.577606
356.218681 86.947403 42.671829 -2.330631 7.360343 19.015278
354.969254 79.584675 42.521507 -2.246956 7.510667 19.429661
353.695869 72.773609 42.397396 -2.163630 7.634778 19.813749
351.609612 63.583002 42.265430 -2.031312 7.766742 20.337145
357.792282 90.515356 42.377468 -2.410666 7.654706 18.734917
356.415596 81.479015 42.206573 -2.318431 7.825602 19.243269
355.244141 77.025375 42.108189 -2.242845 7.923987 19.488895
353.852310 71.303844 42.046356 -2.156129 7.985816 19.818171
308.381615 144.320555 44.184914 0.610620 5.847260 15.724642
279.486237 144.126005 43.730804 2.408251 6.301370 15.674725
276.519909 123.666573 40.950268 2.420853 9.081908 16.490780
284.798508 94.252853 40.271347 1.902410 9.760829 18.070137
280.903473 75.676661 39.538239 2.085548 10.493935 18.966738
284.347038 66.935720 39.276680 1.877723 10.755494 19.395786
286.054764 62.687445 39.115826 1.774103 10.916348 19.593410
289.179821 57.507648 38.956028 1.592439 11.076148 19.841196
287.962360 74.436836 39.618687 1.690521 10.413486 19.055794
290.712242 67.287483 39.391735 1.525388 10.640441 19.404438
293.564796 60.750933 39.186890 1.357128 10.845284 19.719820
298.114452 52.152529 38.915726 1.093953 11.116450 20.128403
294.496078 75.262699 39.688122 1.323255 10.344053 19.025393
298.138199 66.568937 39.432373 1.108769 10.599800 19.454941
301.371384 59.071140 39.151585 0.919165 10.880589 19.804731
304.980316 51.588535 38.940041 0.712775 11.092134 20.166300
300.752869 78.949299 39.775188 0.970906 10.256985 18.836403
303.962631 71.117306 39.514065 0.782539 10.518110 19.218431
307.295151 64.716625 39.302345 0.590580 10.729829 19.526726
309.993973 57.976456 39.081200 0.435891 10.950973 19.847656
293.077850 93.853569 39.964611 1.414299 10.067562 18.029066
299.682770 91.161118 39.646114 1.027964 10.386059 18.115063
306.326809 88.809500 39.329056 0.645470 10.703116 18.179771
313.814163 85.314903 39.022125 0.222086 11.010047 18.308289
338.001366 244.598951 44.814781 -1.275216 5.217391 9.390800
348.623543 311.350808 43.480873 -1.900715 6.551301 5.253237
332.917328 376.815026 45.342327 -0.959466 4.689845 0.823071
334.569550 415.767868 44.514187 -1.049250 5.517985 -1.492146
337.614021 426.623765 43.434490 -1.215686 6.597684 -1.894638
307.946739 243.937554 43.418804 0.624877 6.613370 9.440996
320.984955 312.606254 42.157219 -0.182067 7.874956 5.312548
301.399708 379.872465 43.916313 1.044189 6.115861 0.909969
305.377579 419.470174 42.896915 0.773333 7.135258 -1.312937
314.412956 428.877393 41.926819 0.211890 8.105352 -1.627666
