# u v d x y z 
323.805122 231.984615 33.104904 3.823367 -8.187643 6.261131
324.311256 219.786158 32.064415 3.840896 -9.228131 6.807983
325.102882 204.929581 30.844645 3.868264 -10.447901 7.427397
326.126404 187.328281 29.185190 3.898841 -12.107356 8.078110
327.494087 162.241316 27.346907 3.936184 -13.945639 8.919860
332.151337 147.121296 26.263811 4.099327 -15.028735 9.366845
311.776657 132.204695 25.037342 3.349283 -16.255203 9.737644
333.385048 131.641989 24.823326 4.118071 -16.469219 9.724642
320.905266 96.821537 24.596430 3.675221 -16.696115 10.913031
349.790802 173.254852 28.011890 4.835551 -13.280655 8.553001
394.165344 164.829025 28.264009 6.637998 -13.028536 8.917252
416.907234 231.084681 27.546791 7.456960 -13.745755 6.232903
388.139343 227.039623 26.277657 6.201330 -15.014889 6.368587
374.642487 219.851217 26.213650 5.689667 -15.078897 6.636594
362.909126 215.432196 26.044264 5.239893 -15.248282 6.796133
350.946007 210.984306 25.898722 4.788357 -15.393825 6.955588
338.787613 205.504847 25.682716 4.332722 -15.609829 7.147675
368.999863 214.247847 25.330025 5.416508 -15.962521 6.813922
362.269096 214.374104 24.910984 5.147647 -16.381561 6.794013
356.093826 213.506756 24.561604 4.909872 -16.730942 6.811656
350.094643 213.723621 24.210321 4.684270 -17.082224 6.790860
372.640953 224.362907 25.201859 5.538626 -16.090687 6.445038
365.919647 224.110966 24.729492 5.265654 -16.563053 6.443386
358.263817 224.572649 24.340210 4.973912 -16.952335 6.418497
351.982613 223.651600 23.939240 4.737182 -17.353306 6.441158
375.928612 234.195986 25.235510 5.659679 -16.057035 6.091300
370.212326 234.599018 24.852795 5.426150 -16.439751 6.073817
364.665260 234.556704 24.503775 5.206937 -16.788771 6.072606
356.499443 233.424311 24.043753 4.897103 -17.248793 6.107924
378.661385 244.377923 25.389757 5.771124 -15.902788 5.723269
372.058907 244.724007 24.919928 5.496704 -16.372618 5.713887
367.866325 245.251594 24.699846 5.332399 -16.592699 5.696756
362.845001 244.087715 24.416815 5.137896 -16.875731 5.739477
303.956490 171.911488 28.002396 3.001617 -13.290151 8.605835
259.891090 161.107235 28.232439 1.219096 -13.060106 9.063969
226.144142 222.563868 27.475248 -0.040464 -13.817297 6.566436
254.857178 222.560120 26.183884 1.206710 -15.108662 6.534410
263.295746 242.142048 25.350067 1.589903 -15.942478 5.804488
268.647709 243.813243 24.860609 1.819627 -16.431936 5.746634
272.281132 244.952302 24.629955 1.964393 -16.662590 5.707811
276.476460 244.593530 24.326628 2.130868 -16.965918 5.722425
264.994125 232.460976 25.142603 1.667711 -16.149942 6.152848
269.706039 233.949652 24.745152 1.865510 -16.547394 6.095942
274.307060 234.872475 24.379498 2.052025 -16.913048 6.060642
281.162186 235.067368 23.890682 2.317895 -17.401863 6.050409
267.612915 222.635164 25.056135 1.768244 -16.236410 6.503627
273.041916 223.702126 24.564417 1.995558 -16.728128 6.453987
279.646339 225.211973 24.154398 2.250957 -17.138147 6.392341
284.798126 225.485601 23.732319 2.449952 -17.560226 6.374147
270.864487 211.884327 25.125257 1.879780 -16.167288 6.891223
276.537132 213.139515 24.686518 2.110631 -16.606028 6.829335
281.755199 213.212814 24.319376 2.314712 -16.973169 6.812700
286.837997 214.433241 23.951847 2.508710 -17.340698 6.756877
267.559814 214.937153 26.043552 1.692371 -15.248994 6.814527
278.664818 210.497389 25.815769 2.118984 -15.476777 6.970108
290.034142 205.926332 25.609406 2.547115 -15.683140 7.128642
301.401272 200.541744 25.330200 2.970398 -15.962345 7.309897
347.833176 237.565098 33.892281 4.991026 -7.400265 5.999953
369.394836 266.672630 37.781494 6.309428 -3.511051 4.442445
356.185379 194.227896 40.422775 5.733004 -0.869772 8.525255
356.476097 180.210972 42.666481 5.866708 1.373934 9.526329
358.224106 189.719954 43.702633 6.029833 2.410088 9.021162
299.116650 236.971579 33.868107 2.633013 -7.424440 6.028585
269.912682 258.896456 37.750069 0.942270 -3.542477 4.863001
284.474564 185.411110 40.251736 1.600612 -1.040810 9.021059
276.287060 181.571302 42.596809 0.983367 1.304265 9.437599
270.889206 194.555254 43.411133 0.597762 2.118587 8.700359
