# u v d x y z 
374.695244 278.888927 65.460403 5.069215 -1.226345 9.443568
362.589912 275.617604 65.426453 3.935119 -1.260291 9.751213
351.527405 284.970388 65.219833 2.891843 -1.466913 8.890316
338.216553 298.606324 64.969727 1.645144 -1.717018 7.640779
322.688866 313.569732 64.511795 0.202201 -2.174950 6.300095
317.875271 325.510111 64.279022 -0.240712 -2.407725 5.228108
304.426308 334.220452 64.383492 -1.478016 -2.303257 4.414202
305.842628 334.613271 63.601929 -1.331941 -3.084818 4.483709
293.125648 328.732524 63.822666 -2.495880 -2.864077 4.990052
331.065483 308.438601 63.796028 0.962874 -2.890718 6.842960
332.784882 304.319501 62.024044 1.087210 -4.662699 7.381182
337.418823 336.552958 61.157593 1.476245 -5.529151 4.644623
330.234337 354.775014 61.486832 0.853364 -5.199915 2.998615
331.945610 357.555928 61.944630 1.011491 -4.742115 2.677463
332.871132 361.221871 62.267292 1.099325 -4.419454 2.297178
333.987122 364.670684 62.593182 1.205109 -4.093562 1.932354
334.421082 368.523967 62.942490 1.251110 -3.744256 1.523664
325.944328 365.729728 62.129467 0.481993 -4.557277 1.920945
324.491768 370.997157 62.185921 0.353430 -4.500823 1.442863
323.225899 375.309041 62.269508 0.241361 -4.417237 1.043652
322.031898 379.729264 62.313267 0.135273 -4.373477 0.641708
325.715904 367.664688 61.733280 0.458483 -4.953465 1.821461
323.775368 373.339212 61.802162 0.287719 -4.884584 1.307902
322.730713 378.560171 61.867428 0.195742 -4.819318 0.834030
321.019821 383.272698 61.949551 0.044650 -4.737193 0.400719
326.729126 368.234217 61.368217 0.544332 -5.318526 1.838110
325.300941 373.019171 61.415096 0.419478 -5.271649 1.409711
323.978081 377.346919 61.473728 0.303751 -5.213016 1.018508
322.219315 382.995536 61.593128 0.149673 -5.093616 0.498057
328.860817 367.949345 61.007450 0.726646 -5.679295 1.929029
326.958466 373.716917 61.070351 0.561475 -5.616395 1.414348
326.367874 376.715698 61.104244 0.510259 -5.582502 1.146106
325.209122 380.138583 61.198120 0.409808 -5.488626 0.828521
326.308594 308.222179 65.575989 0.545386 -1.110757 6.689207
319.026413 304.089718 67.284294 -0.139186 0.597549 6.919930
323.788223 330.288234 68.348007 0.324277 1.661261 4.264517
319.706306 348.429494 68.115601 -0.074183 1.428858 2.529203
319.522133 357.987685 68.683327 -0.092493 1.996584 1.503423
318.382416 363.438127 68.666969 -0.204282 1.980221 0.971516
318.154125 366.248624 68.657562 -0.226651 1.970814 0.697515
317.482300 369.774334 68.591743 -0.292310 1.905001 0.363908
317.807846 360.034125 68.333015 -0.259598 1.646267 1.362700
316.991730 364.559569 68.325172 -0.339233 1.638431 0.922327
316.224937 368.749416 68.300392 -0.413945 1.613650 0.517924
315.214806 374.457986 68.226883 -0.512003 1.540140 -0.024951
317.001019 361.265910 67.970566 -0.336807 1.283821 1.305243
315.791855 366.774530 67.947357 -0.454078 1.260612 0.774554
315.344391 371.810503 67.924385 -0.497360 1.237641 0.290051
314.261856 376.567311 67.880211 -0.602042 1.193463 -0.162907
317.142467 361.298232 67.567139 -0.321425 0.880394 1.372012
316.324253 366.433182 67.553314 -0.400331 0.866573 0.878860
315.617828 370.796371 67.504997 -0.468202 0.818254 0.466820
314.948196 375.108068 67.496948 -0.532721 0.810202 0.052571
321.723480 352.592239 67.688034 0.121053 1.001291 2.192907
323.115654 357.188315 67.399170 0.254386 0.712428 1.796839
324.659309 361.656547 67.106651 0.401067 0.419909 1.417456
325.648041 366.727581 66.795700 0.493347 0.108955 0.987607
384.331551 282.435179 64.297394 5.863470 -2.389349 9.182445
371.983757 328.027411 64.667152 4.756740 -2.019591 4.948144
410.843239 365.491927 64.106018 8.273822 -2.580723 1.587708
393.171730 385.699189 64.129158 6.657882 -2.557587 -0.267691
380.483437 385.134416 64.347511 5.514335 -2.339230 -0.261222
382.421112 277.026143 66.625687 5.895609 -0.061055 9.556129
429.087524 278.923416 66.016144 10.242307 -0.670600 9.409441
472.820129 255.812988 63.537502 13.825551 -3.149243 11.644949
499.633904 257.508745 63.616978 16.279776 -3.069768 11.489041
505.515785 265.596814 64.179878 16.963511 -2.506866 10.733402
