# u v d x y z 
334.151535 131.942568 54.020634 19.140034 6.412437 18.958754
333.643608 118.337717 54.392891 18.767776 6.380495 20.073372
331.463165 111.936436 55.553074 17.607595 6.230066 20.783030
328.712997 106.025877 57.146683 16.013987 6.031643 21.557104
326.307068 103.513470 59.075264 14.085404 5.852604 22.138250
326.468506 110.632868 60.190201 12.970466 5.876532 21.743471
329.550209 116.684561 61.622501 11.538166 6.161057 21.475433
320.583000 115.363255 61.576881 11.583788 5.371614 21.583626
325.787773 106.997080 62.384907 10.775763 5.836145 22.473103
316.243858 104.943752 58.301609 14.859059 5.007489 21.868275
294.705372 99.346447 57.969391 15.191277 3.225597 22.267710
287.648468 127.062807 56.625114 16.535553 2.703317 19.755541
296.639442 146.343384 57.393978 15.766688 3.404965 18.298746
302.259407 148.576326 57.126457 16.034212 3.872534 18.080725
306.834641 151.997824 56.967522 16.193148 4.248906 17.781519
311.360893 155.243282 56.789776 16.370893 4.619455 17.495874
316.525764 158.950453 56.664566 16.496101 5.039093 17.180620
308.616924 156.911602 57.614971 15.545698 4.383422 17.458475
311.217098 162.333384 57.743690 15.416979 4.595819 17.026506
313.803005 166.722021 57.845276 15.315392 4.808234 16.675116
315.923538 171.258087 57.952637 15.208030 4.982842 16.310818
304.583111 159.395628 57.755199 15.405468 4.048323 17.270170
307.581635 165.165710 57.922382 15.238286 4.292757 16.811968
310.132504 170.472679 58.013371 15.147298 4.502549 16.381872
312.929306 175.215311 58.154282 15.006387 4.732914 16.001862
300.157547 160.416298 57.776562 15.384107 3.682575 17.188385
302.490730 165.265589 57.902203 15.258465 3.872009 16.801550
304.794388 169.623613 58.014053 15.146613 4.060131 16.452309
308.305550 175.262604 58.151146 15.009522 4.348837 15.997643
295.195904 160.561180 57.700974 15.459694 3.275729 17.167849
298.141575 166.367140 57.864563 15.296105 3.513433 16.706470
299.559441 169.385376 57.916126 15.244540 3.629133 16.462175
301.971016 172.765760 57.999931 15.160735 3.826503 16.190540
338.142014 104.732780 58.453739 14.706930 6.835287 21.915245
359.610672 98.888283 58.421085 14.739584 8.626184 22.396709
373.055038 124.118099 57.038174 16.122496 9.643418 20.062126
366.357422 144.413710 57.796864 15.363804 9.147923 18.511978
369.918785 158.120413 58.045639 15.115030 9.459712 17.409357
367.947769 164.269524 58.225368 14.935299 9.308581 16.918901
367.006378 167.448206 58.283367 14.877302 9.234173 16.660513
365.153275 171.131859 58.382927 14.777742 9.086301 16.363600
365.102272 158.723574 58.172783 14.987885 9.068508 17.374104
363.579674 163.829527 58.309860 14.850806 8.950509 16.964695
361.982880 168.449221 58.434502 14.726167 8.824971 16.592615
359.394913 174.515734 58.593250 14.567419 8.617867 16.101048
360.599327 158.370810 58.198677 14.961991 8.695797 17.406439
358.575325 164.466305 58.382515 14.778152 8.537650 16.919493
356.852417 170.047302 58.487709 14.672960 8.399493 16.464529
354.854584 175.126934 58.645241 14.515428 8.240409 16.054705
356.175079 156.501560 58.110485 15.050182 8.323403 17.551331
354.455414 162.223721 58.253147 14.907520 8.187669 17.092157
352.598572 166.883554 58.368412 14.792254 8.038511 16.716412
351.211548 171.660547 58.487091 14.673576 7.928150 16.329676
360.872421 147.330809 57.584328 15.576341 8.682631 18.242985
356.662331 151.333981 57.462521 15.698147 8.329917 17.898243
352.467079 155.152531 57.324795 15.835874 7.979143 17.568087
347.781982 159.506521 57.244263 15.916406 7.592273 17.202267
319.244671 140.576878 53.576504 19.584166 5.262519 18.229343
321.148186 198.025961 53.904152 19.256517 5.408747 13.851960
321.833763 250.027671 51.028816 22.131851 5.454009 9.888710
325.848274 273.677101 52.674709 20.485958 5.760410 8.085522
328.775558 272.204762 53.813583 19.347084 5.994966 8.143919
349.957733 140.394831 53.687996 19.472672 7.618004 18.259140
347.569275 197.659779 53.766834 19.393833 7.437920 13.871851
347.140274 250.292587 50.947212 22.213457 7.295645 9.870598
347.408524 273.910489 52.622433 20.538237 7.380764 8.070493
346.008415 272.459807 53.783661 19.377008 7.318656 8.125699
